Timestamp,instructions,l2_rqsts_miss
     1.000114876,2945777919,38581615
     2.000297849,33614395,568026
     3.000481199,1011392688,8357694
     4.000661631,4731847695,13536568
     5.001391688,4767895450,13984721
     6.001562072,3005910268,28056813
     7.001744988,2627280411,38294137
     8.001928880,4353267217,32970840
     9.002111740,4158004123,34094301
    10.002296982,4218726833,32728106
    11.002494371,4229493897,33984606
    12.002683226,4306653632,33488651
    13.002874372,4193564532,32760663
    14.003062956,4255111227,32877290
    15.003253731,4213874584,33103368
    16.003446707,4190337601,32464947
    17.003696793,4159409517,34230917
    18.003890556,4237894226,32365035
    19.004082727,4225294954,33894793
    20.004274185,4298471099,33160159
    21.004454422,4236617350,32774147
    22.004648583,4129163841,33369509
    23.004833402,4110236826,32753463
    24.005205908,3847975213,32616342
    25.005385450,4314084304,32818528
    26.005578129,4395793035,34383878
    27.005765640,4359295792,33008737
    28.005957884,4491288900,34094555
    29.006153347,4423559597,34060016
    30.006351931,4420465622,33908096
    31.006536957,4408919893,33854637
    32.006736384,4433854091,34203229
    33.006933355,4445985469,34059686
    34.007149667,4478863819,33832858
    35.007338033,4405369503,34827969
    36.007526212,4462882970,34195913
    37.007803472,4274611821,33534924
    38.007991571,4485259631,34338042
    39.008188846,4482758275,33658101
    40.008391895,4423092502,34404114
    41.008581536,4423504684,34268475
    42.008778727,4428100457,34118306
    43.008973136,4446030594,34645782
    44.009164356,4462636809,34254494
    45.009345218,4437267267,34648166
    46.009530065,4505849788,33908220
    47.009719356,4452844417,34685594
    48.009916262,4477359839,33439812
    49.010099170,4412407615,34205949
    50.010280884,4412387807,33416259
    51.010480561,4494168271,33692511
    52.010681626,4038536821,35141115
    53.010868375,4473858946,32467383
    54.011059553,4425347571,33936797
    55.011246884,4498032918,33523814
    56.011437820,4396032258,34283699
    57.011867628,4534312151,32683149
    58.012057466,4473870328,34308915
    59.012250352,4441617864,34103135
    60.012436569,4507688528,34209248
    61.012628711,4386176524,33615357
    62.012827966,4484876445,34307352
    63.013025652,4436705886,32846644
    64.013223457,4401441766,33595630
    65.013434694,4416525512,33866379
    66.013629743,4416503488,34222203
    67.013846994,4401878287,33827202
    68.014043434,4395614900,33513119
    69.014229056,4470834587,32471199
    70.014426413,4492924379,33835877
    71.014613444,4538749464,33358487
    72.014802506,4407060508,33280604
    73.015061680,4471777053,33587445
    74.015284489,4326832119,33970861
    75.015471188,4424760240,33649223
    76.015739293,4488936980,33709970
    77.015931410,4428119541,34069586
    78.016118576,4452522618,33365900
    79.016304059,4373167612,34829589
    80.016487881,4510359489,34075848
    81.016692768,4429751278,34786786
    82.016886452,4422516738,33311203
    83.017075891,4514171036,34173545
    84.017268392,4422857984,34026950
    85.017459287,4459507010,33250806
    86.017655228,4247969803,32449554
    87.017855675,4370233137,32818247
    88.018046738,4440162959,33400714
    89.018243127,4377606439,34351973
    90.018400183,4030790027,31804894
    91.018595097,4452798755,32759307
    92.018795513,4397362646,33831633
    93.018988067,4434375927,34558525
    94.019183562,4449020481,34105022
    95.019397368,4364783924,35332070
    96.019578237,2265435089,28851770
    97.019831993,2236136302,17397541
    98.020012879,2216883203,16177132
    99.020190336,2242459365,17798618
   100.020463456,757876073,15852259
   100.093110212,4659208,142797
