Timestamp,branches,branch-misses
     0.100112010,33211378,1305279
     0.200315891,38645008,1020583
     0.300639876,78024599,3374086
     0.401036173,84725546,3215234
     0.502903025,82428090,3011806
     0.604346877,87504615,2952059
     0.704650826,83093090,2766210
     0.806209133,87578453,3176787
     0.908315434,91126215,2438676
     1.009868901,86912200,2756778
     1.110177655,69553024,2514392
     1.210483215,84355067,2967709
     1.311186314,98060903,2528578
     1.412758279,110720279,2915617
     1.513123871,65288843,2212944
     1.613376270,14075164,478129
     1.713585725,63229,3629
     1.813751328,11368,1248
     1.914033980,1739838,40691
     2.014247840,5493997,131967
     2.114520641,719787,42449
     2.214798227,15241,1763
     2.315018089,1613968,57491
     2.415347034,2209589,124396
     2.515541775,1619489,58902
     2.615762017,3255412,118568
     2.716049559,1798860,47198
     2.816322471,11212,1244
     2.916537531,54442971,471457
     3.016716534,50985180,583584
     3.116890116,59210102,895617
     3.217094880,112748144,797390
     3.318809725,120033694,830761
     3.419218633,122234895,988646
     3.520779455,107552942,934372
     3.621133008,91647922,748750
     3.721412028,98564787,1106499
     3.822525259,109071229,1119103
     3.930850402,103959233,581448
     4.031219320,91848968,544131
     4.132812428,88732043,675414
     4.234397567,106672931,600853
     4.336120191,105385250,713567
     4.436403334,110746533,635152
     4.536661053,103519649,764466
     4.637077855,106323514,770364
     4.739484663,104004017,645322
     4.841531455,112144391,619668
     4.942822833,107021017,732910
     5.043137271,110410544,613927
     5.143413935,108260912,759039
     5.244357543,111229133,604840
     5.345316562,100157234,830234
     5.447009194,107204001,735083
     5.547305049,110586213,632418
     5.649011505,107136967,739979
     5.749301611,106116014,677015
     5.850324508,111157177,598557
     5.951568206,87918225,457477
     6.053207811,101782831,559512
     6.154251375,107958925,895866
     6.255713386,113970297,601282
     6.356028662,109987184,603264
     6.457646271,103740041,857001
     6.559454089,106394828,430025
     6.660986946,108169596,631501
     6.761277266,92723804,425451
     6.861554166,106515570,469889
     6.962319229,106416442,484099
     7.063628471,108135172,549836
     7.163938795,99895913,631212
     7.265754428,100530332,648193
     7.368806825,101447312,671284
     7.470363757,100936418,629247
     7.571362976,90150583,818410
     7.672330199,93085313,661824
     7.772629890,89167238,598723
     7.875345748,92620422,767531
     7.977010322,85676483,764835
     8.078618016,82352682,677408
     8.178946110,56284207,497221
     8.280524539,62103026,725297
     8.382000223,59089309,933673
     8.482320337,58162482,1109421
     8.582815492,89772301,1116799
     8.683169487,75310030,1865236
     8.783468970,72525352,897585
     8.884537118,79997800,1090295
     8.985241023,86445034,692037
     9.086836832,76187870,641340
     9.187189419,61152336,1096420
     9.288712628,75557662,802594
     9.389043572,64716760,803832
     9.489353405,88508404,797452
     9.590423582,62705516,1059740
     9.691763962,72486791,1400237
     9.792064925,119640031,1705680
     9.892652659,105199854,2580745
     9.993051128,105096741,1530622
    10.094928343,100246911,2177212
    10.196583877,145770579,1101675
