Timestamp,instructions,LLC-load-misses
     1.000126597,2966828600,3535367
     2.000385705,19125906,48997
     3.000582779,16531621,53544
     4.000924354,2691962486,1670291
     5.001100570,4928489194,4861258
     6.001290592,4427069403,11003073
     7.001482191,2529326673,22137480
     8.001666809,4077344484,7106635
     9.001848106,4465981664,2262866
    10.002045240,4400436413,2653800
    11.002235698,4443863603,2236946
    12.002427921,4444114460,2148248
    13.002616724,4445174501,2332318
    14.002807396,4475813600,2108110
    15.002996724,4456937816,2327412
    16.003450641,4350996404,2695664
    17.003640185,4213653685,3613711
    18.003924296,4276682129,3556652
    19.004115931,4425592350,2367485
    20.004302934,4405844253,2502727
    21.004486130,4338726437,3155555
    22.004666959,4385949439,2674307
    23.004854991,4360506892,2397390
    24.005038280,4365433863,2431109
    25.005220457,4365637789,2514194
    26.005411504,4334186563,2459620
    27.005603038,4424044062,2475077
    28.005795995,4324552977,2505187
    29.005995687,4374575737,3158153
    30.006182030,4305328351,2352124
    31.006360658,4426373334,2689667
    32.006545437,4424461480,2199255
    33.006732263,4306088365,2330103
    34.007070663,4405311011,2473062
    35.007273668,4398277435,2365797
    36.007461257,4370259397,3042133
    37.007650042,4370774859,2442266
    38.007837076,4347800282,3218756
    39.008025865,4390763457,2931786
    40.008213460,4288906180,2946148
    41.008397793,4293501685,3376799
    42.008586004,4187457043,2422700
    43.008771922,4335144673,3083183
    44.008963674,4306041186,2356394
    45.009158291,4430160837,2310606
    46.009359400,4394558699,2270797
    47.009558209,4453860218,2435734
    48.009750861,4375118319,2529190
    49.009949849,4457487503,2425353
    50.010163526,4417412101,2507731
    51.010354143,4403394789,2673362
    52.010551619,4459462048,2460061
    53.010750678,4334131470,3133186
    54.010942308,4347715665,2640502
    55.011425228,4279769620,2710629
    56.011613224,4363804620,3635247
    57.011804031,4416602859,2329790
    58.011989566,4451582419,2315906
    59.012179162,4427337850,2382391
    60.012369042,4422949089,2378093
    61.012558266,4432034265,2376869
    62.012743628,4416325491,2529543
    63.012931329,4438820563,2805878
    64.013126436,4417742155,2842409
    65.013316329,4384053847,3094759
    66.013652584,4366411642,2900855
    67.013855745,4375963828,2482950
    68.014040012,4385183936,2610765
    69.014228527,4381483923,2563823
    70.014422570,4303790310,2496264
    71.014616269,4398261874,2335884
    72.014805697,4333173063,2500719
    73.014991937,4408574763,2429752
    74.015174682,4366794116,2883169
    75.015365956,4376615228,2851304
    76.015549836,4331074523,3231975
    77.015751048,4339346399,3065876
    78.015943820,4298284640,2850172
    79.016134000,4405889530,2441432
    80.016318564,4395443408,2708283
    81.016508923,4360038042,3179259
    82.016702251,4395246538,2277889
    83.016895309,4391983698,2316464
    84.017314537,4409310377,2427103
    85.017510137,4345793485,2405248
    86.017699718,4377472865,3059396
    87.017888434,4330022952,2922362
    88.018093379,4366618709,2627960
    89.018284062,4379179192,2954286
    90.018473819,4425272308,2331213
    91.018662310,4387462066,2285963
    92.018848386,4402246684,2456783
    93.019009756,4368778827,2642385
    94.019198818,4393824095,3114692
    95.019401889,3914927745,10175509
    96.019554437,2229984564,754051
    97.019799094,2213752935,804014
    98.019982574,2153024216,833064
    99.020158288,2194306101,820530
   100.020390155,1409860618,8294557
   100.073778006,4651519,26295
