Timestamp,instructions,cycles
     6.538784073,470456176,454982653
     6.640447011,531708054,510638835
     6.740741886,529504698,509185612
     6.841023880,533555706,504372028
     6.942178320,525975562,511971555
     7.043875688,544300339,515687888
     7.144177855,486972419,478831845
     7.247141204,521818823,518757057
     7.347933930,540598781,510195918
     7.448223459,535349988,506308509
     7.549885727,517455268,488403564
     7.650176193,494698158,484685400
     7.750506392,480792940,467935632
     7.850692363,534851958,510066486
     7.950971614,510214545,506313141
     8.052425805,543234475,513570533
     8.154064476,536063552,503802663
     8.254534775,539830602,503091097
     8.354828497,505805803,474848388
     8.455016693,526677027,500125270
     8.555986766,530768338,502038903
     8.657305096,525187481,510147841
     8.758451324,538381873,494536794
     8.858747621,534355944,505355584
     8.959042388,490297203,479538077
     9.060732158,482680285,515408514
     9.161037844,465909799,503153218
     9.262710501,480427634,512701074
     9.364237511,471986565,512093141
     9.465125504,462734659,489524729
     9.566566610,319196977,447440281
     9.666905039,373640287,505089864
     9.767196101,337187819,502068495
     9.868134008,316934567,507558677
     9.968841641,266085675,507937673
    10.070030711,300600267,500420522
    10.171816212,220635649,490778289
    10.273210516,317259868,513548287
    10.374791564,249678746,434165851
    10.475086824,167519496,418724487
    10.575361916,212406295,496237965
    10.675747870,324732866,490732161
    10.777221562,149586018,495311420
    10.878581296,297427416,508040149
    10.982574031,391924624,524404594
    11.084158132,253726593,514025177
    11.185472393,427944784,507532529
    11.285810401,466996436,507308641
    11.386127146,473877369,503856812
    11.487815500,477671825,506290187
    11.588143844,422356167,490746748
    11.689737538,563100676,508324506
    11.790105574,488926526,505413555
    11.891721893,432287488,513325637
    11.993184003,557968076,509747380
    12.094731250,500373769,512939538
    12.196070429,434972144,507251821
    12.297535809,550203767,509537780
    12.397831474,507844252,505122955
    12.498132459,397612287,485522837
    12.599858225,525593850,507160404
    12.701443631,531203870,512058032
    12.803268837,452162092,509879561
    12.904865387,486836461,487639778
    13.005172636,530164676,505044619
    13.105367355,448376192,503871439
    13.206050221,493023807,508286064
    13.307677743,549454959,514866259
    13.409167500,467108783,509215515
    13.510546655,475703763,489410239
    13.610840682,509139685,500790766
    13.712346610,476390597,506848858
    13.812719957,480730173,504054159
    13.914544370,507746657,511758866
    14.016070637,487108280,511217770
    14.117509192,490010826,508079297
    14.217826717,513330264,507355023
    14.319458797,484840063,513089907
    14.419827364,488011876,503903849
    14.521346471,480750674,486246485
    14.621708750,459057962,500871079
    14.721982260,503847360,500666931
    14.823911672,508832227,511025295
    14.925024243,471482207,509242010
    15.025332112,515501202,509229012
    15.126949101,510128219,511041326
    15.228635215,471068936,513193965
    15.329993836,507597823,508512764
    15.431951480,516197569,511306330
    15.533026313,457389344,485194029
    15.634598382,482558066,506697666
    15.734905659,508758092,502932376
    15.836651147,482675155,510880064
    15.936956405,468456471,503697857
    16.037331762,525828550,509789732
    16.138897690,485703178,511128093
    16.240569986,484998218,514329207
    16.342140802,517345400,513992833
    16.443219329,468553426,501234101
    16.544900679,481662868,491245928
    16.645202315,487427928,503545977
    16.746884421,496561566,510579974
    16.848500742,500165140,509270907
    16.950516854,485722824,512994951
    17.052070257,500729507,514206294
    17.152378873,489604264,505530408
    17.254979091,493099872,516059466
    17.355292912,495752067,509263674
    17.456943328,505417256,511268888
    17.558709504,456516622,480705380
    17.660280596,485317236,508654652
    17.761263346,497203919,503972037
    17.862629320,501535386,509314915
    17.962940802,474220031,506819354
    18.063241231,509761593,508913796
    18.164220277,489738845,505762329
    18.264753227,474428913,506870458
    18.365058550,492588155,506311383
    18.466545216,503726167,506608818
    18.566862569,484913522,499384870
    18.667144511,483921709,503293730
    18.768842614,501492550,507962241
    18.869133338,486551580,503222656
    18.970845249,481580361,510424605
    19.071160599,499668939,505521412
    19.173312018,499804551,511039412
    19.274729077,480803219,514153951
    19.375047747,488434661,508044182
    19.475358125,502338010,504743806
    19.575762103,463332165,495776855
    19.677377383,481317058,507373486
    19.777746815,516882163,505782447
    19.879389177,499861568,511529815
    19.979749283,457365761,508300489
    20.081795275,526350682,514435469
    20.183186324,499358270,507116495
    20.284684971,474283126,511317302
    20.386245476,513317556,511159330
    20.487666658,514245082,507410647
    20.588976902,463811896,504483683
    20.690595740,457242551,488569806
    20.790997384,531355555,505072234
    20.892591477,489295683,514206864
    20.992969250,470689485,508716494
    21.094636398,536838553,513544509
    21.195031495,487903551,507748927
    21.295334335,431060458,505226936
    21.395716957,530071604,505753300
    21.496007618,512416043,506064208
    21.596965068,435383893,504238997
    21.698548604,502349039,489573039
    21.798850804,513646005,504141972
    21.899150834,429140854,504554405
    22.000232130,495304446,508500542
    22.101127144,533115863,504006882
    22.202103612,452191547,505845453
    22.303657786,470007612,510964203
    22.403953941,544208871,506114947
    22.504226159,457801877,503223712
    22.605565495,421711234,498956842
    22.705871978,539363185,494775939
    22.806170943,480187959,498838024
    22.907499573,438301479,505714160
    23.007812331,542113331,503015607
    23.108118284,485882345,500511206
    23.209239584,439048835,511992456
    23.309812292,514587300,508105375
    23.410116495,518274143,502972729
    23.511392927,446070571,508319256
    23.613035714,498840823,504773510
    23.714162121,514854144,501465276
    23.814999063,430864886,495125179
    23.915310809,492433822,504843822
    24.016926794,530356673,513902948
    24.118541192,473507440,511185281
    24.218863356,501106075,506327953
    24.319178624,487023445,503088862
    24.420886994,468177393,509835860
    24.522196543,497440043,506788309
    24.622506536,480402897,496442851
    24.725252885,468814185,501932369
    24.826891226,520997784,510631316
    24.928124681,479296015,506383316
    25.029631731,483019330,512289806
    25.129939783,510646934,503626762
    25.231619049,492113016,514924854
    25.333043207,458640156,499570739
    25.434114076,453126868,440646067
    25.535424068,485668467,499678292
    25.635732083,461175738,502831259
    25.735993092,484568227,489012737
    25.837490863,518236318,508601069
    25.939069794,467575548,508079884
    26.039384683,501109738,507151458
    26.141007498,523009969,508914624
    26.241304624,452424280,505974806
    26.343024883,490466460,513062679
    26.444328672,533428505,510718138
    26.544652996,459951211,500760174
    26.650568417,448305817,475938435
    26.752326366,424109363,429116333
    26.853494144,423216028,447493059
    26.953801420,489062247,497055653
    27.054119819,459254296,503711661
    27.155758638,500753183,511269103
    27.257373733,517256776,511621082
    27.357691681,469395201,504487195
    27.457996613,469487236,502323480
    27.558409867,501629943,502100068
    27.660088573,495253425,511932796
    27.760405036,448326631,482730741
    27.862168022,510440430,513786563
    27.963239074,504507545,509871461
    28.074596663,424297787,467519813
    28.174968387,439159393,478904826
    28.275274316,525989003,508091138
    28.375906811,475076179,509799598
    28.476223546,475589747,502583297
    28.577989613,523105741,506871092
    28.679951387,472440317,509148807
    28.781027567,470232804,488769365
    28.882551295,497728671,511157115
    28.982871207,480927310,506049817
    29.084440223,493046349,512905733
    29.184835212,490788762,505160273
    29.286525604,492711970,513490605
    29.386866648,469318896,505393289
    29.488383776,481224861,505559550
    29.590073026,484745779,501946427
    29.691992956,495405958,508681814
    29.792292029,491501210,502536312
    29.893848773,492266176,513619358
    29.994183264,501505097,508486408
    30.097105936,503826515,516671004
    30.198586231,460624913,509141837
    30.298898025,474952366,507489522
    30.399219457,397013148,504247700
    30.500174331,373954537,502955505
    30.601370409,396317068,498946028
    30.701683656,373643097,421677400
    30.802583019,340810960,383798951
    30.903075482,450089831,386028340
    31.003263642,372234567,285644410
    31.104274478,487518060,260241642
    31.204451762,343020412,255066925
    31.304646618,480269206,256755157
    31.404836234,358268821,256960716
    31.505042909,274767872,255169688
    31.606501676,331666491,259627402
    31.706691223,190107859,140133840
    31.806890215,66506556,130208984
    31.907078532,87845167,130239284
    32.007264436,48224086,55129770
    32.107450833,<not counted>,<not counted>
    32.207662677,<not counted>,<not counted>
    32.246810640,4687204,4714690
