Timestamp,instructions,LLC-load-misses
     1.000122765,3407221765,6637948
     2.000591036,2254667747,3461608
     3.000780647,287471632,295966
     4.000946443,4656214746,3479620
     5.001266189,5198597471,5081085
     6.001626297,5158762851,5393344
     7.002402344,5231956366,7227707
     8.002725220,4491861915,19135790
     9.003110191,3286588716,31817887
    10.003505976,3887901812,23791378
    11.003889823,4891772601,3706587
    12.004546386,4809894395,4283772
    13.004941648,4861595891,4490367
    14.005261268,4710499376,4300076
    15.019475552,4303500446,4564477
    16.022196479,4770916365,4337178
    17.027414620,4878259113,4587356
    18.029919071,4907163646,4445637
    19.030277605,4745075218,4593729
    20.031306364,4872219067,4419670
    21.031515639,4823473370,4464750
    22.032135982,4812334825,4598034
    23.032549496,4825353036,4655229
    24.032852009,4821049985,4669284
    25.033045798,4875516667,4709346
    26.033395755,4784291219,4861279
    27.033970465,4902098494,4790484
    28.034349412,4823757235,5490699
    29.034729072,4758751819,5452679
    30.035381705,4848981523,4205803
    31.035712242,4877204671,4389095
    32.036265285,4874099225,4622411
    33.036679441,4827703006,4556574
    34.037158168,4852777825,4595658
    35.037532221,4849148023,4655375
    36.037917653,4851458113,4665203
    37.038715173,4856572384,4782298
    38.039072311,4903706488,4637510
    39.039442397,4859929036,4729360
    40.039822518,4816041748,4703723
    41.040192832,4809673066,4782492
    42.040801448,4800074356,4845550
    43.041176662,4879787849,4694049
    44.041531595,4848868027,4856647
    45.041895041,4833355122,4700435
    46.042270089,4845363178,4988734
    47.042875405,4816236158,4771690
    48.043442691,4827876842,4792827
    49.043808087,4855940401,4897084
    50.044160872,4813999822,5383504
    51.044560616,4806639584,6031963
    52.045189154,4769852145,4687760
    53.045544485,4794982432,4602442
    54.045908224,4846199110,4535654
    55.046300748,4811680234,4788189
    56.046655676,4782922175,4697198
    57.047431138,4856445573,4577911
    58.047807224,4837049805,4628998
    59.048173308,4875486969,4868119
    60.048545460,4859354021,4893323
    61.048913234,4862221366,4688194
    62.049509155,4798366620,4784912
    63.049889559,4811825611,4990429
    64.050289956,4882691565,4755878
    65.050659873,4826691698,4780757
    66.051062923,4778847615,4830190
    67.051648747,4843356270,5043722
    68.051944955,4887669562,5042160
    69.052296668,4893964979,4791386
    70.052657840,4796284042,4889870
    71.052985002,4707295896,5568081
    72.053618801,4782514545,5456358
    73.054024691,4823231237,4408875
    74.054401571,4868141965,5225534
    75.054748696,4832745146,4893250
    76.055137647,4845848794,4436845
    77.055715450,4809017222,4561224
    78.056101138,4510328770,4724256
    79.056445111,4627289524,4534697
    80.056796986,4318498072,4980169
    81.057168368,4871420919,4675249
    82.057740793,4863278741,4605931
    83.058165706,4751924691,4682028
    84.058551954,4692588845,4765244
    85.058932857,4851376477,4757403
    86.059457915,4854366636,4742912
    87.060118373,4749400060,4936143
    88.060551697,4823595296,4823003
    89.060916099,4871096154,4798696
    90.061268919,4531223182,14440648
    91.062623313,4242200055,13412513
    92.062835844,4115378612,6059288
    92.585064355,449609875,11050387
