Timestamp,branches,branch-misses
     1.000151683,733967222,25105574
     2.000952505,458600835,14296942
     3.001183157,296978083,3469824
     4.001384206,1096420330,8435977
     5.001744402,1090934967,7306003
     6.002111823,1077791736,6912004
     7.002502146,1042924412,5351238
     8.002894542,804083867,7190882
     9.003341404,877230401,10909555
    10.003737398,1017353393,13288778
    11.004117118,1174028611,14630150
    12.004502686,1167850442,14336774
    13.005138087,1170650359,14541043
    14.005531499,1142507519,14450851
    15.005915383,1176150122,14131917
    16.006279704,1126084112,13625833
    17.006640480,1154198396,14400462
    18.007338935,1178303838,14314497
    19.007733474,1172775225,14093520
    20.008115257,1153987779,14733244
    21.008457147,1180765607,14193765
    22.008898931,1174095437,14440390
    23.009566072,1157094586,14202699
    24.009926111,1151955968,15102339
    25.010309199,1159622588,13746612
    26.010714773,1174130229,14252577
    27.011101852,1156305063,14734474
    28.011690306,1149105744,14195562
    29.012050758,1159267532,14299612
    30.012435072,1172787928,14159748
    31.013043119,1154779037,14707141
    32.013390790,1164771012,14388732
    33.014064708,1178524197,14067326
    34.014418416,1155655987,14531796
    35.014799854,1153433992,14738218
    36.015186224,1172852760,14121355
    37.015556109,1147540172,14778604
    38.016213361,1147503303,14754909
    39.016556475,1178640072,14218940
    40.016977346,1163019313,14413463
    41.017380299,1154514409,14548466
    42.017794134,1154132316,14598012
    43.018412615,1129370880,13996491
    44.018800434,1156188092,13622137
    45.024906787,1131865179,14250920
    46.025314786,987780770,12013449
    47.025702460,1081313537,12971344
    48.026405751,1146903824,14710948
    49.026787482,1154090884,14658517
    50.027179836,1120122595,14089110
    51.027562455,1152072409,14019993
    52.027971266,1155187171,14284260
    53.028563718,1144041631,14616018
    54.029047648,1185240386,13952554
    55.029403584,1157864954,14201268
    56.029784704,1155166097,14513786
    57.030144420,1169935374,14673646
    58.030816641,1170431719,13927947
    59.031232082,1164406568,14283646
    60.031631644,1151430472,14617459
    61.032029280,1168503165,14580726
    62.032410999,1149588271,14488410
    63.033085271,1161344319,15313778
    64.033457362,1173164393,14570471
    65.033838020,1189503056,14183543
    66.034214270,1157584006,13970553
    67.034589437,1154961549,14844971
    68.035165474,1172255493,14357937
    69.035516459,1099386139,13285227
    70.035904041,1147876944,14477392
    71.036283045,1160469752,14400933
    72.036664339,1170897886,14453090
    73.037289226,1167991621,14266080
    74.037694236,1148084339,14596768
    75.038123634,1155928001,14623162
    76.038481323,1163351883,14467191
    77.038863899,1156216688,14870144
    78.039437807,1123913690,14564920
    79.039810300,976602383,11989984
    80.040162220,898329848,11641428
    81.040502112,918927807,12256602
    82.041039750,961631286,12613770
    83.041613658,1073333907,13582338
    84.041957131,1098134341,13355329
    85.042390893,1111357855,13542437
    86.042700258,1086274880,13420140
    87.043024100,1073866122,13157610
    88.043597759,1084477631,13795232
    89.043993442,1082987599,13925344
    90.044398013,1036377817,13246759
    91.045037124,988448612,14079406
    92.045419788,1082320853,11595704
    93.045623463,526066372,13334687
    93.533730303,113418027,4050217
