Timestamp,instructions,L1-dcache-load-misses
    32.458425640,229598506,1996148
    32.558653405,232975906,2121438
    32.658837980,227514406,1796088
    32.759018705,219049624,2390908
    32.859206027,253375278,1752241
    32.959351284,218423280,1956704
    33.059532663,242153599,2028429
    33.159721556,236874237,1955743
    33.259910483,209351646,2270623
    33.360074648,246350188,1824121
    33.460248827,225104089,1943376
    33.560395707,233124663,2122087
    33.660543965,228048209,1831751
    33.760712371,218181315,2384087
    33.860885755,249002312,1762722
    33.961058990,216986232,2029678
    34.061232795,239692962,1965629
    34.161383013,230897069,1922978
    34.261558761,203901622,2207932
    34.361732425,186107048,1621063
    34.462079713,172194207,2206760
    34.562256362,238886355,1891727
    34.662432602,209148335,2302677
    34.762600081,252201953,1814233
    34.862765646,220740964,1847350
    34.962935622,215604805,2102310
    35.063112940,219943269,1773289
    35.163290152,215257239,2385033
    35.263462454,245393949,1722674
    35.363640571,194581980,2109447
    35.463825373,248044794,1818189
    35.564004070,222344248,1852727
    35.664198295,222218439,2141847
    35.764374724,206115288,1567614
    35.864561812,207773716,2267870
    35.964721706,246567843,1724537
    36.064897553,211469054,2105669
    36.165064898,240983185,1876130
    36.265231189,231393271,1875790
    36.365398815,219464870,2223423
    36.465572645,249523823,1713420
    36.565716750,224814060,2134266
    36.665901853,230291621,1843193
    36.766061351,216563312,1769583
    36.866240638,228687756,2261055
    36.966393928,247662424,1879190
    37.066623771,177406221,2143479
    37.166800174,247032042,1762918
    37.266973260,224581069,1961556
    37.367128999,210452941,2042712
    37.467286300,205471392,1780405
    37.567456048,225626447,2211449
    37.667846825,227959497,1792029
    37.767993019,188448173,2146649
    37.868140655,207343296,1517614
    37.968293716,195546109,2321882
    38.068446228,229838039,1709535
    38.168616054,207280815,2045648
    38.268785102,243169275,1942104
    38.368952335,226842012,1887200
    38.475778388,214414363,2300222
    38.579658011,158255053,1533527
    38.679832782,189418104,2119992
    38.780006383,228775066,1872087
    38.880204328,208347476,2181055
    38.980386614,248120783,1735910
    39.080569568,222570857,2133881
    39.180727141,239103899,2021837
    39.280874401,223501084,1846775
    39.381024555,219226080,2277928
    39.481196854,248113397,1760002
    39.581374339,212067266,2180411
    39.681541524,247157078,1923360
    39.781710679,234366966,1870620
    39.881892312,217243131,2265649
    39.982072158,249812674,1742113
    40.082240662,227332925,2162635
    40.182411988,244831945,1953845
    40.282580265,225928364,1814399
    40.382752530,215607563,2242068
    40.482932984,248318749,1781011
    40.583105003,201344112,2145535
    40.683284524,248161469,1794198
    40.783471603,223159376,1867671
    40.883641187,217967630,2118973
    40.983825641,237620638,1735594
    41.084016746,214553180,2318710
    41.184202036,245360985,1783263
    41.284392055,215050675,1872730
    41.384579381,230926942,2010916
    41.484749747,222311091,1828655
    41.584930810,209444946,2199329
    41.685116576,243481053,1756854
    41.785287657,203819814,2095558
    41.885477103,232982949,1836575
    41.985634432,226748045,1768590
    42.085787909,200361141,2720939
    42.185934276,227578387,1953144
    42.286105632,219625631,2294063
    42.386279509,246910322,1750524
    42.486427341,219695939,2267002
    42.586595500,248395390,1971526
    42.686774368,223721007,1881890
    42.786920850,229054396,2296567
    42.887085077,244011372,1785847
    42.987252453,207622781,2170187
    43.087398191,242038506,1949891
    43.187572414,217339519,1907752
    43.287777544,224950011,2220939
    43.387950109,231547521,1665820
    43.488328730,203245523,2351379
    43.588487244,226669394,1820883
    43.688660145,141721550,2104662
    43.788838442,196072614,1663719
    43.889017058,179303273,2341126
    43.989193719,231505581,1720179
    44.089351879,202707556,2249857
    44.189497086,244187507,1863421
    44.289650329,214231612,1847914
    44.389794860,216686786,2062716
    44.489960637,227700945,1847326
    44.590115003,216157351,2437871
    44.690285365,252638936,1822980
    44.790453622,208174549,2036211
    44.890623643,216923935,1851437
    44.990767987,216456409,1810771
    45.090929408,203946585,2136230
    45.191094897,226079625,1798821
    45.291261088,204076735,2347840
    45.391432838,213593870,1692672
    45.491633798,198815253,2418741
    45.591822067,244583652,1722532
    45.691989703,216371452,1919223
    45.792159894,235603344,2025195
    45.892310741,219566398,1860747
    45.992499172,218972344,2356235
    46.092653149,249658257,1793610
    46.192831792,214583771,2041213
    46.293010923,240707215,1877121
    46.393182734,234204182,1883333
    46.493357518,214323497,2260766
    46.593531133,236969992,1927833
    46.693708064,224789763,2165391
    46.793883083,242320775,1916629
    46.894057598,225788553,1859180
    46.994226865,223197779,2294784
    47.094385505,252117373,1794491
    47.194549134,215802580,2088361
    47.294714097,248317823,1886895
    47.394886364,219482702,1847218
    47.495068938,211603530,2197158
    47.595253773,249760169,1767033
    47.695429152,224505405,2169024
    47.795615525,229507735,1972544
    47.895790419,225797708,1826348
    47.995968227,218121916,2128606
    48.096147684,218526270,1715444
    48.196331098,189765085,2195494
    48.296500188,227956284,1578198
    48.396663903,210816422,2252086
    48.496827605,246968955,1803554
    48.597024102,213858402,1782017
    48.697199625,232021990,2062858
    48.797370745,240461381,1884472
    48.897544316,212472503,2265567
    48.997717671,217657606,1932595
    49.097900861,228130848,2045306
    49.198078675,216975413,2196637
    49.298248761,228464089,1877140
    49.398418348,227486098,2317167
    49.498599156,247954741,1735069
    49.598768799,215892071,2077776
    49.698938287,246560936,1868347
    49.799117291,201911965,1805251
    49.899299459,180753066,2036397
    49.999480959,203293985,1730516
    50.099666550,192799705,2078008
    50.199834017,140599370,2098905
    50.300023565,207586320,2034058
    50.400166713,215023428,1830600
    50.500310136,206109720,2080892
    50.600450949,202836854,1821801
    50.700616459,215447648,2150995
    50.800797945,231574060,1688872
    50.900969626,213039977,2344555
    51.001146544,247317425,1746581
    51.101304725,216191539,1933033
    51.201478024,232064648,1998225
    51.301637326,185219081,1730025
    51.401810495,190864323,2393989
    51.501978845,221902109,1801653
    51.602162211,224604083,2294082
    51.702333291,252467385,1801728
    51.802524686,208466771,2111355
    51.902693657,223320077,1938909
    52.002883216,228922442,1896360
    52.103045604,216856701,2085552
    52.203228309,191967792,1580125
    52.303402752,136475521,2475558
    52.403900676,101884053,2077947
    52.504077719,64898532,3656100
    52.604226806,70342596,5073571
    52.707855532,77913885,4618186
    52.730251092,18858425,709269
