Timestamp,instructions,l2_rqsts_miss
     1.000162162,3564440090,58728868
     2.000645791,2089297437,31367679
     3.000889239,92044320,1406568
     4.001094794,3311505070,18970803
     5.001289390,4919816289,13173050
     6.001478077,4762048845,16020356
     7.001662088,3724479212,20796624
     8.001848866,4452636173,29416113
     9.002055295,3461983035,46165741
    10.002418147,4671606261,48765832
    11.002755595,5029161934,42212573
    12.003130242,4975747642,40601000
    13.003499261,5063149052,42272080
    14.003835482,4769582742,46477872
    15.004243854,4403283208,54365811
    16.004672803,4905891852,50626605
    17.005054278,4982128629,48135451
    18.005443714,4912977168,49051199
    19.006124316,4779230772,47128427
    20.006500549,4763118871,47071416
    21.006871736,4885637779,47540090
    22.007247449,4858399006,48529991
    23.007624074,4225053788,44315713
    24.008234845,4848538165,48964075
    25.008678348,4774516786,48640672
    26.009079292,4913461818,49241931
    27.009503254,4830963147,47538387
    28.010011288,4847579852,49262403
    29.010627701,4819126018,48944944
    30.010992883,4783391797,49195792
    31.011363864,4850318286,49487453
    32.011746169,4900045813,49387370
    33.012083124,4858638770,50270924
    34.012766888,4905197154,49069976
    35.013166225,4891772559,49581670
    36.013542036,4834179591,47926354
    37.013967663,4874121717,49623993
    38.014318282,4877804702,49057827
    39.015029316,4921333231,49201848
    40.015374950,4860908334,49946010
    41.015720502,4868781223,49115870
    42.016102235,4802044553,48065166
    43.016500099,4906114643,46948049
    44.017121016,4889566469,47431573
    45.017503076,4804557135,48171102
    46.017895034,4862106375,48251989
    47.018275127,4864035086,47419777
    48.018633686,4824422884,48188448
    49.019258030,4810755546,49261693
    50.019606335,4824113954,48418486
    51.019957482,4861722144,48164537
    52.020347837,4893840520,46663601
    53.020757517,4877907995,48387243
    54.021315187,4911755529,47468930
    55.021695793,4865597549,49381164
    56.022022533,4889018770,49727547
    57.022413898,4841104908,48938654
    58.022818866,4803452976,49046516
    59.023408663,4875030108,48637566
    60.023785167,4901569203,48057886
    61.024164619,4840515817,47432702
    62.024643914,4817856315,47310274
    63.025031287,4818634461,47971115
    64.025580584,4814609632,49027139
    65.025974305,4856118625,48308808
    66.026352398,4868410822,47744086
    67.026736932,4884187984,47543426
    68.027108777,4861715517,47532680
    69.027711260,4850997515,49823865
    70.028099022,4836511870,49335359
    71.028546272,4813550151,49576240
    72.028927862,4765285392,49197639
    73.029300719,4865036110,48446092
    74.029860037,4897207618,49171925
    75.030227211,4936221339,49182767
    76.030609659,4892487509,48977040
    77.030990234,4928734619,49174682
    78.031369113,4907099696,49334080
    79.031933726,4819307699,48062516
    80.032305466,4833056607,47515216
    81.032694677,4870036556,47308326
    82.033023578,4855292220,47523243
    83.033405053,4842644956,48401514
