Timestamp,instructions,LLC-load-misses
     1.357475695,<not counted>,<not counted>
     1.367737037,<not counted>,<not counted>
     1.377922516,<not counted>,<not counted>
     1.388154622,<not counted>,<not counted>
     1.398340704,5246873,10364
     1.408548474,3692194,7501
     1.418812126,5428318,11754
     1.428984228,846990,14517
     1.439210659,<not counted>,<not counted>
     1.449402320,<not counted>,<not counted>
     1.459651228,<not counted>,<not counted>
     1.469823598,<not counted>,<not counted>
     1.479963280,<not counted>,<not counted>
     1.490173560,<not counted>,<not counted>
     1.500405587,<not counted>,<not counted>
     1.510632210,<not counted>,<not counted>
     1.520879399,<not counted>,<not counted>
     1.531077471,63300,1231
     1.541288793,<not counted>,<not counted>
     1.551533310,<not counted>,<not counted>
     1.561741009,288578,1893
     1.571981352,3408625,10150
     1.582152690,<not counted>,<not counted>
     1.592345278,4507204,19961
     1.602610232,5007275,2563
     1.612876914,<not counted>,<not counted>
     1.623117229,<not counted>,<not counted>
     1.633318878,<not counted>,<not counted>
     1.643556441,<not counted>,<not counted>
     1.653814382,<not counted>,<not counted>
     1.664065339,59984,1122
     1.674320765,<not counted>,<not counted>
     1.684576262,<not counted>,<not counted>
     1.694795527,<not counted>,<not counted>
     1.704992842,<not counted>,<not counted>
     1.715164199,8283592,18205
     1.725400550,153181,815
     1.735580144,<not counted>,<not counted>
     1.745810612,84861,3416
     1.756064949,<not counted>,<not counted>
     1.766273430,<not counted>,<not counted>
     1.776552326,<not counted>,<not counted>
     1.786943119,<not counted>,<not counted>
     1.797135363,<not counted>,<not counted>
     1.807353257,60064,926
     1.817566204,<not counted>,<not counted>
     1.827793292,<not counted>,<not counted>
     1.838040065,<not counted>,<not counted>
     1.848289155,<not counted>,<not counted>
     1.858916733,86323,1872
     1.869130301,<not counted>,<not counted>
     1.879332981,<not counted>,<not counted>
     1.889584032,<not counted>,<not counted>
     1.899779721,<not counted>,<not counted>
     1.910050618,<not counted>,<not counted>
     1.920307385,<not counted>,<not counted>
     1.930884719,<not counted>,<not counted>
     1.941129015,<not counted>,<not counted>
     1.951314524,<not counted>,<not counted>
     1.961569200,<not counted>,<not counted>
     1.971824291,60080,871
     1.982061317,<not counted>,<not counted>
     1.992324795,<not counted>,<not counted>
     2.002903145,<not counted>,<not counted>
     2.013104499,<not counted>,<not counted>
     2.023225042,6211212,20657
     2.033441175,103913,1229
     2.043679906,<not counted>,<not counted>
     2.053900120,<not counted>,<not counted>
     2.064119615,<not counted>,<not counted>
     2.074376972,<not counted>,<not counted>
     2.084654409,<not counted>,<not counted>
     2.094943711,<not counted>,<not counted>
     2.105205604,<not counted>,<not counted>
     2.115386773,<not counted>,<not counted>
     2.125610303,<not counted>,<not counted>
     2.135766143,8586693,14810
     2.145957223,258750,3917
     2.156183673,<not counted>,<not counted>
     2.166435846,<not counted>,<not counted>
     2.176901380,<not counted>,<not counted>
     2.187075672,<not counted>,<not counted>
     2.197284073,3024111,9257
     2.207482107,<not counted>,<not counted>
     2.217720048,<not counted>,<not counted>
     2.227974593,<not counted>,<not counted>
     2.238194955,<not counted>,<not counted>
     2.248429774,<not counted>,<not counted>
     2.258950387,<not counted>,<not counted>
     2.269206928,<not counted>,<not counted>
     2.279419763,<not counted>,<not counted>
     2.289668814,<not counted>,<not counted>
     2.299858708,2780034,8664
     2.310115675,<not counted>,<not counted>
     2.320316883,<not counted>,<not counted>
     2.330762798,60071,1142
     2.340999544,1103590,3550
     2.351220709,14052715,10397
     2.361402190,19602677,5895
     2.371572445,25618439,7268
     2.381745883,28454367,8126
     2.391911270,27077710,3018
     2.402072694,29676719,1795
     2.412226817,24116845,12556
     2.422378894,20535983,11451
     2.432537024,29090547,4766
     2.442831349,35020486,18396
     2.455922327,34839637,34807
     2.466102218,24826738,14770
     2.476291321,24608085,20022
     2.486443284,31377894,4926
     2.496748964,28411151,9331
     2.506899859,28310179,5957
     2.517062052,27984029,4583
     2.527210993,27675853,9640
     2.537359210,27588136,13553
     2.547535247,28367816,21250
     2.557735599,23463436,25475
     2.567898453,25985708,16509
     2.578076185,24616107,22158
     2.588264875,29670348,10131
     2.598441750,30412451,18366
     2.608885745,28182805,46618
     2.619053805,22146068,62038
     2.629356445,34410883,62776
     2.639635155,47932139,16504
     2.649813711,49140690,11391
     2.660076892,43104152,31727
     2.670248757,45839813,20941
     2.680409269,46442054,21527
     2.690746949,42008597,24412
     2.700920897,42339794,28056
     2.711109005,45054701,66180
     2.721283473,38153090,51236
     2.731463170,52325350,22254
     2.741629165,46564334,17454
     2.751801169,53752542,28342
     2.761992501,50995650,30167
     2.772171409,50964886,33943
     2.782326990,47042952,32764
     2.792504004,51451508,27695
     2.802714671,53536733,36124
     2.812890056,55405632,34895
     2.823061782,50177360,27240
     2.833233173,55064603,23851
     2.843403350,43837484,22312
     2.853581895,44509630,27272
     2.863749197,54583102,31958
     2.873914853,52971254,33854
     2.884151119,53064997,36113
     2.894335043,55354492,42725
     2.904499933,53681883,45581
     2.914693955,55353996,41538
     2.924856877,46634725,70401
     2.935025326,51264494,39618
     2.945196178,53682744,37169
     2.955372761,54256504,40100
     2.965625029,54332376,39301
     2.975787011,55204240,43264
     2.985948521,54594588,42863
     2.996111063,43596144,35158
     3.006288162,50200666,41936
     3.016460041,55603496,37772
     3.026737260,55463568,41477
     3.036901838,51839544,40595
     3.047068829,45593253,62434
     3.057252220,44263279,35118
     3.067415820,50680135,42625
     3.077579192,55260780,44437
     3.087742072,52974836,48023
     3.097917499,54298232,50492
     3.108089362,52396762,51066
     3.118257035,53421528,53313
     3.128446335,33398132,46722
     3.138752435,42406275,122826
     3.148909557,54409095,41399
     3.159052939,42274456,38973
     3.169202373,52761747,44346
     3.179360118,54294050,45104
     3.189529466,45561580,37674
     3.199709992,50108248,41521
     3.209878115,54037737,45199
     3.220051591,53657366,49139
     3.230224623,55445616,49027
     3.240388478,52403117,46593
     3.250721301,54475728,52739
     3.260896662,46157282,44953
     3.271065034,47854145,47924
     3.281230336,40478344,51187
     3.291397721,52759407,47911
     3.301572165,35216160,42014
     3.311737237,53603947,40673
     3.321890995,55000520,39364
     3.332046082,54390848,38016
     3.342202952,53670496,40512
     3.352354457,53715842,40397
     3.362788191,48074118,38861
     3.373055897,42777751,34496
     3.383216898,52517102,44629
     3.393392109,54934950,47282
     3.403629273,53884831,44417
     3.413804461,53709510,46419
     3.423977165,54454726,49817
     3.434130230,54104749,47210
     3.446961653,53508083,49183
     3.457385883,30220588,28989
     3.469009027,24380061,38345
     3.479185453,38049689,31396
     3.489373630,39991205,31671
     3.499548213,39684158,31914
     3.510214222,38242531,29886
     3.520380297,40241523,32674
     3.530745258,36298279,26962
     3.540908048,46230476,44263
     3.551069523,52099304,50810
     3.561235435,52580565,51998
     3.571400360,48151008,46310
     3.581589634,48003563,53637
     3.591761707,43355133,44300
     3.601941868,33170230,214863
     3.612118707,45070045,122151
     3.622293131,53691808,46875
     3.632445342,53626140,43125
     3.642751642,32689262,32342
     3.652963845,28257149,27210
     3.663139406,43823372,37891
     3.673317074,52390972,45108
     3.683623339,42095952,36613
     3.693783412,51224121,46251
     3.703950324,51216915,44023
     3.714118514,53172862,47142
     3.724282160,53163920,49861
     3.734442504,53940418,51793
     3.744613892,52680623,47219
     3.754773842,52807954,50927
     3.764946878,40296465,41009
     3.775128624,33452950,153610
     3.785300456,50444707,44829
     3.795460424,51640603,44795
     3.805624242,52890451,46372
     3.815787335,50400202,46685
     3.825953686,52588572,47280
     3.836115518,53447222,52622
     3.846291511,54020703,48878
     3.856452328,50738236,47298
     3.866642692,52437719,49814
     3.876805876,52299702,49135
     3.886965506,48797183,48439
     3.897132877,52854884,49889
     3.907294692,52392397,51872
     3.917453219,52698386,52228
     3.927621433,53677289,55573
     3.937777426,53149162,55461
     3.947949989,30493534,33379
     3.958136260,30597849,52233
     3.968306824,48558961,60620
     3.978740636,55409550,39657
     3.988909780,50425346,39621
     3.999172143,43819492,34731
     4.009339789,53905566,46670
     4.019498822,48897695,40456
     4.029655755,53565693,44420
     4.039814587,54055048,44640
     4.049978862,53397195,46186
     4.060150735,54276076,42537
     4.070304207,53436882,46977
     4.080462160,53091777,47361
     4.090731247,51216095,44542
     4.100961751,41991092,36002
     4.111121899,51923961,42926
     4.121297097,49880200,44413
     4.131481360,34638789,36117
     4.141656230,40224169,60521
     4.151812873,53321208,42147
     4.161970100,55014515,43947
     4.172126356,53178574,39538
     4.182292627,51558958,40410
     4.192561923,47172566,39420
     4.202868921,43968205,42671
     4.213040282,51587879,40976
     4.223210224,52919865,43748
     4.233369764,54342827,43870
     4.243528689,51704397,45618
     4.253694311,54104433,45490
     4.263852752,54306024,44649
     4.274010154,53664943,50034
     4.284176091,53081743,47865
     4.294339668,54037108,45647
     4.304573545,46886652,41008
     4.314751141,51436668,48883
     4.324920430,53395621,47830
     4.335077190,53292936,49318
     4.345228377,53473115,48123
     4.355377787,53751416,50582
     4.365528062,54097264,54466
     4.375677299,52786241,53335
     4.385822347,52950680,54142
     4.395970221,52675921,50798
     4.406776925,48722436,48489
     4.416938469,44096045,52159
     4.427072010,45818275,49024
     4.437237600,52823473,56720
     4.447405435,52066710,56344
     4.457596096,51399876,163574
     4.467737748,48163481,221330
     4.477920448,50937090,72021
     4.488090238,52280085,77603
     4.498259178,48002829,74121
     4.508428605,48221295,79352
     4.518775191,40092980,58521
     4.529030467,40052053,88518
     4.539202403,50399385,93958
     4.549375069,50557290,83899
     4.559528727,50209891,106614
     4.569692579,51147991,90026
     4.579864579,34459068,99651
     4.590038050,45593037,125526
     4.600198739,41556734,70231
     4.610364962,49415251,86641
     4.620532977,42348192,63108
     4.630705087,46470769,86306
     4.640868597,49555533,116628
     4.651037273,50054797,92429
     4.661203743,50237668,93481
     4.671375263,46348390,115684
     4.681548534,45338005,172038
     4.691720657,45147476,128879
     4.701895890,31616867,99677
     4.712071326,36651653,213139
     4.722247753,43336718,98207
     4.732415357,46838586,112247
     4.742727630,43122191,124474
     4.752886190,49132699,107177
     4.763039423,47401187,109670
     4.773193436,48875993,111939
     4.783346500,47213219,117895
     4.793504399,36516760,126204
     4.803660733,42436061,132257
     4.813823635,45889684,118367
     4.824023955,44634076,110162
     4.834199187,45174535,115543
     4.844378541,47166262,122606
     4.854687606,46888309,124574
     4.864849052,46745108,136072
     4.875014221,45439793,126284
     4.885185880,46088202,136085
     4.895353305,46296742,144922
     4.905540232,43663878,138831
     4.915705840,32718578,114281
     4.925936718,35530218,222536
     4.936173803,23365955,644866
     4.946349470,24325674,658764
     4.956536221,23121316,741885
     4.966698190,43337351,136901
     4.976869724,45649544,125238
     4.987029533,42867534,142503
     4.997196355,41927179,148896
     5.007370760,35449218,184628
     5.017529856,35623568,159014
     5.027702977,31942493,199071
     5.037879658,33932720,155337
     5.048060820,33708326,151500
     5.058248568,31985976,264232
     5.068421991,34566948,179317
     5.078745033,36242455,171406
     5.088912870,31391911,196639
     5.099074919,33461036,168985
     5.109246968,25042362,208624
     5.119428161,23812444,297034
     5.129587498,33062204,191201
     5.139729454,28794418,190981
     5.149887842,35351380,176315
     5.160067203,22876379,467581
     5.170278221,18736724,567136
     5.180478151,19308067,195351
     5.190728889,20404480,370221
     5.200903469,32934843,154409
     5.211076283,29664440,152166
     5.221239654,27557116,167130
     5.231406508,25129097,134154
     5.241569989,16376850,184123
     5.251780540,15232853,263289
     5.261975111,14811377,264786
     5.272154440,17475786,260201
     5.282325044,28232938,195626
     5.292500495,23838700,242259
     5.302769084,28103297,193895
     5.312936056,27516085,196056
     5.323102672,23819046,162905
     5.333276574,26781519,191909
     5.343445069,26565124,194768
     5.353924362,17139022,274856
     5.364102223,20446035,221263
     5.374276971,27817361,198070
     5.384446067,25832137,191347
     5.394628642,26821623,197340
     5.404798658,27035048,195650
     5.414951192,26501800,181516
     5.425089034,26164265,178502
     5.435229648,25987197,170449
     5.445386653,25115595,164530
     5.455564820,23022400,163673
     5.465743439,20458291,229579
     5.475919580,15285171,218720
     5.486086788,12801283,290125
     5.496243937,12611079,278950
     5.506416704,12558422,289264
     5.516579785,21709602,268022
     5.526804520,21968776,153726
     5.536976673,22974520,230938
     5.547143695,22088124,257987
     5.557320993,19202223,238610
     5.567502760,19480451,256292
     5.577683145,22150935,251213
     5.587852575,21093604,298857
     5.598033206,23062231,255129
     5.608211087,19500621,277094
     5.618381643,21934783,276534
     5.628545970,16144153,234268
     5.638729345,14374814,251469
     5.648896189,12148342,244615
     5.659082817,13928384,227135
     5.669250847,7803159,278422
     5.679410565,14282025,224352
     5.689560474,14010359,229249
     5.699716048,11070746,258408
     5.709894198,16289790,292601
     5.720076408,17958734,304965
     5.730248854,17775741,284514
     5.740418451,17945245,292702
     5.750749121,18125119,292995
     5.760914713,17949556,287917
     5.771073593,16442437,292317
     5.781247502,11904797,215993
     5.791413729,8812464,361100
     5.801590938,7892599,429801
     5.811766107,8382346,383291
     5.821949311,10037745,350284
     5.832127019,9660443,389051
     5.842303300,9274111,395908
     5.852476043,9882640,351667
     5.862744061,10010702,379042
     5.872906349,6614965,331396
     5.883083863,6803765,345256
     5.893280177,3629821,413578
     5.903472874,13611274,239119
     5.913647569,17113868,163847
     5.923821812,17706103,119726
     5.934005920,20920973,115739
     5.944187386,24405006,103021
     5.954397303,23227019,142954
     5.964580976,28364065,114044
     5.974769144,30586417,108537
     5.984938480,32644397,88505
     5.995081072,41336721,94718
     6.005224760,33185506,143561
     6.015388715,15621439,529058
     6.025578906,15920394,517903
     6.035750082,15344261,626348
     6.045931964,13811138,509738
     6.056115690,26878302,189651
     6.066314316,26638241,217689
     6.076505628,29498713,182023
     6.086692939,21147007,176975
     6.096871932,28726996,145504
     6.107048518,27785217,204917
     6.117228500,33550216,45201
     6.127404061,24472032,207127
     6.137571670,21227403,178386
     6.147750975,22821951,145923
     6.157935030,20220771,122169
     6.168118783,33843468,39025
     6.178300630,41854695,63635
     6.188470276,26316082,50962
     6.198771931,42196467,23386
     6.208941979,53578729,11970
     6.219122975,43020048,32934
     6.229309256,48847126,25226
     6.239474662,55912907,7890
     6.249640791,49520675,19866
     6.259807920,52858346,6556
     6.269959416,50733553,5126
     6.280136761,35989312,182874
     6.290318624,24138811,274168
     6.300503686,33811927,19950
     6.310700581,27686664,312265
     6.320872316,27696383,272629
     6.331040178,38192535,15882
     6.341199661,46310034,13778
     6.351364395,44914123,24592
     6.361529358,48091627,22901
     6.371663958,53572991,4839
     6.381828572,50550350,10426
     6.392001637,46167903,16780
     6.402168881,41487262,29706
     6.412332460,48640554,10346
     6.422486667,46604477,10258
     6.432650941,46599680,12158
     6.442822813,43981221,40486
     6.452999526,53069329,16109
     6.463160721,46410140,14014
     6.473326751,52569027,6876
     6.483491405,40722353,19933
     6.493737758,40589202,10736
     6.503958438,36130173,11088
     6.514117959,48978378,25359
     6.524294696,51036801,24031
     6.534456865,56023150,6575
     6.544612818,53685521,5584
     6.554784455,40537381,29265
     6.564959057,49969088,13878
     6.575115444,50894969,6060
     6.585272198,42527512,18153
     6.595437581,45207147,6816
     6.605593645,33523813,13442
     6.615759939,44915156,11000
     6.625936321,43654673,31698
     6.636111994,46025245,11854
     6.646285024,44358954,13730
     6.656451672,43529571,23543
     6.666691157,41455929,18037
     6.676870558,43339454,26139
     6.687039761,46638368,27877
     6.697215296,48567064,39860
     6.707388496,47493179,12433
     6.717557105,54860907,11426
     6.727714468,50106886,16321
     6.737875253,48966597,20723
     6.748041574,54770743,10502
     6.758202243,46787704,12316
     6.768362782,45471991,9866
     6.778715829,42215936,8482
     6.788879802,46374007,11379
     6.799053357,41884280,24146
     6.809229620,44171677,17474
     6.819402578,36429445,26256
     6.829578638,40820193,10772
     6.839750949,43259567,25252
     6.849927406,46386931,42142
     6.860100608,54558198,16305
     6.870265589,51264397,11812
     6.880429118,52497613,15043
     6.890739039,43801762,28195
     6.900905979,52481891,8867
     6.911107367,52919085,8786
     6.921279186,39559783,19825
     6.931455526,46233989,12678
     6.941626239,46741823,11408
     6.951793509,38182533,22004
     6.961966411,39318516,16904
     6.972137858,40585316,17151
     6.982316909,36428542,32538
     6.992497367,34068178,47153
     7.002718165,44906829,18711
     7.012913174,46508199,24450
     7.023088877,42131131,45503
     7.033265982,49882194,34178
     7.043442060,53706301,16037
     7.053608656,55839701,10636
     7.063781641,45817772,28405
     7.073945536,50467008,14583
     7.084102866,55822618,5747
     7.094262613,43209829,12332
     7.104430312,44738318,14174
     7.114688735,48127054,9708
     7.124858013,42158662,14910
     7.135021771,35744452,17267
     7.145190990,41675686,11970
     7.155358926,37880000,27866
     7.165536415,39390775,20894
     7.175714765,46115937,25567
     7.185873907,28163229,245705
     7.196047702,16494553,641717
     7.206242552,28695026,498256
     7.216420524,28263238,269745
     7.226760497,32752659,326130
     7.236949134,27124981,552577
     7.247132546,29581709,244204
     7.257319963,28257864,325199
     7.267504547,27413901,458674
     7.277685537,22354257,606893
     7.287877088,21371236,312274
     7.298059044,24770862,416570
     7.308245573,24359186,372289
     7.318426959,24594744,220796
     7.328630948,19377197,520820
     7.338822419,20841058,327340
     7.349031014,24714025,478511
     7.359212428,23604234,657784
     7.369404536,36242185,494600
     7.379580796,37929812,500068
     7.389757352,38705561,598259
     7.399941458,26035741,678227
     7.410124662,37325121,276205
     7.420302497,40422584,190477
     7.430489169,28335210,190730
     7.440683504,23175017,247236
     7.450864752,27519109,71707
     7.461031759,22888884,2175
     7.471179132,18267348,6267
     7.481327329,24458280,3587
     7.491474791,19733291,4825
     7.501627041,13784888,16831
     7.511799193,11614054,5521
     7.521956475,14539230,21244
     7.532196424,7863226,137748
     7.542477379,5322882,200283
     7.552660592,5268561,325885
     7.562816621,6510237,297041
     7.572980805,8399213,256011
     7.583131300,7433014,334233
     7.593294029,6270018,293877
     7.603451906,6938186,132357
     7.613615987,7737336,289572
     7.623775966,7259813,334287
     7.633919966,6932651,299017
     7.644077363,2130977,<not counted>
     7.654251682,7303967,346832
     7.664406867,7354888,234486
     7.674749687,10539952,155900
     7.684948789,6424179,273482
     7.695094234,5458154,379232
     7.705272886,5698908,393290
     7.715450046,7813536,295814
     7.725628669,10148923,<not counted>
     7.735808883,9459788,446848
     7.745980310,9773168,476579
     7.756155658,8122958,245431
     7.766332639,10459535,386968
     7.776504826,11748982,143458
     7.786748533,7602981,139010
     7.796925525,10456920,165039
     7.807138446,3714580,20431
     7.817309161,<not counted>,<not counted>
     7.827561590,<not counted>,<not counted>
     7.837811974,<not counted>,<not counted>
     7.848066214,<not counted>,<not counted>
     7.858253942,541184,5342
     7.862009946,4121804,23633
