Timestamp,instructions,LLC-load-misses
    28.551617182,225449128,206119
    28.651831010,211342199,481801
    28.751999620,227823670,108403
    28.852154934,226424273,46830
    28.952303138,261267088,58784
    29.052455107,224014708,91458
    29.152629105,239688532,52987
    29.252795841,248122884,73041
    29.352962120,211642974,95271
    29.453622745,255339367,69679
    29.553783122,229282671,73465
    29.653931755,220907719,55380
    29.754112941,246553854,80330
    29.854265595,231893807,65470
    29.954420021,246598394,48410
    30.054587041,231549414,92050
    30.154740483,227227426,54374
    30.254912281,247728058,65104
    30.355090401,209409280,86145
    30.455268411,235933650,64056
    30.555457642,236757201,84765
    30.655614106,214205749,67891
    30.755766801,256379877,85304
    30.856116811,237190788,69332
    30.956288679,238154567,57186
    31.056432296,245726339,84687
    31.156571333,224429246,84626
    31.256713352,256091169,51472
    31.356878332,227670940,103051
    31.457047619,215702820,65568
    31.557187678,247830756,86700
    31.657357056,216446129,96023
    31.757521463,259041732,47747
    31.857666780,232772055,83186
    31.957860429,223094185,56780
    32.058032697,254992223,92501
    32.158199297,223362269,83395
    32.258368031,241607983,67836
    32.358510060,230430460,108063
    32.458676083,214406841,66763
    32.558828477,261943924,81961
    32.658975722,222787571,97324
    32.759136105,245559939,56215
    32.859309847,248052943,84825
    32.959472262,219447041,86799
    33.059645307,259880646,57296
    33.160014146,234362984,91397
    33.260175270,225696457,56478
    33.360327354,238861841,127563
    33.460511023,204655631,162986
    33.560676798,254601534,78890
    33.660842466,219415577,101938
    33.761018913,226591154,56025
    33.861195992,251143545,83774
    33.961379475,210883014,95358
    34.061565456,253282121,52614
    34.161759562,227211845,95682
    34.261905424,224387366,58990
    34.362091546,249535385,95997
    34.462260639,215783206,91318
    34.562420435,244904258,61269
    34.662595738,222027072,110677
    34.762840333,230735491,48477
    34.863019888,255049454,89258
    34.963190348,215310504,99291
    35.063345749,254276584,54605
    35.163511792,242482794,102258
    35.263674385,218912263,64185
    35.364058015,260665799,98454
    35.464210369,226942935,100512
    35.564370322,230885637,66685
    35.664522056,234247674,122246
    35.764703963,214173575,72450
    35.864889643,257127958,63195
    35.965070471,219263847,98945
    36.065253071,236543018,60170
    36.165421691,240263470,107186
    36.265590082,215340138,72506
    36.365761539,256300161,79772
    36.465930429,227563686,94495
    36.566112000,229469554,59126
    36.666280746,250633352,97936
    36.766441545,229603328,71109
    36.866611613,244476267,60201
    36.966778199,225595472,108174
    37.066950131,229734820,48637
    37.167136875,253312581,96683
    37.267306589,212254533,90445
    37.367484491,255071015,61329
    37.467656809,226716476,132347
    37.567833082,216788287,66496
    37.667997422,250752036,107465
    37.768182564,227501110,85007
    37.868334730,248192001,58214
    37.968496073,225318984,128706
    38.068675472,228198648,62444
    38.168852052,259547457,89433
    38.269032390,227964399,90443
    38.369215966,241945098,59006
    38.469394002,247859355,113360
    38.569575383,214060721,104529
    38.669750599,253523216,76799
    38.769911727,235447196,93277
    38.870079920,227603763,63519
    38.970248540,256754361,94049
    39.070405434,235255264,81960
    39.170562997,240582247,68900
    39.270724252,242861265,96897
    39.370892710,224907355,74460
    39.471064042,255311734,82887
    39.571232599,229074302,102725
    39.671403121,233385463,62268
    39.771570315,253214012,89884
    39.871886068,208952645,109507
    39.972050420,189066598,668344
    40.072222105,228283610,65889
    40.172392903,254709703,52036
    40.272560414,226548166,93952
    40.372712168,231196577,38377
    40.472871286,258202248,99763
    40.573054466,222411188,91609
    40.673228797,245112277,49439
    40.773399715,242731174,75522
    40.873573536,216712357,69073
    40.973714727,240191540,105679
    41.073835054,214450545,112698
    41.174013896,237361375,61267
    41.274208413,201549022,187408
    41.374385041,213054859,93445
    41.474560799,244283986,88626
    41.574706589,192063635,128807
    41.674871788,207847489,184500
    41.775029663,206787488,141500
    41.875176149,222556052,136219
    41.975347094,192901378,177062
    42.075497545,230654500,126004
    42.175649777,214274025,127246
    42.275835303,160070292,156039
    42.376021859,141671146,214131
    42.476204749,189789671,200238
    42.576385154,136008452,159074
    42.676557710,158692300,279410
    42.776731299,184006008,139728
    42.876904564,201780186,147274
    42.977083020,224010295,72418
    43.077255448,235591364,138530
    43.177434631,121333606,160663
    43.277613393,129662008,246970
    43.377797366,190384090,155578
    43.477973844,153120583,159065
    43.578150027,186708348,137889
    43.678332651,151905023,171972
    43.778510408,189564622,231414
    43.878695549,182079076,122221
    43.978877590,261270248,75581
    44.079046568,205026365,151313
    44.179226908,218014316,142707
    44.279412347,202154792,168428
    44.379566195,215150564,111247
    44.479738895,197348673,187222
    44.579979381,209697693,115457
    44.680171459,219574548,173331
    44.780343335,189514035,116914
    44.880520662,235367512,147790
    44.980712097,181472732,108354
    45.080858957,219570112,138321
    45.181013992,192711017,127869
    45.281170236,245937482,117089
    45.381325698,161248968,163466
    45.481497148,163110684,171966
    45.581659365,148210340,140226
    45.681822841,234739032,156528
    45.782034489,158703363,119837
    45.882201165,205571571,223207
    45.982387412,150544835,169039
    46.082565197,218562005,167767
    46.182751923,137968983,150435
    46.282931567,158903322,145400
    46.383108377,226021207,69543
    46.483288448,231421733,115937
    46.583463135,224294093,74272
    46.683636862,258855983,87619
    46.783848191,214717028,102564
    46.884018608,240452314,63494
    46.984188269,239237098,87868
    47.084361208,205530667,69063
    47.184523612,257545278,95099
    47.284687475,231352442,87609
    47.384859162,224799194,86894
    47.485033241,180828245,251382
    47.585217582,210781159,129237
    47.685411533,213689231,115183
    47.785570968,193718470,113922
    47.885755989,184297934,214210
    47.985927374,178606798,110467
    48.086120139,242673113,95479
    48.186316336,216924514,86384
    48.286484879,251938332,94584
    48.386635997,200133058,161860
    48.486812039,232842846,101755
    48.586957541,227817072,116147
    48.687110376,229262207,62842
    48.787277897,254401642,93619
    48.887423710,223080449,99234
    48.987586587,249700528,58209
    49.087834097,246948532,88915
    49.188015368,214618191,93275
    49.288190238,258017302,65769
    49.388332356,229418091,87097
    49.488491986,223903639,78860
    49.588663060,247935468,104041
    49.688827269,222482531,81998
    49.788990587,251339535,67806
    49.889166312,222061080,105073
    49.989338860,224793696,50332
    50.089508269,251344609,90076
    50.189688688,202505943,120648
    50.289878851,242054777,134077
    50.390035422,231671914,98204
    50.490204998,228568514,73883
    50.590373807,251686694,106796
    50.690532163,179682723,765522
    50.790733474,79107625,2596088
    50.890903442,81319422,3697750
    50.941008853,55048597,1170391
