Timestamp,instructions,l2_rqsts_miss
   233.127822194,4855715014,50344481
   234.128210208,3980770130,40181684
   235.128408563,4093213319,43825096
   236.128773384,4452359882,45023764
   237.129275982,3866066075,42725946
   238.129635946,3973873928,41831910
   239.130024955,4247514630,43724904
   240.130401251,4338064670,45786306
   241.130730468,4434255902,45739714
   242.131296163,4402515081,44471294
   243.131642528,4420203710,45450566
   244.131997077,4623188296,45454227
   245.132359245,4514671223,46027117
   246.132721172,4515708064,45973446
   247.133259771,4598533190,45701906
   248.133599207,4523339042,45135182
   249.133944517,4430991962,46435781
   250.134321473,4613358145,45775502
   251.134699073,4590839985,45059710
   252.135247139,4587183970,45191342
   253.135590392,4571500919,46038259
   254.135938068,4496990754,46213708
   255.136283230,4392151473,44856743
   256.136766850,4441870862,46280639
   257.137344078,4098613912,43910296
   258.137684689,4279965958,46916438
   259.138043334,4408779460,46023125
   260.138434972,4502088633,44527961
   261.138855161,4401569541,44465917
   262.139418908,4502182294,47062199
   263.139813247,4452960252,45441220
   264.140152905,4506896350,45866993
   265.140770979,4440515568,45853037
   266.141116128,4112562575,44158612
   267.141724572,4434763832,45011721
   268.142105357,4586879392,47763011
   269.142478151,4580199096,46172228
   270.142871758,4338641093,43347785
   271.143395495,4024761107,42622904
   272.143927729,4497518042,45329569
   273.144259397,4476507408,46907837
   274.145508831,4615919137,47858159
   275.147904755,4419110838,43633350
   276.148294208,4587402122,45374255
   277.148992489,4594728705,47421350
   278.149366892,4431098957,43425445
   279.149803167,4519184744,45928946
   280.150215142,4589684776,47533927
   281.150584363,4495295824,46791919
   282.151154585,4566206000,45670474
   283.151539607,4583664518,44495733
   284.151930467,4484712060,46067148
   285.152311661,4432965335,45189964
   286.152717423,4645145337,47152334
   287.154867195,4608370893,46569182
   288.155242543,4605783791,46005026
   289.155598744,4554095830,45236659
   290.155971779,4447034688,45087964
   291.156355708,4506439978,46869199
   292.157039905,4466959956,46481048
   293.157419836,4508864659,46418507
   294.158238959,4591341307,46116631
   295.158605948,4574712177,46180479
   296.158998626,4509588808,45062608
   297.159787319,4477352199,45888476
   298.160125008,4578491008,46816287
   299.160756873,4594368810,46373908
   300.161106392,4491473333,43863816
   301.161298977,4594908367,45685862
   302.161882301,4493114177,44913743
   303.162269613,4467550486,45707854
   304.162632523,4600456112,47340204
   305.163026811,4576270156,46722673
   306.163588828,4577611323,45689611
   307.164116550,4560565411,46215850
   308.164722639,4463252395,44833842
   309.165071758,4560892599,45023153
   310.165424334,4559199766,47287897
   311.165799833,4569269466,46657968
   312.166371351,4616663269,46531789
   313.166759506,4616968059,45593839
   314.167124349,4450551729,45625850
   315.167533497,4426076244,44677805
   316.167916068,4616670820,45803867
   317.168342610,4613628370,45368016
   318.168764185,4559659097,46307526
   319.169124387,4394366190,46071166
   320.169544097,4368331410,44387375
   321.169914499,4441443719,44574829
   322.170725843,4516661723,44429348
   323.171094283,4029421818,41888058
   324.171456184,4562176663,46751491
   325.171804928,4558743063,46046813
   326.172191624,4503497165,45516555
   327.172796357,4445210904,45641708
   328.173184897,4614403323,45048361
   329.173585453,4579143323,46837131
   330.173970000,4482327584,47262014
   331.174628464,4543250444,46218047
   332.175166374,4516437759,45283319
   333.175530092,4536907516,44943105
   334.175885897,4570330798,46821787
   335.176259265,4436859659,44916282
   336.176709847,4051171797,41598983
   337.177231273,4536650530,46106050
   338.177559673,4519833581,45292850
   339.177932826,4485454506,46978336
   340.178315459,4468135923,45119505
   341.178693155,4597227680,46539766
   342.179291639,4571137761,45595573
   343.179682622,4493203383,45592156
   344.180061396,4559225375,44670548
   345.180435377,4174160703,44389002
   346.180815333,4554985059,46009002
   347.181406742,4564029536,45777263
   348.181746263,4441713732,43004870
   349.182121291,3488237191,32457301
   350.182501110,3407745157,30787085
   351.184566195,3321553891,32178586
   352.184772413,3399868201,32123421
   353.188770266,3469682015,31764921
   354.188955225,3904009163,38432856
   355.189287609,4608987813,46389350
   356.189643504,4525803777,45206520
   357.190005459,4482852936,45563791
   358.190384579,4612534923,45862627
   359.190760585,4531478459,46286068
   360.191134764,4509178737,46883858
   361.192914457,4677576909,45940492
   362.193305493,4509225692,45964525
   363.193686973,4499571685,45734885
   364.194069046,4548128271,45835917
   365.194456895,4625754105,46909637
   366.195032389,4229672290,54826018
   367.195241577,4541049335,39934664
   368.195445773,4224539260,47569794
   369.195648899,4187079448,32329094
   370.195833035,3157405503,35803304
   371.196279279,2231562194,16747616
   372.196440876,2073916019,20123313
   372.569901457,150541246,7534075
