Timestamp,instructions,cycles
     1.000148727,3479599417,4202975827
     2.000647572,2191890261,2476963938
     3.000896346,54441285,48616855
     4.001077405,3660631387,2841605073
     5.001443348,5178436077,4976500353
     6.001808159,5175218209,5005126711
     7.002169120,5164397545,4977266473
     8.002535370,4816535333,5019422221
     9.002915573,3467797399,4998086072
    10.003545348,3340301657,4993938463
    11.003896384,4698948149,4957324231
    12.004279978,4921184401,5044407257
    13.004677019,4740414095,4919186324
    14.005065656,4884799285,5045438807
    15.005436100,4781583861,4954809703
    16.005815050,4649909785,4794776891
    17.007064736,4836225952,5058897353
    18.007454514,4793340619,4996206912
    19.007831774,4866865639,5030213795
    20.008207633,4865269579,5051819749
    21.008610444,4796881608,5025201105
    22.009212054,4861066512,5005963086
    23.009598850,4861107935,5046725006
    24.010002323,4835799868,5032861570
    25.010386232,4809046835,5035243573
    26.010825978,4862131292,5035979276
    27.011434730,4831107199,5031641983
    28.013362244,4692919815,4948592115
    29.013951413,4786147872,5041464662
    30.014321968,4812668014,5009640469
    31.014761399,4810183876,5022146711
    32.015449882,4818009739,5021704034
    33.016596111,4816602193,5032236814
    34.016976322,4852831639,5027453245
    35.021299323,4835097455,5024707332
    36.021677301,4764084787,4988216121
    37.025577075,4867125005,5069201505
    38.027051404,4870375573,5053535804
    39.028433510,4843525413,5027468559
    40.030504329,4790733280,5041635972
    41.032581590,4850332898,5029073624
    42.099408848,5076416541,5260658947
    43.099603689,4802658446,5026905151
    44.099799974,4807267832,5033915392
    45.100161322,4507178263,4679244573
    46.100520513,4298335575,4517415510
    47.101104747,4820446116,5028348133
    48.101510613,4792114130,5029005075
    49.101920218,4451661619,4957797465
    50.102312615,3897020416,4602355143
    51.102699921,4016559439,4007622630
    52.102917303,3945337537,3412767177
    53.104509055,4293794794,3715152210
    54.104710070,4991612013,4016186032
    55.105093433,4922740847,4052459507
    56.111039834,4276293392,4109845574
    57.113089489,4609756228,4914164146
    58.113453574,4840603083,4995540769
    59.113971201,4716335599,4982947575
    60.114364126,4428105584,4873650230
    61.114753143,4851589042,5019591950
    62.115428624,4511595308,5052582888
    63.115820819,4776343495,5046677278
    64.116205077,4816924061,5041618004
    65.116861694,4780734838,5007110135
    66.117233852,4808834799,5032021121
    67.117607731,4810019472,5042944092
    68.117995362,4798470195,5022912733
    69.118390199,4816631159,4998466766
    70.118775358,4838546148,5045739388
    71.119348157,4831736735,5026703245
    72.119728366,4754766288,4949053987
    73.120323890,4786626756,5047653066
    74.127418862,4833751269,5071307199
    75.127815331,4791354587,5011969954
    76.128166569,4797326017,5023113857
    77.128488908,4782680230,5035068505
    78.129063871,4792035294,5009197442
    79.129440440,4777831811,5017288776
    80.129851282,4754562574,4973120519
    81.130259193,4781166251,5016241003
    82.130639212,4818860243,5032429307
    83.131368075,4835302777,5047168098
    84.131755660,4791587810,5022945939
    85.132125717,4783208693,5006007170
    86.132491661,4878020135,5071268827
    87.132872741,4729121123,4917476293
    88.133595641,4861608337,5045606331
    89.133969317,4867009962,5048004554
    90.134333929,4731541405,5006496997
    91.134536334,4781545457,5046349324
    92.134994777,4776131711,5014865934
    93.135591255,4840784307,5040934435
    94.135981655,4817669485,5001740950
    95.136374956,4865035709,5055085474
    96.136759152,4849450669,5030167905
    97.137071903,4489606013,4606197824
    98.137279729,4604361850,3839171124
    99.137488667,3760790587,3444911147
   100.137662356,2224196185,1256842867
   101.137820461,2265861142,1257037894
   102.028125923,1339995079,992416781
