Timestamp,instructions,cycles
     1.000179289,1340967934,958523437
     2.000512153,8661863,6392117
     3.000698441,21070366,18689602
     4.000895181,854490060,471094871
     5.001071658,2535350277,1261908814
     6.001213094,2368774065,1260044254
     7.001399884,1180168218,1259149596
     8.001575918,2040360600,1255178235
     9.001745032,2244223302,1256158280
    10.001917914,2241995017,1256611632
    11.002093263,2242014835,1256231682
    12.002266438,2203802034,1254571729
    13.002435264,2150611840,1252873820
    14.002586120,1975313491,1248277764
    15.002754027,1968870523,1248059777
    16.002953685,2239482528,1294834510
    17.003140168,2263485286,1300078192
    18.003319283,2303680055,1300127393
    19.003482611,2257434110,1300128783
    20.003663657,2318025855,1300180078
    21.003854290,2374812194,1300164974
    22.004043375,2304633045,1300159171
    23.004232216,2291042915,1300149058
    24.004419935,2201486583,1300132824
    25.004601367,2094164978,1300154071
    26.004787926,2316447189,1300187205
    27.004982136,2284318647,1300196548
    28.005179411,2353872590,1300172639
    29.005367880,2329374454,1300134793
    30.005554724,2287078410,1300115528
    31.005746484,2321265875,1300165292
    32.005952421,2379080287,1300211946
    33.006146173,2232770788,1300171114
    34.006338054,2252300971,1300193455
    35.006528324,2348032073,1300192080
    36.006709537,2366129157,1300179998
    37.006907599,2362691375,1300176204
    38.007097781,2320147504,1300152323
    39.007279893,2302832194,1300181251
    40.007454459,2342643286,1300171459
    41.007678413,2217752881,1300209667
    42.007860617,2317277797,1300122290
    43.008046849,2303673615,1300186186
    44.008240215,2335983075,1300195729
    45.008427568,2304213436,1300119813
    46.008613199,2318835117,1300136132
    47.008805262,2290377203,1300193924
    48.008994653,2323618464,1300167856
    49.009186198,2303331055,1300169264
    50.009377900,2226226407,1300193367
    51.009554644,2352079727,1300174356
    52.009726971,2347929584,1300168330
    53.009893125,2202094906,1300023405
    54.010065971,2297602311,1300142873
    55.010226025,2308530068,1300151810
    56.010412179,2330758877,1300140372
    57.010567030,2365597559,1300090498
    58.010759189,2346506411,1300194846
    59.010934480,2339004787,1300172024
    60.011098465,2327740163,1300118542
    61.011257347,2289615828,1300121920
    62.011453381,2184569850,1300199388
    63.011654299,2287527499,1300205637
    64.011834120,2317862761,1300178573
    65.012026774,2255626187,1300169340
    66.012214462,2326327063,1300188760
    67.012403564,2387395619,1300190096
    68.012552991,2334561738,1300100527
    69.012729172,2331510150,1300118443
    70.012898038,2339422092,1300163764
    71.013070813,2176854293,1300168910
    72.013224965,2163324051,1300047691
    73.013399868,2302756798,1300147465
    74.013567795,2281944978,1300162724
    75.013725185,2002164746,1284466636
    76.013913038,2078534565,1252057296
    77.014078020,2174404991,1254794447
    78.014227751,2264194223,1256796437
    79.014427228,2263682958,1257126115
    80.014596687,2248779822,1256471743
    81.014776965,2059485864,1249715246
    82.014926443,2171712552,1256301986
    83.015082808,2224360579,1256739574
    84.015279695,2082044084,1252397385
    85.015450391,2127350797,1252939437
    86.015845266,2194173989,1255672722
    87.016014532,2125583794,1253208479
    88.016177098,2071029209,1252360409
    89.016341814,2201789131,1255612473
    90.016529451,2206427315,1255959782
    91.016670291,2271966657,1257844218
    92.016849814,2241384471,1256279356
    93.017063023,2240798452,1255983239
    94.017231981,2307661197,1298067523
    95.017391673,2310723682,1300151378
    96.017586218,2327341824,1300197762
    97.017763938,2332427859,1300150653
    98.017938182,2329993652,1300125455
    99.018108607,2328181251,1300165912
   100.018281366,2279610538,1300168806
   101.018430730,2256037783,1300085400
   102.018603512,2363404045,1300138884
   103.018782441,2346051180,1300177228
   104.018936753,2342696408,1300145071
   105.019125410,2351482394,1300127280
   106.019309366,2269071689,1300133911
   107.019485202,2327106490,1300172985
   108.019672318,2345948632,1300166483
   109.019859012,2321885246,1300162865
   110.020031997,2345619540,1300169105
   111.020219281,2358356260,1300187700
   112.020406834,2304812026,1300187940
   113.020596671,2293747342,1300125385
   114.020786486,2338406488,1300191302
   115.020972474,2351073966,1300186445
   116.021152394,2355042473,1300178199
   117.021331982,2302051326,1300107000
   118.021548658,2326325772,1300226554
   119.021732862,2351309977,1300183881
   120.021912181,2355192691,1300138229
   121.022072906,2345505055,1300128470
   122.022258521,2321718098,1300186130
   123.022418401,2331274831,1300152036
   124.022627754,2295021562,1300216874
   125.022798212,2359184278,1300140146
   126.022970964,2344315971,1300168792
   127.023144883,2363171614,1300170616
   128.023317552,2307491376,1299990359
   129.023497062,2314699405,1300149265
   130.023671173,2314883033,1300169982
   131.023833438,2325237640,1300156364
   132.024006273,2337242921,1300168550
   133.024177434,2296652636,1300142524
   134.024356539,2327925858,1300177176
   135.024533601,2346170350,1300134229
   136.024712325,2266675449,1300105904
   137.024863213,2307691869,1300058959
   138.025035363,2348010991,1300094458
   139.025206586,2354171182,1300111195
   140.025377052,2335005979,1300165806
   141.025565653,2313217931,1300113783
   142.025841581,2344625591,1300280028
   143.026101168,2319119226,1300282092
   144.026264626,2326122068,1300156896
   145.026443536,2321412368,1300176706
   146.026620855,2344265763,1300151343
   147.026803502,2263820900,1300109587
   148.026983295,2359822810,1300178084
   149.027130359,2344707164,1300079534
   150.027307437,2336142579,1300123828
   151.027479508,2323037776,1300167764
   152.027650648,2292326077,1300166422
   153.027843765,2316701141,1300122693
   154.028036521,2327856574,1300170827
   155.028210129,2314643277,1300170208
   156.028369642,2306351673,1300150876
   157.028561112,2306676103,1300193976
   158.028729971,2267768678,1300137698
   159.028905051,2292712683,1300068763
   160.029077730,2304356624,1300143145
   161.029232684,2346236900,1300145746
   162.029401928,2339153958,1300136000
   163.029569698,2351367688,1300162456
   164.029736490,2268238270,1300105797
   165.029914138,2290185197,1300071445
   166.030090988,2295482586,1300065448
   167.030260815,2334906736,1300165270
   168.030430561,2329727275,1300140845
   169.030602967,2347997696,1300168168
   170.030750429,2282456859,1300112002
   171.030930863,2349001124,1300110984
   172.031104388,2367502394,1300169962
   173.031276135,2342843804,1300167554
   174.031447255,2346947318,1300090147
   175.031743432,2282038338,1300301259
   176.031911296,2308126592,1300164445
   177.032068035,2304996456,1300072045
   178.032246027,2251949818,1300116632
   179.032403728,2315429156,1300123048
   180.032573882,2158589393,1300165528
   180.189356594,141067680,203733273
