Timestamp,instructions,l2_rqsts_miss
     0.100130087,150038703,1875812
     0.201425296,160679741,2250068
     0.301613912,361175986,8156316
     0.403268986,402965042,7176179
     0.503647739,372860269,7333615
     0.605272417,426523573,6774460
     0.706729280,402924702,6490306
     0.807618354,410878669,6865969
     0.909198038,458523136,5987621
     1.010878321,428506003,7271198
     1.111264163,364254449,7405105
     1.212857896,372463746,6232274
     1.313232336,393829071,5857707
     1.413518244,455821130,5257087
     1.513889704,298622540,3502859
     1.614059953,166723351,1425171
     1.714271265,174671,14435
     1.814525504,178354,15199
     1.914793464,26809444,313037
     2.014974660,13174698,173668
     2.115216694,32987247,511704
     2.215420809,12341545,226067
     2.315770588,<not counted>,<not counted>
     2.415987492,152023,13960
     2.516243399,26293071,317726
     2.616435112,29119116,338159
     2.716597278,263485260,1162612
     2.816774108,208528737,2261318
     2.916934927,243378312,1202407
     3.017123697,275974178,707244
     3.117277824,419247127,1617080
     3.217466975,538973970,2661271
     3.319035134,441620616,4623315
     3.419410296,519832988,3968817
     3.529563972,533872456,2581542
     3.631199253,465521665,1755337
     3.731387688,434879399,2118156
     3.831681722,446941010,2172061
     3.932831642,467055411,1975305
     4.033182582,453266986,1350905
     4.134860242,496906327,1394477
     4.235180922,506119399,2058421
     4.335453748,468548085,1575138
     4.436890507,540541448,1206593
     4.537187453,504196989,1814090
     4.637477924,539234795,1196799
     4.739037928,486406587,2302915
     4.839327338,536289970,1200546
     4.939616277,529246407,1535273
     5.040733542,525785026,1893851
     5.142022340,541389929,1226578
     5.242474853,513330901,1908875
     5.342777168,509297740,1195911
     5.443149653,518283029,2095555
     5.543425977,522380525,1241106
     5.644969264,541857065,1285489
     5.747302061,507826083,2830434
     5.849067714,530489489,1206287
     5.950922274,508921978,1612032
     6.051232616,530918632,1318947
     6.152903209,541205677,1254909
     6.253237864,533657529,1264718
     6.353498358,535386092,1333767
     6.453823943,529777998,3292792
     6.556796856,513168516,1619695
     6.657438321,536031675,1761355
