Timestamp,branches,branch-misses
     0.100117939,33137148,1314340
     0.200361471,36384632,957329
     0.300536277,75507298,3355440
     0.402173926,84453660,3260698
     0.502475071,79865234,3021714
     0.603965339,91189464,2950112
     0.705024588,82349010,2732779
     0.805800492,79963180,3026785
     0.906096805,88937110,2497684
     1.007730521,93219129,2381456
     1.109697749,71745504,2609394
     1.210016282,78364334,2919781
     1.311537119,96921625,2437173
     1.413114237,107381062,2914292
     1.513410246,92745923,2895945
     1.613621988,2645767,167654
     1.713835622,107141,10310
     1.814095638,11233,1236
     1.914346131,1740238,40356
     2.014579424,5449816,141274
     2.114842851,2297397,94204
     2.215090896,4727743,204315
     2.315305704,55335,5266
     2.415542319,11203,1287
     2.515782780,738171,41580
     2.615970286,6900306,188632
     2.716128843,5134181,92898
     2.816318811,96172958,947949
     2.916631424,108254085,877541
     3.017736561,89328664,1247746
     3.118917581,117352421,1558380
     3.219802414,118192424,1025630
     3.320106141,118563397,827645
     3.421886988,115522451,860370
     3.522193027,104160984,766905
     3.622552412,108362393,1060059
     3.724309717,117231703,1044575
     3.824696665,110246436,754032
     3.926169460,111619024,672091
     4.026496942,104380798,650992
     4.128556582,106766222,655649
     4.230000202,108799160,805402
     4.330733256,108524184,762621
     4.431879634,106847318,826550
     4.532785021,111535212,632347
     4.640056901,111209873,627274
     4.741346095,105214233,630186
     4.842756972,106233704,723380
     4.944053077,107384723,697847
     5.045107978,107953155,724475
     5.145410177,110637926,616223
     5.246014347,104349849,568382
     5.347462415,111852288,604619
     5.449139186,96816152,796470
     5.550693123,104805326,986679
     5.650988227,105818660,731235
     5.752490770,108579282,620891
     5.852838672,102205337,546438
     5.953113965,109731643,608999
     6.053451888,109438096,606443
     6.156009499,111264114,617873
     6.256944681,109739650,596268
     6.358139562,108054047,867810
     6.458443377,110943555,484581
     6.559951453,112506917,534600
     6.660638500,105246886,617422
     6.760928175,104114048,541822
     6.862433002,99839881,762716
     6.964017877,105571786,610445
     7.064903348,100718857,489885
     7.166131596,104473820,523592
     7.266442144,95689719,730097
     7.368045022,87927734,1020167
     7.469078245,82435252,1063761
     7.570051085,74939488,1087971
     7.670863407,64266909,945848
     7.771207244,73531816,911845
     7.873492209,70934965,943637
     7.974662639,80830586,807415
     8.074963455,70879237,723733
     8.176581443,58779347,853672
     8.277985389,43426279,579344
     8.379549147,55889035,533504
     8.480847716,25396650,486741
     8.582250366,65847663,799755
     8.682573578,58307690,1144752
     8.784127454,65507079,2037391
     8.884511435,113180640,1046842
     8.986005640,84837130,2949199
     9.087670915,119407735,1027985
     9.188609117,103794610,1645915
     9.289614110,119868058,1216528
     9.390848281,117571970,936133
     9.491329813,81406608,1563228
     9.591518550,123302169,1526360
     9.691824746,126542337,1142078
     9.792814976,102908734,1859911
     9.893865702,105599876,1462184
     9.994925116,129214993,1324784
    10.095279094,112359343,1339386
    10.198159000,103437531,2100437
    10.298849647,135143007,1320306
    10.399151088,114728256,1096036
    10.499502059,101968946,2088544
    10.601951161,141421669,1254390
    10.703531115,113329515,1111401
    10.803852768,91437779,2254081
    10.905389083,106070023,1951535
    11.007159735,83406792,2173458
    11.107475078,93833594,1658537
    11.208079801,67358245,2987269
