Timestamp,instructions,LLC-load-misses
     1.000130546,3504711588,6712099
     2.000590098,2153301116,3262971
     3.000781960,54242309,135975
     4.000993281,4065998174,2832449
     5.001409868,5249066914,4819249
     6.001762867,5123457878,5318951
     7.002113221,5290480640,6837084
     8.002483906,4703156978,17175099
     9.002847624,3251371416,33356722
    10.003655410,3895672492,22996784
    11.004036682,4836929511,5357295
    12.004413755,4854078327,3948962
    13.004779723,4817661578,4269847
    14.005133135,4839900049,4407590
    15.005844025,4806487483,4610961
    16.006232507,4893586189,4406914
    17.006604587,4889412754,4796009
    18.006962900,4851021596,4603496
    19.007336671,4827401670,4726049
    20.008095015,4810522922,4743091
    21.008449022,4766780915,5019496
    22.008827030,4849023884,5152967
    23.009205048,4815172930,5078673
    24.009578651,4798096280,5227122
    25.010125714,4096462778,5271981
    26.010462070,4782747795,5214603
    27.010960407,4832852366,5332443
    28.011292263,4780888618,6029490
    29.011675751,4768909508,6750931
    30.012328528,4615879917,4832040
    31.012711304,4876045272,4879078
    32.013084338,4813701303,5062657
    33.013453496,4878291442,4950875
    34.013911148,4893733965,4855226
    35.014572711,4728794425,5011798
    36.014935755,4814044581,4914171
    37.015357735,4889531820,4620967
    38.015768157,4859047678,5012025
    39.016146997,4902989210,5043977
    40.016870701,4861115845,5079185
    41.017262378,4771685130,5202807
    42.017642086,4828366596,5028830
    43.018033772,4807269095,5120234
    44.018404395,4891478896,5113807
    45.019110362,4876805998,4913498
    46.019722144,4420493078,4997456
    47.020112634,4469311733,5009631
    48.020486507,4705785056,4948101
    49.020862184,4797258897,5248290
    50.021437182,4799112176,4936587
    51.021799900,3120394260,32825998
    52.021999641,2906563219,11087082
    53.022414119,2578737191,3634136
    54.022598951,807994505,549981
    55.022977506,4988645931,3874298
    56.023355348,5187837446,5327047
    57.023692881,5209746269,5681050
    58.024051977,4933335573,10399298
    59.024411482,4220072766,19782887
    60.024830335,3601649047,27236197
    61.025216619,3836177408,21423302
    62.025532505,4406269864,4419329
    63.025897402,4848873193,3976956
    64.026278464,4922270082,4034034
    65.026656284,4844914730,4172076
    66.027335233,4796158793,4332461
    67.027737576,4863283201,4557051
    68.027931758,4867704124,4638997
    69.028353259,4946287301,4453920
    70.028736433,4822958909,4585135
    71.029118367,4833897597,4537192
    72.029518763,4844890292,4626562
    73.029926072,4873460907,4608766
    74.030292940,4907330228,4742385
    75.030663815,4873243722,4673893
    76.031335047,4861802575,4650860
    77.031715559,4829191676,4918922
    78.032093997,4838877470,5006323
    79.032480171,4864902666,5591731
    80.032851114,4787737504,5953154
    81.033458359,4744696967,4422339
    82.033869160,4850673321,4370774
    83.034246298,4885925401,4549320
    84.034633760,4871504170,4588815
    85.035029260,4895024711,4551232
    86.035625810,4903120808,4567031
    87.036027043,4903447147,4679554
    88.036400821,4856752760,4650573
    89.036778341,4853914114,4755241
    90.037169933,4115165787,4730180
    91.037842014,4768963873,5112841
    92.038218547,4747817761,5044664
    93.038568423,4870002955,4688329
    94.038927377,4858958035,4834644
    95.039290935,4729296053,4641041
    96.039967774,4801639675,4864314
    97.040353379,4836636107,4844070
    98.040723620,4812319472,4916461
    99.041126520,4832414674,4897288
   100.041529317,4561385698,14296966
   101.042119749,4505569237,6388713
   101.920676552,1920390186,25707585
