Timestamp,branches,branch-misses
     0.100117766,31393522,1272977
     0.200537095,36344093,625036
     0.300945951,74143027,3224845
     0.401254196,82082182,3189978
     0.501554371,79633435,3174318
     0.602562942,86313075,2675426
     0.704096748,83597016,2953295
     0.804469393,81131792,3072853
     0.906123081,95850229,2629910
     1.006497195,92136732,2496952
     1.106788716,77580135,2815419
     1.208322666,77425463,2725269
     1.308634954,93953684,2427127
     1.411648147,110418416,2769595
     1.511957325,85053247,2696591
     1.612222755,12659189,458362
     1.712491777,94686,9848
     1.812708483,<not counted>,<not counted>
     1.912930689,3556866,87963
     2.013139791,3745815,93702
     2.113329620,356127,16273
     2.213535569,401898,27939
     2.313819671,1617726,58777
     2.414078660,2205277,123554
     2.514277904,3209639,114807
     2.614442326,1623392,58442
     2.714653830,1882460,49106
     2.814882405,<not counted>,<not counted>
     2.915105150,664864,33689
     3.015296771,22061901,350338
     3.115493876,61459223,415873
     3.215702200,51937832,898720
     3.315858224,86953360,597562
     3.416035236,107666270,586892
     3.516234303,91469254,782727
     3.616513237,111321944,862348
     3.717494215,125109012,911709
     3.818046934,111187559,931578
     3.919602998,111939144,1472616
     4.019903510,127647643,1212473
     4.122748432,117388059,691726
     4.223724401,103024402,748140
     4.324523813,108731427,612134
     4.424812723,103411429,538451
     4.526322325,109595733,662247
     4.627835210,110299337,726240
     4.728962196,107112421,789422
     4.829260219,102486967,670178
     4.929557340,109138334,653220
     5.031438857,108959571,693970
     5.131737379,110961308,618811
     5.231921996,107697190,763519
     5.332197637,103159725,738521
     5.440153748,106142247,868763
     5.541523623,105539003,557217
     5.642505152,112208991,634843
     5.743723350,108136105,713578
     5.844622108,103273312,661995
     5.945676947,108066366,784212
     6.046578052,106011245,560385
     6.147535817,110429059,610784
     6.247824093,110877267,636052
     6.349343058,104054862,870534
     6.455248642,106955047,560029
     6.555539660,104068813,762260
     6.655825733,106915609,473164
     6.756865803,109666851,522280
     6.857717220,109401282,482871
     6.958866324,107827594,581288
     7.060341701,111333051,420250
     7.160633868,104172489,390006
     7.262133751,110063972,428281
     7.362523986,95125859,757008
     7.465444795,99031163,571359
     7.566718288,100554340,556007
     7.668128445,90596888,838281
     7.769783030,90236680,569797
     7.870772364,68031290,684880
     7.972270824,93832738,592906
     8.072604665,77762026,1003183
     8.172889140,83860413,832718
     8.274379801,72417344,747829
     8.374661532,71992969,659166
     8.474949381,56839188,588139
     8.575292980,74230511,729513
     8.675565724,56705544,900594
     8.776693659,57704298,996813
     8.877688704,87203205,912634
     8.978853832,56961573,1681969
     9.080308336,66410854,611111
     9.180633886,75604059,873256
     9.280955317,77283955,974983
     9.381372134,77109814,1308106
     9.481738248,97001814,1463488
     9.583031188,93593734,1795964
     9.683343400,100480032,936642
     9.784868979,92260292,1410479
     9.885655249,103396401,1113720
     9.986742585,110933790,1584743
    10.087794470,111701219,1974381
    10.189086286,117488772,1828888
    10.289410856,121747229,1229331
    10.392109258,97850747,1549503
    10.492536892,113783469,1222995
    10.595340748,115899332,1717569
    10.696776254,119541973,1543370
    10.798124326,119124525,1487900
    10.898459716,118741499,1380853
    10.998753929,122421213,1331231
    11.099568330,118012347,1456526
    11.201182830,116331098,1621103
    11.302769443,120977572,1321403
    11.404475915,110358489,1575681
    11.506189256,101793221,1569396
    11.606510123,135387229,1162854
    11.706809634,114752802,1253092
    11.808155111,107696793,1823247
    11.908469503,130118197,1247394
    12.011004788,119592146,1280427
    12.111315441,102139653,1815067
    12.214107940,141426900,1173537
    12.314417576,115989933,1141624
    12.415998455,103234100,2101383
    12.517556863,132097515,1225577
    12.617835277,122094462,1115101
    12.718770550,97885919,1999726
    12.819830707,133679116,1284401
    12.920560836,121044550,1185561
    13.020876574,100933974,1820281
    13.122355615,121757694,1582333
    13.223831543,131139282,1220082
    13.324810037,105743111,1485450
    13.425756894,112642678,1860692
    13.527315295,132697805,1114840
    13.628540255,106827307,1481230
    13.729278790,103748777,2049493
    13.831103936,140580365,1046615
    13.931426309,109589332,1217648
    14.033839869,107836080,1924880
    14.135141129,136685829,1126857
    14.235458360,112568283,1401077
    14.336978216,102796928,1946046
    14.437354024,142802625,1121154
    14.537659500,111249622,1153470
    14.638620631,109855574,1688393
    14.738920689,126798408,1522891
    14.840495259,121936409,1265785
    14.942994022,105502755,1769146
    15.043294768,129947702,1370427
    15.143575051,120926128,1133398
    15.244597918,110338451,1597031
    15.345617988,119501287,1589625
    15.447384539,120422195,1317253
    15.547688736,102507780,1743985
    15.647904131,127032155,1355881
    15.748222405,113900588,1119731
    15.848620483,113234313,1552925
    15.950086985,126941563,1320595
    16.051636741,112851015,1432097
    16.152539997,110119643,1781980
    16.254136098,132342573,1198324
    16.354440394,113056302,1296654
    16.454741315,111031124,1657558
    16.555833606,130405451,1160580
    16.666001659,113423185,1683571
    16.766382717,102915479,1828606
    16.866695124,133781406,1051509
    16.967083423,108214554,1401908
    17.068682127,114981381,1662156
    17.170188388,136265249,1071115
    17.270576689,104291690,1390259
    17.374191636,84200545,1887595
    17.480314149,137226459,1184999
    17.581582610,115310181,1085573
    17.682784125,95447538,1918373
    17.783841777,134359961,1168579
    17.884840749,114471618,1210916
    17.986482197,97993091,1647637
    18.087721865,104434479,1867975
    18.188637087,134963327,1059243
    18.289604268,107726633,1265788
    18.390003821,110657146,1806485
    18.491549779,133946469,1038724
    18.591830268,95563373,1081510
    18.693017748,92528463,1989612
    18.793361865,128656628,1246983
    18.893677971,117113946,1146742
    18.995057894,104937068,1630338
    19.095385454,86623605,2727579
    19.195714262,71294781,2730670
    19.296893634,60512596,2989992
    19.398324776,75281416,1756449
    19.498634666,70356459,1538569
    19.598939582,61845837,1003672
    19.699122732,57545118,409597
    19.799289381,50112720,522984
    19.899467959,50611197,454148
    19.999631270,23460882,1340716
    20.099811585,20985643,1764712
    20.199994614,21770642,486645
    20.300217352,<not counted>,<not counted>
    20.402047913,<not counted>,<not counted>
    20.502655504,19162607,801542
    20.602940025,75840161,3247896
    20.703336255,84063111,3145622
    20.804767021,87994726,3065709
    20.906428144,85094730,2960316
    21.007737002,81042084,2735143
    21.108240881,82687699,2867343
    21.208538536,72581219,1856188
    21.308810548,64901417,1990129
    21.409456665,58305448,2218893
    21.510598736,63377380,1940088
    21.611872222,87984533,2810500
    21.712867018,88915806,2727532
    21.813165425,85273433,2381935
    21.913372291,62692437,1791723
    22.013615323,22861548,663757
    22.113831762,23762,2326
    22.214472148,1796863,45038
    22.314631647,3636840,87718
    22.414789952,1824752,49265
    22.514984578,<not counted>,<not counted>
    22.615166356,<not counted>,<not counted>
    22.715420663,<not counted>,<not counted>
    22.815623280,<not counted>,<not counted>
    22.915801482,<not counted>,<not counted>
    23.016006160,<not counted>,<not counted>
    23.116259830,<not counted>,<not counted>
    23.216520922,<not counted>,<not counted>
    23.316744352,<not counted>,<not counted>
    23.416957442,<not counted>,<not counted>
    23.517204459,<not counted>,<not counted>
    23.617392366,<not counted>,<not counted>
    23.717667454,<not counted>,<not counted>
    23.818235463,<not counted>,<not counted>
    23.918432422,<not counted>,<not counted>
    24.018638086,<not counted>,<not counted>
    24.118850811,<not counted>,<not counted>
    24.219054795,<not counted>,<not counted>
    24.319301641,<not counted>,<not counted>
    24.419562088,<not counted>,<not counted>
    24.519842120,<not counted>,<not counted>
    24.620124617,35320,2796
    24.720392581,<not counted>,<not counted>
    24.820600824,<not counted>,<not counted>
    24.920854225,<not counted>,<not counted>
    25.021078815,<not counted>,<not counted>
    25.121344652,<not counted>,<not counted>
    25.221609334,<not counted>,<not counted>
    25.321824163,<not counted>,<not counted>
    25.422330754,<not counted>,<not counted>
    25.522516924,<not counted>,<not counted>
    25.622727148,11249,1252
    25.722998655,<not counted>,<not counted>
    25.823211559,<not counted>,<not counted>
    25.923430129,<not counted>,<not counted>
    26.023651260,<not counted>,<not counted>
    26.123881020,<not counted>,<not counted>
    26.224092950,<not counted>,<not counted>
    26.324364942,<not counted>,<not counted>
    26.424638438,<not counted>,<not counted>
    26.524898556,<not counted>,<not counted>
    26.625111355,11258,1240
    26.725393312,<not counted>,<not counted>
    26.825650413,<not counted>,<not counted>
    26.925950958,<not counted>,<not counted>
    27.026192423,<not counted>,<not counted>
    27.126449127,<not counted>,<not counted>
    27.226664819,<not counted>,<not counted>
    27.326882999,<not counted>,<not counted>
    27.427110999,<not counted>,<not counted>
    27.527374385,<not counted>,<not counted>
    27.627650318,11274,1271
    27.728001339,<not counted>,<not counted>
    27.828206014,<not counted>,<not counted>
    27.928449493,<not counted>,<not counted>
    28.028681954,<not counted>,<not counted>
    28.128984172,<not counted>,<not counted>
    28.229249329,<not counted>,<not counted>
    28.329535797,<not counted>,<not counted>
    28.429753676,<not counted>,<not counted>
    28.529998392,<not counted>,<not counted>
    28.630202981,<not counted>,<not counted>
    28.730405661,<not counted>,<not counted>
    28.830639691,<not counted>,<not counted>
    28.930847542,<not counted>,<not counted>
    29.031027163,<not counted>,<not counted>
    29.131236393,<not counted>,<not counted>
    29.231429347,1413098,43971
    29.331657647,2803523,83980
    29.431845745,1499445,51846
    29.532044319,36712,4096
    29.632257679,1546403,30476
    29.732533061,254913,15652
    29.832790872,3602311,83476
    29.932971776,1763106,41924
    30.033229382,<not counted>,<not counted>
    30.133485765,<not counted>,<not counted>
    30.233713269,<not counted>,<not counted>
    30.333957950,<not counted>,<not counted>
    30.434199261,<not counted>,<not counted>
    30.534443666,<not counted>,<not counted>
    30.634690743,<not counted>,<not counted>
    30.734879821,<not counted>,<not counted>
    30.835052495,<not counted>,<not counted>
    30.935294930,<not counted>,<not counted>
    31.035574625,<not counted>,<not counted>
    31.135776926,<not counted>,<not counted>
    31.235997341,<not counted>,<not counted>
    31.336252218,<not counted>,<not counted>
    31.436502659,<not counted>,<not counted>
    31.536720178,<not counted>,<not counted>
    31.636965809,<not counted>,<not counted>
    31.737190620,<not counted>,<not counted>
    31.837362501,<not counted>,<not counted>
    31.937595262,<not counted>,<not counted>
    32.037946223,<not counted>,<not counted>
    32.138173314,<not counted>,<not counted>
    32.238393298,<not counted>,<not counted>
    32.338586967,<not counted>,<not counted>
    32.438817712,<not counted>,<not counted>
    32.539045543,<not counted>,<not counted>
    32.639322610,<not counted>,<not counted>
    32.739587831,<not counted>,<not counted>
    32.839760966,<not counted>,2594
    32.940005900,<not counted>,<not counted>
    33.040234845,<not counted>,<not counted>
    33.140487796,<not counted>,<not counted>
    33.240688931,<not counted>,<not counted>
    33.340877369,<not counted>,<not counted>
    33.441091574,<not counted>,<not counted>
    33.541350140,<not counted>,<not counted>
    33.641617193,<not counted>,<not counted>
    33.741864550,591223,23523
    33.842081875,13927878,524832
    33.942291705,13965879,640543
    34.042549734,<not counted>,<not counted>
    34.142832086,1335556,68239
    34.243039922,11921058,466740
    34.343489931,41809432,1810528
    34.443671668,1547712,66591
    34.543908824,672235,35365
    34.644145479,108207,12391
    34.744354114,23851593,996290
    34.844571144,3563686,136490
    34.860731969,<not counted>,16093
