Timestamp,instructions,cycles
     1.000145138,2968982703,2247617945
     2.000428659,43126227,39168116
     3.000646391,2410311381,1299888824
     4.000835643,5025433917,2600989041
     5.001026541,4603461474,2600406725
     6.001225912,2199342724,2600145206
     7.001413401,4270907507,2600988988
     8.001608288,4484757171,2600303765
     9.001796840,4424782102,2600568151
    10.001982259,4480133885,2600282442
    11.002181509,4490335291,2600307735
    12.002373682,4508670883,2600535959
    13.002566863,4507734469,2600584113
    14.002767067,4482982701,2600292193
    15.002954911,3828474946,2591420870
    16.003143653,3732952468,2569363756
    17.003348898,2549150540,2543339222
    18.003552641,3896555682,2593328496
    19.003745463,2793530935,2565259153
    20.004204966,3476957348,2542739357
    21.005941024,2819978276,2444387690
    22.006135403,2378692381,2483564341
    23.006676024,2352422712,2436144676
    24.007404269,2372476915,2545328166
    25.011872768,2406844457,2488511076
    26.012249170,2479106201,2486269847
    27.012433833,2415859650,2434115757
    28.012812758,2360974661,2501380727
    29.013191083,2444753529,2419440932
    30.015932800,2438025660,2514006141
    31.016148639,2334339578,2406832591
    32.016535273,2895908630,2539480232
    33.016733039,4394446897,2556589114
    34.016930232,4019828408,2552319242
    35.017125928,3987097209,2548271179
    36.017319774,4018113669,2552483060
    37.018565094,4094848151,2554827691
    38.018768272,3604095428,2547686518
    39.018937729,3868486360,2596706628
    40.019145746,3890721548,2597543364
    41.019349315,3950716991,2576353418
    42.019549565,3593394337,2531631775
    43.019746191,3609246471,2544555723
    44.019963116,4375558601,2599971900
    45.020153283,4312952684,2595479329
    46.020514758,4384464325,2599773812
    47.020714303,4456863909,2600247778
    48.020901705,4388354812,2600601888
    49.021105453,4451500634,2600384228
    50.021605635,4123983834,2595594535
    51.021802725,3006657658,2561967449
    52.021989633,2936593897,2531432618
    53.022342032,3280103369,2569722537
    54.022819030,3918850934,2600936347
    55.023030627,3988895001,2599741207
    56.023223616,4254622718,2600693057
    57.023422526,4154255548,2594706983
    58.023626070,3870780550,2532795142
    59.024117198,4410553186,2557660410
    60.024311762,4433444311,2558200718
    61.024504209,4453552487,2557826421
    62.024711592,4364550964,2557103931
    63.024908107,4361598798,2556933398
    64.025098650,4261621364,2555909976
    65.025286591,4486736025,2557340315
