Timestamp,instructions,L1-dcache-load-misses
     1.000190850,2529870299,41312936
     2.000862811,506739063,6504630
     3.003699882,1787665324,20090196
     4.003875739,3689846652,30959553
     5.004085485,3131416455,35842921
     6.004255282,3502062204,28956414
     7.004434076,1652932275,30302956
     8.007507085,2703645102,43302015
     9.007932175,2389194655,37207993
    10.008136925,2899625514,37994043
    11.008334133,2887048002,38763842
    12.008578173,2811360593,36678684
    13.008766186,3156963405,38225282
    14.008968894,3780144969,38865372
    15.009171476,3984823215,38289370
    16.009362448,2895979439,37347685
    17.009747736,2490935791,38945648
    18.010122126,2421622702,38869377
    19.010504506,2809215449,36898815
    20.010692117,2308847835,37051896
    21.013942864,2324321425,37851178
    22.014146352,2400155511,37160058
    23.016258281,3305255279,39689955
    24.016456812,2980960283,38192678
    25.016643527,4099810058,39039440
    26.016823697,4346696785,38350860
    27.017008530,4172260630,36832252
    28.017194806,3539713303,37279875
    29.017388818,3263163137,38538812
    30.017584119,3183290339,38578971
    31.017778499,3372627267,39982099
    32.017985498,3911768155,39368490
    33.018171657,3898355027,38119711
    34.018358599,4269710367,39456215
    35.018568713,3644397955,38103903
    36.018876709,3431203026,36718057
    37.019089072,4034153065,39015837
    38.019279757,4224234859,40200826
    39.019463513,4214845638,38869830
    40.019855422,4047653737,39036515
    41.020048925,4325212593,38821167
    42.020920816,4166996111,38709806
    43.021111362,3944281807,38271790
    44.021300063,4052685336,38857516
    45.021487681,4278348436,38437584
    46.021683128,4374965657,38870328
    47.021860866,3988065878,37215578
    48.022046714,4363547243,38663122
    49.022242142,4138966766,39168970
    50.023077084,4273355640,38145042
    51.023268144,4093958001,39934927
    52.023460090,4355935284,38778113
    53.023881892,4351287198,39355684
    54.024060825,4341782783,39378675
    55.024242289,4281340545,39014369
    56.027332375,4252992644,38499019
    57.027513972,4334384315,38272035
    58.027866385,4133528856,39806790
    59.028096315,4346347720,38691749
    60.028337425,4231248543,38775723
    61.028517528,4141731193,38640748
    62.028662040,3984924869,38856413
    63.029062214,4222327115,39621222
    64.029246616,4328802173,39176708
    65.029423758,4291437544,39657919
    66.029611247,4221514172,38266717
    67.029810024,4318471562,38982945
    68.030010011,4257698229,39492338
    69.030199981,4369634028,39515107
    70.030393229,4394996940,39454838
    71.030585183,4417636410,39724168
    72.030781867,4267908634,38598060
    73.030984170,3520132526,38625468
    74.031181736,4231923668,38085694
    75.031365258,4346358280,38423056
    76.031549610,4282846900,39358208
    77.031861622,4087377724,39152190
    78.032051895,4304560507,39436700
    79.032235795,3377092865,38669950
    80.032429107,3663028132,39262239
    81.032620959,4178360388,38178804
    82.032820323,4375626712,39193701
    83.033014264,4297340886,38529335
    84.034771794,3074927414,39093165
    85.035288735,2868890295,38708969
    86.039914968,2708497451,38466844
    87.040877529,2810369278,39268402
    88.041070362,3288582036,38864433
    89.041244908,3882345884,38423750
    90.041429683,4332108593,38467707
    91.041800807,3540071586,39884323
    92.041989103,3504577855,39074759
    93.042174134,3181744281,38777168
    94.042365616,2234078280,36154494
    95.050665133,2119696546,33933498
    96.050863455,2904223482,38979367
    97.051922443,2720723690,38610755
    98.052111538,2343404015,37952153
    99.053708809,2739384462,39597051
   100.053904257,3666017783,39339605
   101.054092062,4397153786,39023553
   102.054290415,3550079801,38607511
   103.054547751,3852177714,38036193
   104.054748272,4299650322,39391310
   105.054932983,3853067522,39063522
   106.055117873,3793533079,37501609
   107.055308106,3226457973,38589483
   108.055504442,3422727267,40224936
   109.055906618,3795459803,39260899
   110.056091655,4144885417,38802151
   111.056476176,3589774780,39627093
   112.056668109,3071515083,40083433
   113.056864909,2983026080,39425183
   114.058104791,3365651114,38664325
   115.058312576,3225968658,39044805
   116.058498009,3670972979,37704849
   117.058693681,2865612880,39102294
   118.058878869,3071890211,38709518
   119.059060924,3833125772,38088208
   120.059253071,4015013629,39167854
   121.059438439,3675851911,38625089
   122.059755227,3520179387,40009279
   123.059946255,3170655217,41258931
   124.060162031,4338678349,40473016
   125.060360096,3518268136,38826256
   126.060546847,3964706607,38705731
   127.060736434,3868520955,39156569
   128.060917782,3443944346,38634778
   129.061112230,4000232930,39552616
   130.061303262,3982392130,38438816
   131.061488407,3277352725,38782730
   132.062325522,2739926425,39453117
