Timestamp,instructions,l2_rqsts_miss
     0.100151236,152736008,1871652
     0.200352463,171411943,2109537
     0.307488026,357071221,8224802
     0.408859468,378804169,6993072
     0.509484006,384359147,7515074
     0.611237189,399274908,6194282
     0.711626618,394828927,6477916
     0.813087447,359570120,6820064
     0.914896474,415620401,6065142
     1.016338265,462730755,5844831
     1.117877873,383038770,8663974
     1.219219255,394101002,7985211
     1.319527568,440437186,6221433
     1.419830204,472276832,5258346
     1.520487212,423985603,4416197
     1.620861417,44766142,562819
     1.721058491,708549,30285
     1.821353749,1173944,66734
     1.921605340,<not counted>,<not counted>
     2.021826399,60558,6589
     2.122040361,36402480,526767
     2.222227872,61275,6707
     2.322455481,28417777,551911
     2.422666353,8937384,166674
     2.522904677,<not counted>,<not counted>
     2.623094285,3869627,89060
     2.723273508,26008347,377291
     2.823520219,8704324,101364
     2.923715299,161226105,787564
     3.024438758,330952098,2352393
     3.124617391,507243901,3855396
     3.224877023,465714356,3677859
     3.326408170,452865281,3711194
     3.426604098,504954618,2611767
     3.526916371,551872513,2171490
     3.627793746,541270139,2065375
     3.728812045,504630397,2172062
     3.830289482,511263439,3334647
     3.931816087,522020133,1995735
     4.033213794,542586253,1834978
     4.142248953,545920420,2051830
     4.242680976,529694894,1254382
     4.344221776,532346861,1551569
     4.444585135,516881765,2031317
     4.546270459,514520148,1148606
     4.646616953,523028857,1831810
     4.748418674,535960061,1194968
     4.850538643,542615574,1235925
     4.951957507,500735521,2590683
     5.052982862,538831820,1219304
     5.154156121,486189689,1871791
     5.254336712,470336214,1752714
     5.354521743,554323118,1275165
     5.454705817,527366725,1332501
     5.556217525,522696710,1870232
     5.657753643,517480161,1878818
     5.758936553,505187009,1322628
     5.859972456,502489993,2701583
     5.961328560,540102458,1248741
     6.061622313,537168235,1254785
     6.163149233,529759746,1276029
     6.263519027,498437185,1305455
     6.366262352,509171870,1308728
     6.467869196,516716904,1951404
     6.568676789,534686003,2731237
     6.668984676,529922415,1702414
     6.771798277,550753491,3206776
     6.872901760,541184266,2331738
     6.974513099,488484988,2771487
     7.075553961,544779842,1743442
     7.176725564,501075108,2871706
     7.277753247,544415141,1842756
     7.386812863,471702618,3755094
     7.488440246,503964706,3784609
     7.588746098,323968632,6046361
     7.690607662,412740491,3459962
     7.790899418,377157658,3767546
     7.892440072,331444569,3927003
     7.992726099,383266797,3616042
     8.093021417,330204164,3593592
     8.194628263,361914363,3775501
     8.295754283,378225042,4345892
     8.396950266,268023925,6394178
     8.497455773,244484918,5804932
     8.599264312,242269799,5729494
     8.699577775,165538542,6180216
     8.799879094,265358651,6568572
     8.900913075,284054356,6549507
     9.001985781,304281517,6933140
     9.103563151,435562451,4904810
     9.203845923,396246559,7002294
     9.305194211,412501707,5021458
     9.405549746,361565136,5872683
     9.505837621,457691932,5415947
     9.607183779,393926401,5950074
     9.707492781,421327727,6608225
     9.807781152,499588598,5409116
     9.909300818,497881868,4734106
    10.011176726,461337327,4867038
    10.111487037,473132427,5994264
    10.212934039,549654870,3386287
    10.314722506,464312833,4818538
