Timestamp,instructions,cycles
     1.000146660,3481609245,4180643713
     2.000624414,2162371412,2510668922
     3.000866110,48345530,49076868
     4.001071344,2626047800,1902072141
     5.006711165,4475591993,4278197514
     6.007062866,4863930339,4664986107
     7.007428010,5211224645,5019189080
     8.007798637,4920142493,4982069805
     9.008186010,3839275619,4660531385
    10.008557269,3328752580,4674766077
    11.008956019,3484950695,4352987373
    12.009379040,4682937584,4834718288
    13.009790670,4745323682,4872324141
    14.010208787,4862128236,4986371147
    15.010844814,4548204220,4722996058
    16.011237475,4789715423,5012541684
    17.011607695,4864271832,5049236088
    18.011976394,4749344515,4930121293
    19.012349886,4651200510,4953367718
    20.012713155,4843882898,5062277768
    21.013114211,4813914605,5027328217
    22.013862242,4445375514,4610622348
    23.014503811,4887850676,5046065402
    24.014884088,4826852040,5018123543
    25.015251538,4840427227,5033047400
    26.015626752,4843861191,5007268130
    27.016314583,4863969116,5028405453
    28.016682706,4600681547,4799358324
    29.017034394,4874897871,5035710659
    30.017396503,4717317453,4965934856
    31.017791964,4821154306,5049955009
    32.018533957,4857112207,5067361613
    33.018907334,4880998583,5044102966
    34.019269990,4831663587,4987394457
    35.019662520,4882888662,5054863967
    36.020060260,4858585211,5021429964
    37.020773157,4875753010,5020277108
    38.021243745,4835108189,5014804955
    39.021634968,4800723603,4972336602
    40.022012459,4819570007,5019140223
    41.022556453,4841627512,5059034048
    42.023265710,4793919550,5030767380
    43.023686531,4822767770,5019659610
    44.024070545,4781168980,4983902449
    45.024453477,4794394997,5031845372
    46.024785865,4844923794,5034166013
    47.025402555,4873068753,5035202846
    48.025816049,4813423140,5011603650
    49.026231269,4826694654,4978170725
    50.026633735,4886943120,5063346193
    51.027068450,4829948008,5025419632
    52.027680374,4824711436,5025431231
    53.028085713,4837489006,5021222559
    54.028459397,4852428547,5037417399
    55.028846511,4791218938,4994748735
    56.029248778,4893628512,5046562163
    57.029817938,4875462282,5029377847
    58.030235626,4846652963,5039290637
    59.030638567,4883511294,5032164124
    60.031025053,4885558884,5030245388
    61.031432806,4820939400,5009283766
    62.032020721,4918333123,5048837283
    63.032388008,4860180601,5013415948
    64.032750914,4821012415,5035235320
    65.033121478,4837986185,5036940215
    66.033475915,4831069412,5025166210
    67.034085536,4759431692,4959237186
    68.034537724,4858105848,5036991177
    69.034929220,4864371353,5018002236
    70.035319115,4884407671,5030114389
    71.035660641,4841880860,5042003846
    72.036380062,4775879014,5001624288
    73.036770320,4849646210,5003853669
    74.037179165,4891440580,5048300193
    75.037578260,4809332276,5014094540
    76.037959511,4141997498,4311464823
    77.038617696,4854515489,5013814913
    78.039009291,4793174949,4970637190
    79.039374393,4887225283,5029255012
    80.042583575,4760805814,4916355276
    81.042925781,4752159924,4947471116
    82.043534575,4800867293,5027351444
    83.043934897,4850516534,5008219278
    84.044333601,4841227292,5038760061
    85.044728702,4794191552,5025442387
    86.045076219,4850869978,5057154753
    87.045641641,4757527852,4951531321
    88.046005715,4601337155,4726797819
    89.046572678,4833602196,5011235626
    90.046965213,4285897160,4382676823
    91.047173119,4458471280,3853703040
    92.047398100,4170371549,3192058658
    93.047601801,3142790500,2120045357
    93.695450609,908409909,739387052
