Timestamp,instructions,L1-dcache-load-misses
     1.000139424,3296323575,70558367
     2.000580335,2355210436,44929865
     3.000905182,858529511,10384082
     4.001286542,4137717960,53145204
     5.008199943,3465197544,51993147
     6.008581621,3840956266,60917401
     7.009022240,3678809136,56948735
     8.009381390,3991620758,58210690
     9.018533709,3442773168,37926756
    10.018897360,2837983022,43895201
    11.019239266,2338791184,56245647
    12.019625843,3616395869,67096934
    13.020675995,4415797467,72829331
    14.021000080,4141732847,67833838
    15.021341179,4330763764,69705859
    16.023287716,3516179136,53995002
    17.025839330,4349449826,69406744
    18.026534629,4392000455,71939387
    19.026895568,4620804408,72714386
    20.027269664,4465179775,72242310
    21.042493445,4521670589,72330201
    22.042870051,4533825080,72797240
    23.043239341,4457688969,70078325
    24.043602311,4505236992,72919142
    25.043949900,4636652976,73493223
    26.044558130,4466852662,72247165
    27.044943202,4524971572,72678721
    28.045318997,4579775751,73485607
    29.045687208,4524432425,71475440
    30.046062749,4478698335,72606976
    31.046667217,4631753221,73456925
    32.047025945,4464484956,74006373
    33.047408438,4524631314,75897351
    34.047761164,4537145949,73491130
    35.048115811,4442159786,73860658
    36.048764609,4482016670,71746717
    37.049141806,4585662910,74875377
    38.049518054,4508601661,72435419
    39.049902048,4506101916,72405140
    40.050519435,4556693920,72906582
    41.051172377,4469761491,71054849
    42.051753753,4457127550,72898392
    43.056717117,4622041446,72909332
    44.057166400,4492982777,72290378
    45.057548198,4560057842,72785419
    46.058483667,4549796996,73872232
    47.059108273,4516945131,72010168
    48.059484163,4437429779,72046703
    49.060738489,4624263680,74848876
    50.063216071,4471472997,72335476
    51.063930462,4469702589,73438136
    52.064256962,4593662403,74510386
    53.064642891,4463338996,71698675
    54.065035923,4509224579,71336004
    55.065403707,4567579785,73450414
    56.065993462,4457303021,73942272
    57.066508859,4481771986,75303191
    58.066881633,4610779961,74866994
    59.067252990,4487597689,73385923
    60.067644332,4458669194,73571218
    61.068219407,4652864760,75414389
    62.068537607,4541866481,74271504
    63.068930154,4391483279,71022032
    64.069298175,4555673985,72874250
    65.069663967,4309760942,69596885
    66.070329401,4543610957,72889211
    67.071756281,4554641777,71282383
    68.072083967,4388474456,69386013
    69.080299233,4186366229,67601138
    70.080606400,3833905677,58054422
    71.081188843,4382959829,70669675
    72.081555172,4041264884,65840244
    73.082442239,4605352729,73200420
    74.084971510,4460309173,72667558
    75.085356033,4539049696,73205700
    76.085934371,4608731395,73142393
    77.086371345,4446749317,71796992
    78.086767153,4497758320,70357864
    79.087107192,4513063795,74105120
    80.088111365,4464759222,74240369
    81.092923955,3845160852,63433375
    82.095534597,4563957280,74589188
    83.095900637,4452981594,73136442
    84.096278550,4443371063,72201194
    85.098523383,4580497579,73640022
    86.099048148,4491189785,71797189
    87.100288715,4459303980,71606103
    88.100679778,4540977085,73489160
    89.101079845,4530364271,72966152
    90.101474218,4522492353,72297956
    91.102070708,4602657657,73098837
    92.115374337,3655719600,57236698
    93.115604587,4388665753,70744873
    94.115979920,4018182564,63995534
    95.116354077,4005522834,65422882
    96.117029137,3427696819,54521703
    97.117391240,4724416372,75385052
    98.117702266,4748345958,77902504
    99.118052964,4765749206,79084800
   100.118410892,4435924826,72582760
   101.118966940,2284012362,57569533
   101.451090030,215000947,12430852
