Timestamp,instructions,L1-dcache-load-misses
     1.000136795,3541324132,73767145
     2.000565292,2123910958,41304881
     3.000787759,60425622,853844
     4.000977770,2583465456,18053085
     5.001165427,5251176700,66315203
     6.001474942,5178377979,75125469
     7.001828647,5301978833,71757789
     8.002166998,4957229491,57779103
     9.002517864,3538405197,54646004
    10.003054037,3729134152,65383377
    11.003438559,4378131287,79690764
    12.003825519,4894187528,76777054
    13.004210206,4467503830,69536588
    14.004583002,4923012113,79293238
    15.004933028,4889480806,78573479
    16.005685205,4834118431,75370589
    17.006063425,4459555427,71774387
    18.006461498,3349635668,52505548
    19.006821935,3494180284,58345319
    20.007215112,3272739026,54471448
    21.007888217,3518678248,56070835
    22.019258254,3550252717,58223983
    23.023229908,3434240148,54828905
    24.023430712,3031956258,48454903
    25.023799843,3337466282,53820361
    26.024371342,3735271331,60462593
    27.024735551,4224720496,67602517
    28.025123716,4781917067,76280607
    29.025486442,4802525241,75622886
    30.025864591,4728539834,75074472
    31.026502152,4893569965,77158589
    32.028740581,4846120385,80391169
    33.029047350,4859971854,80122048
    34.029395792,4793996139,78095406
    35.029750115,4764936290,77060428
    36.030330884,4829882351,77519791
    37.030718004,4907896742,78719141
    38.031277256,4869939302,77986103
    39.031665336,3961628927,62687009
    40.034650744,3464845945,55659779
    41.034859415,3292867507,53478498
    42.047231111,3360427998,55911503
    43.047597961,4347768736,69222182
    44.047956245,3874336624,63769207
    45.048327805,3877605769,60971310
    46.048726158,3898027276,61484602
    47.049084544,3655464640,59840756
    48.049443441,3181134262,49136564
    49.049837266,3567875258,59841192
    50.050464197,3815959829,61632539
    51.050848736,3117101802,49537283
    52.055282214,2910298206,47067982
    53.055480389,3280017805,53471038
    54.055839414,3589898022,57294903
    55.056419726,3925715238,61273200
    56.056723796,3625202170,57248510
    57.057911201,3427490756,56024651
    58.058261141,2965038895,46379534
    59.061859068,3133887567,51135681
    60.062253436,3816147797,61679918
    61.062620030,4884323833,80489564
    62.063253741,4812852626,78968891
    63.063633717,4827774567,77134876
    64.064015302,4185653418,66694709
    65.064405036,4447557339,70345329
    66.064758528,3337970371,52454129
    67.065399033,3509541962,57791672
    68.065773574,4397801990,69608952
    69.066437243,3525915257,56938819
    70.066821429,4136542710,66196490
    71.067225521,3811497206,62397832
    72.067603555,4509575522,70601089
    73.067986746,3480485288,57476548
    74.068568568,3741576951,62400513
    75.068913764,4101399781,64983186
    76.069274525,4512155574,72413655
    77.069662500,4044577149,64526217
    78.070021870,4355980901,71088288
    79.070700732,4486341740,72971966
    80.071264829,4081213937,66446529
    81.071653316,4393253521,70492140
    82.071991927,4593995355,72295534
    83.072315162,4356255526,70607716
    84.072906520,4379690831,71808357
    85.073319017,4492561805,74304627
    86.073720797,4439397903,74436431
    87.074100601,4456428603,72978308
    88.074468204,4574734130,72916953
    89.075088014,4622495841,73644413
    90.075455744,4353020982,68962216
