Timestamp,instructions,cycles
     0.100140391,145286031,129173531
     0.200376100,163787373,138417018
     0.300577080,355866320,485352234
     0.401970439,379821925,484895323
     0.502434942,360298468,473857854
     0.602726406,433936379,505810824
     0.704104687,400496792,503756586
     0.804388373,385580335,499496859
     0.904690648,461153212,507994451
     1.006380421,454175591,511810197
     1.107467984,347365024,474075650
     1.208454452,394133961,503976311
     1.309535217,441600666,506862096
     1.410957105,468258030,484934487
     1.511247859,387468498,405502828
     1.611506731,50471039,38781639
     1.711734621,611171,1788747
     1.811930363,25194,99679
     1.912139616,17532511,19127994
     2.012370585,288520,736517
     2.112650626,9336515,8053243
     2.212865919,9032218,6970382
     2.313078257,3837772,3776399
     2.413370285,8485364,7426789
     2.513643197,<not counted>,<not counted>
     2.613872541,147315,463628
     2.714091645,7471147,7976887
     2.814302277,8436614,7454139
     2.914451674,17172150,17735018
     3.014703314,171779,589365
     3.114917239,177266610,89632502
     3.215070938,239422503,134276635
     3.315254646,233471476,144238177
     3.415420524,272548716,139252751
     3.515605353,392930705,203630451
     3.615794267,518320666,324724594
     3.715978156,481958891,383970946
     3.816165376,526236170,399192156
     3.916455408,534355259,385783902
     4.017833975,530519664,496921756
     4.120434800,524278781,489249758
     4.221599545,527288983,507939869
     4.321916476,504835234,507627789
     4.423208611,529453026,493653521
     4.523569995,548182241,509508483
     4.623865022,536860410,509614523
     4.724851478,493313047,479558826
     4.826723780,533236919,510026261
     4.927402408,540445920,511603393
     5.027701546,535483359,509181873
     5.128970869,532536628,510630891
     5.230339084,518671557,504764957
     5.330641467,503230233,478114802
     5.432922349,491041200,493396695
     5.533921978,541650960,511199969
     5.634563129,541013686,510863394
     5.735884675,531634993,510855027
     5.836557248,519352908,510868125
     5.937707656,498280568,487752641
     6.038815152,541952787,512147506
     6.139627718,524974860,503648728
     6.240488507,532935683,505792515
     6.340785806,519812064,507404614
     6.442092782,514181682,475854032
     6.542481898,499875115,482890759
     6.644218533,541523765,517391567
     6.745690798,550787956,516374710
     6.845992103,536245962,507554218
     6.947277227,555032643,515916502
     7.050381364,528828622,520216800
     7.150704155,502001635,473968721
     7.253962495,484606332,514540923
     7.355443814,519380253,513752302
     7.456682372,471833665,490064326
     7.558383571,476295308,514873947
     7.659495331,439088586,513951219
     7.759770328,394863113,479235281
     7.861197050,437966233,512970847
     7.961508627,434177710,510710847
     8.062755598,387527279,512097375
     8.164057877,402140930,505287751
     8.264987267,366393818,501503927
     8.365767007,294470923,476968208
     8.468012438,292974161,492725330
     8.568852938,281387018,498712035
     8.669893765,347025027,511749647
     8.771285720,386385198,510300521
     8.871615650,264278985,500645415
     8.971951461,359748909,487778456
     9.072492616,460692419,505734745
     9.172817447,380441408,505334059
     9.273126316,399157530,508199376
     9.383205553,475341843,548843890
     9.484455135,358715897,483259720
     9.585747236,414122052,513593154
     9.687288627,418979447,514669004
     9.787599079,418302571,503638895
     9.887900241,437807879,508452738
     9.989092505,452796892,513427278
    10.089410315,369105295,483348279
    10.190856953,420739877,495740980
    10.292535484,434812745,513116072
    10.392833058,407103924,495900789
    10.495357506,477610203,511370822
    10.595713835,491475067,512219923
    10.696012101,470502454,482151501
    10.797021408,458557010,494969397
    10.898318294,515692781,512750570
    10.998748607,502993479,509954941
    11.099043395,471248467,504606839
    11.200181052,457279960,501374504
    11.300494727,519572416,510270296
    11.401759931,477015561,492965808
    11.502472443,478196740,501820612
    11.602790032,520576872,512874184
    11.703088543,500788546,508984092
    11.803464225,477045035,505244787
    11.905658502,501818313,516467134
    12.006576471,516959209,510424553
    12.107773893,492731792,506191681
    12.208530127,485780036,507014725
    12.308845351,509432818,508703086
    12.411284302,496428745,514513441
    12.515663400,465935330,520264050
    12.616522448,520481743,512344321
    12.717571905,515230996,508603195
    12.817896290,450008494,498725100
    12.918274044,495639742,503890505
    13.019472233,516290894,508987103
    13.120456553,455353592,506996070
    13.220783916,461883578,501676170
    13.322315755,473612727,511521981
    13.422718453,350949457,477014130
    13.524124379,387635513,511333559
    13.624489361,384323827,508148974
    13.724691315,370520593,386194068
    13.825005077,404042027,386780767
    13.925335731,428097069,336023420
    14.026270013,489695234,258362960
    14.126447410,352169784,257302821
    14.226625563,495290877,256253519
    14.326818670,380899691,256069248
    14.427037706,257519115,254877315
    14.527240891,269055786,254572865
    14.627437975,255123142,175527858
    14.727623475,95472089,125094485
    14.827820783,77015186,126122972
    14.928043901,80988187,107617998
    15.028310584,<not counted>,<not counted>
    15.128508565,<not counted>,<not counted>
    15.217715998,4644571,4464211
