Timestamp,instructions,L1-dcache-load-misses
     2.015855478,25549527,696187
     2.031600648,32646143,667911
     2.042179198,21344209,527554
     2.052475053,22682995,559960
     2.062749377,26927130,645744
     2.073033147,22430226,464869
     2.083330751,25062422,602624
     2.093622462,30119073,770305
     2.111821650,44730848,864385
     2.122074984,17222071,414559
     2.134520727,23612779,444405
     2.144959906,22970998,424153
     2.161925304,36043101,827963
     2.172872514,29232217,666356
     2.183281373,28156744,551147
     2.193570715,27070808,538012
     2.203854946,27338317,473501
     2.214136587,31035503,601434
     2.224426580,27181875,444801
     2.236017461,30432315,624568
     2.246314353,30631255,541793
     2.256597355,34755990,632257
     2.266874980,32815501,532099
     2.277231292,32079966,680459
     2.287508444,23413797,540824
     2.297775402,37593546,531921
     2.308142726,31183727,607854
     2.318590197,30703438,543518
     2.328894434,33171762,625447
     2.339187753,32322589,490770
     2.349522599,30223746,573546
     2.359790928,32004228,636808
     2.370081885,34830067,667535
     2.380360548,26902752,502524
     2.390638386,26355950,500446
     2.400916211,22156651,397100
     2.411209119,24534971,496898
     2.421498860,22828443,436353
     2.431784099,22765671,397518
     2.442055969,31292472,388536
     2.452383349,29751108,400071
     2.462663746,26951734,556940
     2.472942577,29361599,668641
     2.483491625,32057651,485680
     2.494554638,21148828,379131
     2.507187949,36947027,547335
     2.517385005,21637100,361728
     2.528079173,28633059,388836
     2.538256053,27442032,374338
     2.548904948,25864455,327195
     2.559173207,28996209,376919
     2.569360217,29325051,395014
     2.580809958,27972520,443777
     2.591033066,25136407,332333
     2.602166571,26000338,423400
     2.612353509,27338261,422945
     2.622537052,26168732,469129
     2.632712507,20107690,194108
     2.642878989,16051603,125489
     2.653052116,10472825,137101
     2.663299340,<not counted>,<not counted>
     2.673472428,<not counted>,<not counted>
     2.683676632,<not counted>,<not counted>
     2.693830160,<not counted>,<not counted>
     2.703992578,<not counted>,<not counted>
     2.714124274,<not counted>,<not counted>
     2.724288616,<not counted>,<not counted>
     2.734437669,61579,2084
     2.744581559,<not counted>,<not counted>
     2.754761245,<not counted>,<not counted>
     2.764908678,114612,4223
     2.775084737,<not counted>,<not counted>
     2.785260589,<not counted>,<not counted>
     2.795455570,118105,4693
     2.805630332,<not counted>,<not counted>
     2.815827371,8224772,223632
     2.826027092,736571,28157
     2.836242845,<not counted>,<not counted>
     2.846398569,<not counted>,<not counted>
     2.856598099,<not counted>,<not counted>
     2.866751898,<not counted>,<not counted>
     2.876931655,<not counted>,<not counted>
     2.887144236,<not counted>,<not counted>
     2.897345821,3113628,47098
     2.907565425,5723643,70398
     2.917732997,89607,2965
     2.927892410,<not counted>,<not counted>
     2.938091914,<not counted>,<not counted>
     2.948231621,<not counted>,<not counted>
     2.958392209,<not counted>,<not counted>
     2.968570823,62114,2146
     2.978764388,<not counted>,<not counted>
     2.988941716,<not counted>,<not counted>
     2.999114520,<not counted>,<not counted>
     3.009292110,<not counted>,<not counted>
     3.019446192,<not counted>,<not counted>
     3.029617328,<not counted>,<not counted>
     3.039885195,1552552,41597
     3.050040853,7386627,87058
     3.060221102,<not counted>,<not counted>
     3.070403295,13925018,214914
     3.080624115,7194542,88207
     3.090821425,<not counted>,<not counted>
     3.101059781,<not counted>,<not counted>
     3.111306484,<not counted>,<not counted>
     3.121548609,<not counted>,<not counted>
     3.131745379,<not counted>,<not counted>
     3.142208876,<not counted>,<not counted>
     3.152464703,<not counted>,<not counted>
     3.162664163,<not counted>,<not counted>
     3.172828920,<not counted>,<not counted>
     3.182991110,<not counted>,<not counted>
     3.193258620,<not counted>,<not counted>
     3.203481364,<not counted>,<not counted>
     3.213696339,<not counted>,<not counted>
     3.223897323,151737,8378
     3.234057356,<not counted>,<not counted>
     3.244225308,3644329,61602
     3.254379898,5350627,102767
     3.264566942,6539932,85140
     3.274708637,163351,5551
     3.284877415,<not counted>,<not counted>
     3.295065718,<not counted>,<not counted>
     3.305217805,<not counted>,<not counted>
     3.315400875,<not counted>,<not counted>
     3.325561173,<not counted>,<not counted>
     3.335706975,<not counted>,<not counted>
     3.345872843,<not counted>,<not counted>
     3.356047802,<not counted>,<not counted>
     3.366191186,<not counted>,<not counted>
     3.376343771,<not counted>,<not counted>
     3.386528268,5176615,77061
     3.396798395,3008690,49683
     3.407040189,149046,3338
