Timestamp,instructions,LLC-load-misses
     1.000127617,3567560809,6426699
     2.000568907,2121595733,3321366
     3.000821740,33442445,85464
     4.001034999,2530433473,1606781
     5.001431643,5206997344,4690211
     6.001775745,5240599327,5419755
     7.002590311,5249135303,5055034
     8.003228305,5206875310,13488774
     9.003548539,3453178001,29031814
    10.003910636,3052697513,33157959
    11.004299310,4790450653,5557887
    12.004977702,4908694106,3626586
    13.005365920,4905257276,4117489
    14.005762724,4885799993,4221073
    15.006143957,4794528110,4164174
    16.006525952,4760382605,4266803
    17.007294387,4857829932,4426897
    18.007662002,4825319064,4497019
    19.008043252,4847816947,4445377
    20.008535070,4764750989,4495035
    21.008900460,4809578120,4585557
    22.009458693,4890261568,4486770
    23.009784588,4906137187,4596800
    24.010160322,4884354926,4667877
    25.010531323,4892564700,4610106
    26.010892261,4792797799,4739351
    27.011462790,4766265942,4738836
    28.011844312,4704831579,5110456
    29.012225027,4780228829,5258783
    30.012601045,4745789930,4733789
    31.012989133,4451108405,4282261
    32.013576559,4790910826,4556848
    33.013948220,4848844608,4483221
    34.014308546,4869130223,4629818
    35.014685936,4825332791,4556000
    36.015277297,4796201968,4516931
    37.015938385,4862547259,4711961
    38.016305729,4896046065,4648523
    39.016696860,4847456458,4708214
    40.017096995,4793802223,4735857
    41.017488921,4808736447,4812030
    42.018122843,4889761385,4907828
    43.018505479,4807829614,4867802
    44.018833031,4839091325,4782489
    45.019213262,4772320137,4742418
    46.019639468,4792752417,4964385
    47.020381575,4838984024,5128137
    48.020757565,4844417606,4979271
    49.021129608,4364813411,4738585
    50.021506884,4733434710,5454554
    51.021894038,4562806791,5197408
    52.022477033,4313284807,4715790
    53.022837558,4795538503,5426001
    54.023269647,4805480477,4301920
    55.023768631,4827764674,4504476
    56.024215553,4702987196,4489945
    57.024966450,4856956512,4545223
    58.025379805,4795372388,4733805
    59.025833655,4790774095,4725399
    60.026221378,4860498256,4833621
    61.026608539,4763100848,5007973
    62.027253874,4805414753,4745385
    63.027648547,4843320170,4686210
    64.028011943,4889192839,4705635
    65.028385002,4721414094,4724217
    66.028774834,4824727842,4747855
    67.029352717,4849029951,4799599
    68.029743631,4786195196,4944960
    69.030164418,4800689316,4835729
    70.030527214,4851721870,4850664
    71.030909719,4845447755,4873071
    72.031530591,4801621211,5980687
    73.031919577,4792489544,4611873
    74.032286503,4879471483,4637517
    75.032671882,4854094581,4615650
    76.033038588,4813096509,5747590
    77.033534108,4832285502,4504454
    78.033913084,4789746063,4519192
    79.034332469,4827958991,4545164
    80.034773871,4786669080,4502485
    81.035259376,4849491822,4716138
    82.035834642,4814589091,4727367
    83.036208299,4885163154,4754943
    84.036589295,4868775773,4693244
    85.036983038,4831585550,4687504
    86.037427724,4790068617,4670577
    87.038036254,4762910392,4671434
    88.038411489,4798925000,4753303
    89.038806416,4798407034,4860008
    90.040886402,4835940205,4886224
    91.041264311,4847781298,4826752
    92.041838548,4856379787,4786075
    93.042222841,4783713871,4806940
    94.042615190,4740438054,6023775
    95.042963095,4696196005,4531561
    96.043324076,4897014167,4534228
    97.043873896,4845004706,4596068
    98.044219682,4812311485,5169250
    99.044629263,4727428494,4605938
   100.045015311,4794475170,4849472
   101.045428129,4817554905,4760781
   102.046012581,4879599511,4586958
   103.046357140,4847449648,4617828
   104.046682220,4842733995,4673891
   105.047259847,4846552960,4596563
   106.047626128,4851484634,4744886
   107.048209136,4815069075,4806962
   108.048597783,4811001569,4668370
   109.049046158,4831723929,4709234
   110.049432592,4732555963,4684545
   111.049821266,4853710015,4810898
   112.050442997,4845290167,4792522
   113.050822392,4451088424,4621333
   114.051282449,4814594767,4882555
   115.051673874,4852983365,5019408
   116.052075267,4633056868,4999852
   117.052666655,4243214334,5829368
   118.053053414,4828580064,4423369
   119.053414811,4784783790,4558097
   120.053796256,4796809143,5415442
   121.054166999,4643073162,4562900
   122.054804848,4843502079,4504543
   123.055284286,4808258500,4973415
   124.055641451,4795332783,4344744
   125.056006652,4826182690,4551649
   126.056394120,4848841156,4526901
   127.057049455,4810091401,4662329
   128.057415103,4825711059,4758858
   129.057789964,4843958080,4678322
   130.058171300,4762180683,4749700
   131.058684928,4838782470,4686145
   132.059330003,4821245088,4818719
   133.059702810,4816455673,4712530
   134.060089431,4825738374,4825747
   135.060481265,4799877905,4856182
   136.060852056,4806454099,4786439
   137.061499740,4843247794,4905064
   138.061900218,4267262730,5916334
   139.062283091,4178298307,5753908
   140.062674708,3675944230,4465743
   141.063275316,4396958533,4721936
   142.063868531,4514479219,4836500
   143.064265273,4713574895,4783165
   144.064637730,4814811695,5138116
   145.064984722,4772818858,4528525
   146.065350204,4741933192,4592486
   147.065899136,4640680314,5039516
   148.066295734,4545754131,4637280
   149.066668379,4727812524,4605394
   150.067102523,4785147747,4691460
   151.067474873,4408150673,4637772
   152.068063793,4661685614,4668171
   153.068445640,4824292822,4741690
   154.068807820,4829171591,4738429
   155.069169769,4708545707,4752400
   156.069536438,4855433614,5101550
   157.070161644,4853405231,4859109
   158.070522091,4867070774,4627047
   159.070905841,4765382040,4797134
   160.071322997,4809778876,4874187
   161.071707195,4838167327,5642412
   162.072261060,4827242807,5324331
   163.072629942,4844057449,4333861
   164.073037518,4788768817,4588102
   165.073422325,4825501080,4747518
   166.073799359,4871933685,4569435
   167.074391882,4815903386,5211095
   168.074778323,4793533659,4571256
   169.075219287,4863852287,4621968
   170.075609752,4788753525,5045378
   171.075980139,4828645946,4522922
   172.076569284,4638720413,8833045
   173.077026634,4148295399,19526105
   174.077403437,4347709148,5967988
   175.077737918,4438386133,3437022
   176.077942254,4447576656,2407999
   177.078150605,3186554250,13311530
   178.078553802,4703245975,4113940
   179.078933281,5031995453,9899479
   180.079914101,4847607751,10159125
   181.080270299,4369284855,11385146
   182.080631995,3861660667,13516863
   183.081078407,4790862237,9326289
   184.081469673,4828669323,11870460
   185.081820702,4393963289,14021806
   186.082314876,4777245542,7051166
   187.082699978,4960738445,6560781
   188.083128791,4636248373,9003421
   189.083503119,4612763198,6962655
   190.083908571,4870683217,4413577
   191.084284592,4795296783,4270665
   192.084685899,4786910300,4492263
   193.085309560,4868471743,4467585
   194.085686703,4912021761,4361865
   195.086069855,4878318034,4401187
   196.086473548,4831514863,4601360
   197.086826277,4831612359,4836562
   198.087449729,4855999114,4916532
   199.087844389,4905542109,4739117
   200.088234090,4803974044,5005663
   201.088626792,4908181026,4297847
   202.089007105,4844498152,4450953
   203.089608499,4815480599,4884163
   204.090128073,4828987686,5054587
   205.090502108,4869404924,4513495
   206.090875903,4861261535,4567490
   207.091260303,4792114947,4675953
   208.091834759,4759625839,5162560
   209.092179742,4795150626,4529688
   210.092563311,4814834916,4640434
   211.092968216,4794958788,4663006
   212.093352060,4807844656,4818372
   213.094058385,4849421764,4966529
   214.094457695,4849935766,4967260
   215.094791139,4816783447,4919785
   216.095277769,4881727882,4755906
   217.095644292,4787303878,4754542
   218.096308388,4814182887,5308361
   219.096701376,4718851730,4932922
   220.097065325,4845613421,4802577
   221.097429951,4808206956,4871104
   222.097812517,4803374675,5501387
   223.098422199,4858040411,4868637
   224.098806121,4846809892,4678181
   225.099259764,4853340752,4741192
   226.099639860,4817116423,5568906
   227.100021860,4893395523,4564125
   228.100556935,4811357526,4562670
   229.100940044,4854150942,5281527
   230.101330046,4772602272,4480053
   231.101721317,4864348330,4508845
   232.102123757,4833344445,4793156
   233.102686563,4897200887,4632936
   234.103219757,4860286142,4654727
   235.103618086,4862749069,4677238
   236.104012459,4858047695,4591860
   237.104448945,4847350958,4861303
   238.105030305,4858269993,4795152
   239.105424896,4825554783,4762007
   240.105808021,4803142146,4829169
   241.106151044,4833254160,4809799
   242.106534551,4847212077,5090256
   243.107270037,4855947187,5212204
   244.107813403,4816728641,5849345
   245.108143750,4732835969,4784184
   246.108538851,4617369762,4702489
   247.108940571,4301505953,4964834
   248.109702691,4857892010,5539268
   249.110087931,4808460560,5524705
   250.110473485,4862818993,4518420
   251.110860388,4735251665,4558727
   252.111250104,4774832640,4875182
   253.111874070,4848017281,4531020
   254.112273933,4843736215,4841999
   255.112641392,4920112746,4573752
   256.112970587,4779095535,4666739
   257.113324032,4770498930,4696309
   258.114006911,4818538225,4886892
   259.114414977,4916208460,4657260
   260.114841995,4749463394,4627014
   261.115270937,4847673433,4739822
   262.115649750,4891447947,4774412
   263.116125505,4894419236,4754515
   264.116495707,4869885323,4859951
   265.117011997,4868612689,5092858
   266.117377235,4760751889,5120741
   267.117836368,4683322986,5257943
   268.118419848,4779261554,4576088
   269.118792787,4767395989,5619971
   270.119270147,4771799603,4489138
   271.119639014,4386584409,4514655
   272.119846349,4805900307,4682409
   273.120509652,4778933172,5561332
   274.120907016,4784468503,4479382
   275.121278237,4753064413,5120384
   276.121675204,4865682427,4729413
   277.122049905,4837494358,4496727
   278.122645650,4825779297,4636768
   279.123284785,4844905189,4641760
   280.123663895,4822311811,4620628
   281.124013152,4773121503,4809009
   282.124385129,4842557000,4859920
   283.124940157,4897243660,4806184
   284.125272709,4869850372,4746901
   285.125629571,4877055162,4744949
   286.125993676,4850890169,5048682
   287.126352090,4875007427,4844830
   288.126949327,4838427289,4802442
   289.127384434,4868572662,5589703
   290.127761597,4769852882,4690033
   291.128153246,4807293799,4884829
   292.128516286,4829490853,5023322
   293.129195585,4883796658,4718171
   294.129627940,4814474892,4634856
   295.129995454,4885545657,4883464
   296.130346482,4827066057,4597017
   297.130714199,4867045278,4652563
   298.131350185,4795685946,5407451
   299.131729342,4821016602,4496066
   300.132116443,4801597133,4656079
   301.132481469,4773810377,4779812
   302.132866457,4851022948,5055142
   303.133891449,4880498723,4679050
   304.134537193,4835314891,4626532
   305.134881718,4729802054,4760578
   306.135442706,4871904809,4747479
   307.135777857,4896464147,4817719
   308.136430059,4789167149,4840770
   309.136810313,4802386328,5013831
   310.137192491,4837173429,4872972
   311.139255368,4622505753,5611478
   312.139459724,4239671636,4785611
   313.140061877,4742942154,5321766
   314.140449387,4823134209,4578085
   315.140853986,4862896200,4847528
   316.141225620,4745481419,4696626
   317.141584070,4841383089,4717325
   318.142158467,4830075543,4743412
