Timestamp,instructions,cycles
     0.010128187,13744903,12337275
     0.020359839,11439656,13267577
     0.030554152,17736367,13252058
     0.040733811,15368759,13233666
     0.050897507,14951182,13212136
     0.061063703,14563693,13215442
     0.071236737,15023130,13224632
     0.081415546,16816530,13231802
     0.091586747,17345154,13222302
     0.101750958,16793236,13212790
     0.111912157,15398654,13208835
     0.122082429,10335416,13220957
     0.132254658,16535187,13223192
     0.142405732,15987356,13195200
     0.152591258,17374245,14006667
     0.162744242,22975634,16357984
     0.172895397,27737900,15460113
     0.183042311,16278017,14927713
     0.193196931,9543468,14589894
     0.203375963,19422794,21192042
     0.213584981,30117175,38807530
     0.223894470,35471545,52165354
     0.234193282,38725668,52290777
     0.244521094,37307064,52721531
     0.254823255,36530065,51835056
     0.265134883,39234337,52222580
     0.275414381,35696773,51803965
     0.285728819,37341786,52574897
     0.296038871,37015808,52086269
     0.306664197,39126717,52215161
     0.317024321,41149314,52754709
     0.327319951,37059650,52287512
     0.337656395,38828818,52198278
     0.348140454,40870142,52702589
     0.358645959,38537879,53066666
     0.368937948,41596727,52529564
     0.379234826,43698524,52097820
     0.389546391,43444936,52403138
     0.399853135,40899557,52144268
     0.410156291,40052365,50882168
     0.420507870,38540891,52169980
     0.430785434,35906444,48093616
     0.441083498,28817898,38019283
     0.451367983,28231279,34409407
     0.461664009,23299943,30321404
     0.471947644,23571586,35478076
     0.482252872,30189497,42369985
     0.492572476,37014940,52476339
     0.502870791,38063374,51615603
     0.513168413,38736595,50540181
     0.523600720,45950277,52960187
     0.533914298,43920832,51702129
     0.544207026,49763866,52211839
     0.554615857,51365013,52667776
     0.565087756,50033306,51332868
     0.575338582,46006118,51817226
     0.585630349,41090968,52033609
     0.595929849,41997989,52427600
     0.606229965,37654270,52014894
     0.616527794,38106963,50171361
     0.626861703,38519909,51976270
     0.637162138,36386991,51786792
     0.647458477,34649563,51337955
     0.657851906,44339430,53087064
     0.668158256,39418423,51844541
     0.678641739,45834851,52668833
     0.688944433,43702779,52400665
     0.699234591,53078106,51314306
     0.709509657,37161922,51609661
     0.719800694,42166570,50716715
     0.730384091,36956985,52287547
     0.740649607,43327070,52233827
     0.750942818,33699088,50286184
     0.761256385,37375670,51625599
     0.771563618,37217045,51973306
     0.781871240,39883233,51857507
     0.792168566,41308305,50001539
     0.802643040,45085128,52649147
     0.812933604,40101080,52343291
     0.823235182,39658457,50835516
     0.833578766,48295449,52901283
     0.843863364,51159387,51801548
     0.854152401,54542812,51587079
     0.864610667,46610335,51509479
     0.874863271,50003873,52338795
     0.885166237,44304078,52605791
     0.895474657,46228162,50903020
     0.905774114,44518547,50987697
     0.916069540,45016021,52430738
     0.926620989,40443537,50744389
     0.936975365,50145664,51171541
     0.947269154,51816276,51395310
     0.957570779,48357580,52338844
     0.967858751,50624457,51611761
     0.978136731,46135174,50804339
     0.988431222,40420700,52145671
     0.998746899,45975205,52504283
     1.009016250,43733563,51803183
     1.019302557,39579140,51897909
     1.029586669,37420065,51414709
     1.040024790,36672928,50612079
     1.050298208,26045158,38896889
     1.060611223,33256384,41903054
     1.070890956,35789569,47949815
     1.081164859,37853295,51423559
     1.091462422,41001960,52293089
     1.101739303,38450967,52147918
     1.111996135,34825888,51772287
     1.122276930,35068940,52060271
     1.132576923,32454546,46773482
     1.142915543,40106043,52725091
     1.153220305,38356764,51628083
     1.163698169,40215529,52087880
     1.173972040,41131184,52139437
     1.184277265,39637209,51715573
     1.194585770,46681534,52698982
     1.204891518,41285950,51616843
     1.215356549,46769159,52506131
     1.225608449,41713395,52127562
     1.235913194,42134191,50291251
     1.246258364,47306073,52431547
     1.256573006,46645940,52142978
     1.266875324,50016371,51583667
     1.277140405,45167425,52433719
     1.287441780,44805980,50415631
     1.297735455,46080825,52207492
     1.308003974,53054760,52214729
     1.318300231,45815725,52238260
     1.328630081,43231224,52392641
     1.338933745,47111961,50585202
     1.349270057,48428874,52433856
     1.359539320,52281777,52100751
     1.369850721,47605044,51812924
     1.380149341,48078204,51956932
     1.390623906,54341986,52905889
     1.400937067,50931517,51891441
     1.411241425,53012290,52519761
     1.421543799,52165553,52326772
     1.431840898,44806115,49119105
     1.442117284,45689776,48729810
     1.452482832,48582298,49668777
     1.462773937,36265772,40270312
     1.473075150,43900929,42033548
     1.483386909,34852661,41861024
     1.493681960,43407262,52572254
     1.503974117,35938376,44858557
     1.514268239,24658541,30073428
     1.524560138,20376398,14467843
     1.534709729,14444607,12433219
     1.544855395,9702384,8107501
     1.555038842,221222,331989
     1.565237278,<not counted>,<not counted>
     1.575435384,<not counted>,<not counted>
     1.585702847,<not counted>,<not counted>
     1.595958030,<not counted>,<not counted>
     1.606169741,<not counted>,<not counted>
     1.616337230,<not counted>,<not counted>
     1.626563331,<not counted>,<not counted>
     1.636821080,<not counted>,<not counted>
     1.647014515,235728,709894
     1.657209169,121664,435330
     1.667417040,60596,215264
     1.677591777,<not counted>,<not counted>
     1.687844818,116357,<not counted>
     1.698130145,<not counted>,<not counted>
     1.708417867,<not counted>,<not counted>
     1.718644064,<not counted>,<not counted>
     1.728896936,<not counted>,<not counted>
     1.739160159,<not counted>,<not counted>
     1.749414707,<not counted>,<not counted>
     1.759677845,<not counted>,<not counted>
     1.769943000,<not counted>,<not counted>
     1.780115755,<not counted>,<not counted>
     1.790270203,<not counted>,<not counted>
     1.800537116,<not counted>,<not counted>
     1.810753692,<not counted>,<not counted>
     1.821003213,60768,170290
     1.831268387,<not counted>,<not counted>
     1.841540225,<not counted>,<not counted>
     1.851749071,<not counted>,<not counted>
     1.862008999,<not counted>,<not counted>
     1.872283558,<not counted>,<not counted>
     1.882783925,<not counted>,<not counted>
     1.893040233,<not counted>,<not counted>
     1.903255389,<not counted>,<not counted>
     1.913510033,<not counted>,<not counted>
     1.923748304,1854300,2616257
     1.933935984,23684976,23826353
     1.944150696,1459904,2944591
     1.954674898,<not counted>,<not counted>
     1.964900827,<not counted>,<not counted>
     1.975068970,7887848,5996719
     1.985280716,1129039,1805180
     1.995519166,<not counted>,<not counted>
     2.005786303,<not counted>,<not counted>
     2.016031408,<not counted>,<not counted>
     2.026274490,<not counted>,<not counted>
     2.036564882,<not counted>,<not counted>
     2.046788921,<not counted>,<not counted>
     2.056990043,<not counted>,<not counted>
     2.067180238,<not counted>,<not counted>
     2.077427081,<not counted>,<not counted>
     2.087686159,<not counted>,<not counted>
     2.097928326,<not counted>,<not counted>
     2.108191624,<not counted>,<not counted>
     2.118475923,<not counted>,<not counted>
     2.128702120,<not counted>,<not counted>
     2.138960458,3599248,3844719
     2.149237767,60395,208521
     2.159453462,<not counted>,<not counted>
     2.169711781,21874,100903
     2.179930482,<not counted>,<not counted>
     2.190114331,<not counted>,<not counted>
