Timestamp,instructions,l2_rqsts_miss
   405.189772457,2263358605,25173334
   406.189967201,2188421365,23261505
   407.190560017,3093672814,29053196
   408.190747675,2615087481,25665733
   409.190947402,2859247465,30976896
   410.191162149,2541509896,26462978
   411.191349372,2341609967,27894801
   412.191947891,2623163818,29178723
   413.195542233,2572769672,30314741
   414.195740246,2409006967,25785879
   415.195939293,4066469753,33602073
   416.196176019,3170537926,32366942
   417.196362096,3930359852,34140035
   418.197119612,3809713828,32980479
   419.197302930,2463482536,24654326
   420.197488873,3458385378,32117409
   421.197841637,3874465936,33781504
   422.198031463,4148026960,33180667
   423.198215167,4056869498,33109362
   424.198407879,4138452839,33260763
   425.198593646,3890128676,33920073
   426.198784969,3548139896,31762274
   427.198995511,3662119931,31007389
   428.199179987,4148202298,33138241
   429.199376941,4015731664,32261096
   430.199767753,4090192280,34006293
   431.199957400,4176099779,32114202
   432.200146879,3687643060,32781910
   433.200339465,3339788360,31748385
   434.200523157,3432275850,33275116
   435.200710236,4186426420,32680674
   436.200904196,4238416900,33766961
   437.201085976,4197552110,34269129
   438.201279805,4057065707,33160987
   439.201466533,3848367671,31966996
   440.201657900,3693111926,33373445
   441.201843019,3976478161,33515385
   442.202034737,3411467988,31211056
   443.202229168,3997846095,33931617
   444.202407948,3822694814,32050177
   445.207033129,4103667266,32534648
   446.211629551,4129738355,33948683
   447.211814922,4148119421,32161240
   448.211996659,3961050369,33376884
   449.212171835,4015753642,33658409
   450.212362437,4090990447,33032571
   451.212556192,4140324734,32982749
   452.212751617,3546015351,31484203
   453.213600955,3143836653,30740329
   454.213824458,3650792070,32603780
   455.214012128,3065703857,33413126
   456.214199186,3241015402,39172888
   457.214368975,1851847272,17253225
   458.214554083,2014107695,17488194
   459.214901674,1456984668,15291787
   460.215115928,1240801720,15003298
   461.215298894,1742639900,15547289
   462.215476809,2066052724,16916934
   463.215782513,1748419406,16217213
   464.215965399,1353716144,15325371
   465.217297943,1850856050,16601455
   466.217489650,1500493508,15711397
   467.217667066,821250556,19771856
   468.009935354,4759198,143605
