Timestamp,instructions,L1-dcache-load-misses
     1.000150849,3482108767,72169140
     2.000612181,2169393651,42832251
     3.000884360,36184657,962382
     4.001103833,55206761,767017
     5.001306860,3338953921,20835392
     6.001493198,5117561228,57952732
     7.001821756,5163698463,79383774
     8.002132172,5003065450,65397718
     9.003002567,4598768391,58897804
    10.003415059,3885122885,61482725
    11.003807572,4010061663,66986332
    12.004161040,4200095935,76479077
    13.004504948,4838649042,75985957
    14.005228520,4749538173,76275009
    15.005612808,4750966631,74553150
    16.005996262,4800628085,73940789
    17.006379507,4807562852,76362274
    18.006699489,4785565662,77490375
    19.007273253,4786746934,77666775
    20.007713148,4846110209,75658828
    21.008056131,4794796262,76112376
    22.008437389,4798257714,76473325
    23.008810955,4679532074,74130469
    24.009432520,4760841058,74926276
    25.009879917,4803027236,76990757
    26.010258600,4783348015,76955454
    27.010659041,4730873147,75743082
    28.011040351,4768227306,74658067
    29.011741090,4724041803,75471429
    30.012090108,4699311324,76743720
    31.012747980,4732190057,76999996
    32.013094948,4772106416,76026938
    33.014336819,4611715262,73762138
    34.014937063,4394553225,68504443
    35.015304994,4720311520,77496698
    36.015700360,4778166494,74472557
    37.016045481,4808980062,77275669
    38.016410457,4596935075,73607631
    39.017098446,4675554195,73830787
    40.017505845,4823221813,75194239
    41.017902363,4757879221,76015069
    42.018284732,4791377311,76750738
    43.018662497,4470067919,71969737
    44.019427864,4786029277,74273995
    45.019770524,4614469632,73482665
    46.020136441,4795617542,74958835
    47.020496624,4616760380,75183260
    48.020875795,4748459829,75555514
    49.021510923,4810686438,75876971
    50.021905722,4798212939,76259310
    51.022292154,4736913093,75082714
    52.022672472,4733924059,77096261
    53.023065867,4701886946,74100487
    54.023697210,4739275978,76154637
    55.024060420,4801115183,76565707
    56.024425105,4593321233,75943552
    57.024805849,4794455567,75986009
    58.025200085,4823659457,77144374
    59.025765579,4719009122,75957072
    60.026130760,4801484295,77021939
    61.026520633,4835942584,76314837
    62.026911500,4845433904,77904826
    63.027330708,4781009246,75511606
    64.027900056,4711792094,75566711
    65.028281453,4795067564,75656428
    66.028645090,4717094987,75247497
    67.029067975,4721050242,74827863
    68.029414371,4674583907,74093595
    69.030125445,4820933535,75615149
    70.030504842,4805439012,76459257
    71.030882635,4810353524,77191123
    72.031265700,4675706326,74662382
    73.031635155,4679601116,73451038
    74.032193839,4763612273,75006185
    75.032571794,4809936182,77561057
    76.032935791,4443713832,70660619
    77.033281563,4561583133,70662187
    78.033653489,4751867043,74988317
    79.034321285,4634575157,73736150
    80.034704550,4695272139,76694015
    81.035040541,4727707501,75217332
    82.035407256,4750168227,74806348
    83.035829383,4542949514,73209480
    84.036413931,4659300623,73505312
    85.036797132,4773374474,74315298
    86.037182880,4635433255,73169474
    87.037562597,4656253912,73511553
    88.037930419,4759863180,75705860
    89.038601053,4736179797,74094383
