Timestamp,instructions,L1-dcache-load-misses
     0.100108032,153534695,1508716
     0.200298372,180513007,2075240
     0.300674981,359831456,8733435
     0.400863650,392594895,8466199
     0.501167486,389416408,9415401
     0.602540427,399951566,8978237
     0.702855053,387420366,8510857
     0.803742698,403545816,8576073
     0.904196537,458251705,8739037
     1.006423673,437421468,9383026
     1.106796116,370523764,9204260
     1.209941731,360040821,8179096
     1.311144626,454870652,8845966
     1.412685202,476575802,7899705
     1.512969645,398038318,5434454
     1.613216567,28558979,296678
     1.713431060,289198,10302
     1.813676499,<not counted>,<not counted>
     1.913906375,17910669,209719
     2.014139255,17899738,202147
     2.114398159,36237800,518237
     2.214576823,237216,9670
     2.314837380,84759,2930
     2.415064404,1162848,21094
     2.515243831,18794319,252095
     2.615458202,17222521,204680
     2.715639940,155566480,641041
     2.815815170,224522469,2027803
     2.916018959,213109364,2139351
     3.016203896,258523045,1578162
     3.117685672,422868399,2612731
     3.217879612,522485825,5440555
     3.318189819,514151247,7750153
     3.419747916,535993427,7352041
     3.520032607,533860385,6030619
     3.620331749,494587026,6738008
     3.721027273,549819899,7035224
     3.821296862,542390702,7811203
     3.923147305,538286964,8120228
     4.025153841,520032880,8267649
     4.126674193,546193454,8155430
     4.226960278,471406100,7279745
     4.327221808,518327629,8296332
     4.428287855,522635242,8329041
     4.528892578,530320290,8337997
     4.629162997,516393828,8099528
     4.730612454,519547003,8157457
     4.831990308,508436134,7642164
     4.933399378,535588578,7973447
     5.034381010,536946918,8264831
     5.135239706,491455591,8472663
     5.236229153,534023231,8109708
     5.352668791,594278031,9159779
     5.454220949,536482962,8103457
     5.555017829,528167107,8058097
     5.655312233,513758524,8150656
     5.755560597,519799379,8003434
     5.855855278,525619374,8299343
     5.960867755,501456603,8031452
     6.062550755,539495198,8251355
     6.164125872,549656791,6943472
     6.265414468,515023675,6137813
     6.366444314,535831378,6731300
     6.466745654,520358395,6846782
     6.568295229,502052494,6453042
     6.668893115,539228773,6567126
     6.769155802,545009791,7162364
