Timestamp,instructions,l2_rqsts_miss
     0.010112234,13242907,188207
     0.020452409,9357486,224432
     0.030733585,15171784,195526
     0.040896590,15466554,218328
     0.051042133,13850728,200363
     0.061402216,14655563,228593
     0.071559801,14394506,206820
     0.081722221,15510262,182693
     0.091897045,16998422,154444
     0.102064932,17126350,159387
     0.112221077,16668264,160330
     0.122376185,17279417,158029
     0.132544187,16573803,154976
     0.142716693,15568416,169810
     0.152901234,16205129,208891
     0.163202011,16084383,201281
     0.173382487,20284565,139428
     0.183555693,22609207,161481
     0.193920243,11094644,317557
     0.204096962,10537827,348970
     0.214265216,17714626,364250
     0.224462602,28365648,635602
     0.234781933,36023282,785344
     0.245111714,38838792,768852
     0.255438640,36579879,942328
     0.265743203,35810071,847548
     0.276048655,26285369,633600
     0.287257437,21941948,515782
     0.297517670,32119361,743806
     0.307793347,34714628,824469
     0.318123204,35029124,795504
     0.328400174,40502644,701268
     0.338658070,37355079,836806
     0.348942280,37545933,765859
     0.359242618,39366600,751372
     0.369519152,41562295,720435
     0.379804311,38664835,708772
     0.395544278,47550941,1005883
     0.405865154,41309971,702239
     0.416189212,40669837,656533
     0.426539350,42465022,700592
     0.436969264,41089000,732232
     0.447251690,40366384,752735
     0.457587160,38250092,804636
     0.467941634,37060853,843902
     0.478201762,40745570,747053
     0.488535413,43882328,857202
     0.500012588,35576334,891176
     0.510336661,41234704,765216
     0.520704049,39546330,757679
     0.531051920,41592214,878035
     0.541422594,34902530,659488
     0.551713596,25016674,613474
     0.561995838,30279850,656787
     0.572289642,34188122,777344
     0.582578988,42291675,622743
     0.592868189,48736293,482115
     0.612642423,71672072,942359
     0.622936118,36584910,657140
     0.633431302,44308342,566211
     0.643727266,38204197,732093
     0.654004246,39952603,781147
     0.664529852,37740956,696384
     0.674816438,41765673,605123
     0.685379377,37600162,878359
     0.695668776,35881778,782883
     0.705945091,36028982,754931
     0.716229583,27930166,592036
     0.726538351,30109300,729430
     0.736851410,46170582,545138
     0.747165202,41669040,694800
     0.757459075,40275399,656457
     0.767811696,49783490,471934
     0.778068085,49965070,470634
     0.788359234,35786139,779180
     0.798719458,36765771,790372
     0.809059099,42126990,639106
     0.819487730,32012515,684075
     0.829805223,39773968,661272
     0.840152966,40301877,736942
     0.850450624,42780883,794831
     0.860906516,35668143,723759
     0.871207632,40056215,617785
     0.886805188,52066943,790030
     0.897061951,38799659,578164
     0.907369895,43494038,652750
     0.917660151,49746963,407212
     0.928071429,44813329,469958
     0.938360380,50856297,365063
     0.948697466,50080133,499660
     0.958945421,47016079,639245
     0.969277635,46134160,692864
     0.979561293,41878755,754896
     0.989863281,41293013,860878
     1.000229443,40953705,865084
     1.010526118,42045190,805245
     1.020825019,41468210,712032
     1.031124978,38306159,537345
     1.041407227,47025868,556022
     1.051721526,50954358,440962
     1.061973318,41252286,583080
     1.072244284,42963129,713129
     1.082521477,39122628,786191
     1.092815992,39419847,824808
     1.103085746,37864157,860220
     1.113381690,37861506,902247
     1.123673046,42026511,818451
     1.133966192,25788620,859957
     1.144257581,35912906,958527
     1.154556003,38219946,889394
     1.164829786,39231536,864015
     1.175112745,43182210,719953
