Timestamp,instructions,LLC-load-misses
     0.010117940,12011357,9104
     0.020467568,10626037,12518
     0.030643590,9482971,13039
     0.040898670,15593241,10137
     0.051020122,14513188,7836
     0.061184431,14604399,7433
     0.071345287,14130707,9559
     0.081508928,15983771,8160
     0.091670858,16432577,5514
     0.101829296,17136845,3972
     0.111988280,17346963,4553
     0.122142682,17124929,7325
     0.132304114,13924671,6943
     0.142460002,12467477,5966
     0.152629995,16445019,22782
     0.162789406,16957217,41837
     0.172937646,20533258,19795
     0.183126139,25982761,16007
     0.193271485,10416002,59708
     0.203429083,8776065,75496
     0.213589596,17444684,45934
     0.223921802,24172272,116942
     0.234353868,36945261,96720
     0.244638417,38887676,71562
     0.254932646,35979642,84442
     0.265352171,38462770,78171
     0.275654200,38019062,111686
     0.285940239,36099327,119855
     0.296218399,36617633,112121
     0.306614807,37195857,109411
     0.316949538,39352564,92336
     0.327249678,37541976,103324
     0.337539669,38861557,88636
     0.347848815,38531284,115151
     0.358153019,37566169,142898
     0.368462563,41365535,109400
     0.378737637,28811328,89294
     0.389036705,32184356,60921
     0.399331381,43518095,62246
     0.409605176,42745085,60290
     0.419943027,39378786,113956
     0.430220828,40615746,121003
     0.440523957,40248741,110806
     0.451105147,42977971,111658
     0.461351866,41648422,134419
     0.471659259,38787811,143272
     0.481953474,37651555,114985
     0.492282997,34775694,137934
     0.502769827,38908952,146518
     0.513147355,36949319,84424
     0.523499276,44036594,73727
     0.533780013,47136342,51844
     0.544065547,46951169,49203
     0.554356225,50159144,28051
     0.564627146,47259956,29752
     0.574879508,49725349,19220
     0.585330161,43288125,50745
     0.595581163,43440484,60769
     0.605943592,36701416,101094
     0.616242320,38312989,84869
     0.626584295,37206476,115133
     0.636880214,38682555,115179
     0.647196634,40759231,81336
     0.658927191,42039844,186890
     0.669264226,41945123,58321
     0.679557225,45107832,88014
     0.689855506,40651662,92616
     0.700144497,45657275,44562
     0.710429438,45314305,60296
     0.720738387,41068240,87176
     0.731100279,38861241,74771
     0.741360786,42794830,74762
     0.753310493,39382990,141081
     0.763607503,41141549,114473
     0.773877527,38776744,100379
     0.784309294,39912624,92371
     0.794567755,40814468,114992
     0.804850721,39324494,130246
     0.815190828,45982090,63640
     0.825491747,43939231,80222
     0.835850153,47324976,75986
     0.846150699,42668611,83007
     0.856439198,50798634,44415
     0.866732264,49252235,58780
     0.877349204,45403291,89119
     0.887658382,51939838,44801
     0.897949823,50081907,36486
     0.908224013,48545343,53395
     0.918523366,48420293,85912
     0.928824006,50571445,40930
     0.939162781,41337546,107427
     0.949449265,48338407,43425
     0.959713490,45286336,59452
     0.970172390,43863399,30901
     0.980458014,34856412,34932
     0.990736172,30302648,30769
     1.001299528,33595426,32307
     1.017357693,62829034,35195
     1.027655036,43863293,27414
     1.037925594,37973756,28262
     1.048273397,40326629,29503
     1.058548843,38549028,29850
     1.068822756,38068280,14334
     1.079084099,33518315,25915
     1.089378165,27570330,40075
     1.099661329,27278865,50671
     1.109943329,26501329,54455
     1.120223898,30049565,36894
     1.130589086,30906487,70376
     1.140880546,27007778,54519
     1.159641649,56230181,153559
     1.169909401,41393388,53083
     1.180202981,35795841,48735
     1.190486003,36028423,48645
     1.200784469,44654494,39234
     1.211070214,38123177,66680
     1.221350500,50761189,20601
     1.231630653,39427627,68001
     1.241911760,39661253,78576
