Timestamp,instructions,L1-dcache-load-misses
     0.100103746,140992529,1608353
     0.200294066,174028014,2043703
     0.300493287,348381619,8211061
     0.413775488,430169608,9359832
     0.516330968,395755010,9575464
     0.617218424,413328610,9236215
     0.718571057,410190795,8677597
     0.818877544,396315512,8840962
     0.920322634,477172363,9150807
     1.021555514,420257504,8806123
     1.123759308,362082375,8967969
     1.224067799,412261346,9140623
     1.325705371,439199470,8339482
     1.427028333,476566992,7749441
     1.527335050,333853616,4741274
     1.627525037,9123551,147543
     1.727757686,403123,10846
     1.828025623,60415,2032
     1.928293417,8956489,107240
     2.028543491,27211503,312613
     2.128803685,6630434,105294
     2.229030164,16400060,219533
     2.329204831,25174357,337406
     2.429451166,62196,5396
     2.529699303,262800,9768
     2.629934708,60249,2085
     2.730146337,9443532,92025
     2.830335480,27085564,469442
     2.930527805,5403176,73024
     3.030818342,5065378,78820
     3.131024526,391626715,1808865
     3.231228939,487808196,5720385
     3.331432559,482218348,5291180
     3.432731751,505930861,5222413
     3.533054991,548212474,5607505
     3.633314855,539209207,6826626
     3.734795776,528962851,7714523
     3.837313490,539979457,7106026
     3.939032030,551279547,7231263
     4.039328346,506552010,7626238
     4.141294706,448929471,6816888
     4.243017373,544752210,8082397
     4.344477160,524775228,8149289
     4.445824133,530770482,8261016
     4.547318481,539816935,8092183
     4.648627365,485086636,7622195
     4.748924970,536005111,8190489
     4.849387652,523964653,8294421
     4.950755336,525085840,8181066
     5.051580242,510422640,8116989
     5.151753906,519264741,8333446
     5.253708081,499722639,7764603
     5.355144210,541188970,8235161
     5.456470756,531107014,8371132
     5.556967835,536976370,8177140
     5.658122604,492379720,7957987
     5.759332569,518343078,8377192
     5.860539040,497741969,7679715
     5.960830863,537750347,7948573
     6.061096450,534407017,7979914
     6.162264717,521639780,7952549
     6.263304371,529201264,7955171
     6.364323611,529519688,8054075
     6.464989842,476618499,7776766
     6.565298492,533783493,8166237
     6.666750985,510416853,7781737
     6.768188632,562341518,7922827
