Timestamp,branches,branch-misses
     0.010132055,2684404,102853
     0.020404560,2150100,109234
     0.030847172,3408508,139019
     0.041010375,3327917,122881
     0.051203593,2978786,136691
     0.061368032,3141580,130824
     0.071526444,3188150,140540
     0.081685670,3675181,137335
     0.091832596,3863299,131323
     0.101995052,3821631,139428
     0.112152562,3807518,134281
     0.122325924,3984404,120936
     0.132488569,3725541,137239
     0.142635172,3422059,132280
     0.152807109,4173635,91852
     0.162965744,4208819,60030
     0.173135730,5849429,50425
     0.183268015,3813358,72826
     0.193430740,1809857,46635
     0.203607412,4535270,177137
     0.213781170,5828164,240282
     0.223948590,6258183,268550
     0.234123242,6288316,240499
     0.248351402,6104941,273529
     0.258528113,5210343,229775
     0.268707962,6995702,242652
     0.278891115,6536074,254150
     0.289070664,6814244,278818
     0.299257764,6629705,259161
     0.309421508,7435243,175970
     0.319598758,7221102,205323
     0.329768308,6722792,253618
     0.340163765,7041753,259051
     0.350347698,6569901,235524
     0.360621453,5333117,205520
     0.370894417,5188192,232950
     0.381171991,5412208,247832
     0.391353568,7777172,186647
     0.401530121,8272545,200088
     0.411703870,9665629,138713
     0.421881562,9447961,163021
     0.432047177,6640189,231790
     0.442215998,6580846,277967
     0.452480647,6406081,233762
     0.462683622,4760944,178565
     0.472861544,7025567,221012
     0.483050698,7773331,213709
     0.493222859,7933516,208685
     0.503384888,7921780,164172
     0.513537357,5392085,170625
     0.523719772,5437886,212779
     0.533896432,6507082,247523
     0.544079233,5937307,240441
     0.554261621,7606443,228242
     0.564441454,6741904,240573
     0.574609820,8442323,255360
     0.584785640,8142831,215692
     0.594962339,11275914,82679
     0.605136389,8882257,175241
     0.615312745,8451498,210425
     0.625491535,7194240,229827
     0.635680052,9200816,150893
     0.645855628,9679231,103657
     0.656035616,8591589,189099
     0.666234947,7186819,163265
     0.676415182,8201926,161341
     0.686588874,6827676,177285
     0.696759768,6456403,171730
     0.706921486,7138919,167385
     0.717081078,8826869,147771
     0.727250122,5934587,195082
     0.737412556,7298001,163503
     0.747594297,6527182,215121
     0.757772519,7106587,203848
     0.767973929,6642393,229574
     0.778159966,7201272,192504
     0.788462193,7093767,208663
     0.798648939,7969437,202525
     0.808828711,8436727,185724
     0.819004091,10567693,39866
     0.829172230,7658341,209283
     0.839347874,10295403,210460
     0.849523155,7267073,225169
     0.859703884,9015250,201878
     0.869901107,7824000,234314
     0.880093890,8095138,160036
     0.890281012,8807926,231976
     0.900454053,9463325,239232
     0.910633296,9728527,193103
     0.920804807,9683137,238387
     0.930979477,9625703,261969
     0.941158009,8471860,283382
     0.951332586,7598239,246026
     0.961504491,4283485,156848
     0.971667161,3911304,118613
     0.981850056,3159397,98482
     0.992016830,161761,11112
     1.002171028,<not counted>,<not counted>
     1.012345092,<not counted>,<not counted>
     1.022518438,<not counted>,<not counted>
     1.032661260,11280,1312
     1.042821883,<not counted>,<not counted>
     1.053031037,<not counted>,<not counted>
     1.063249181,<not counted>,<not counted>
     1.073508308,<not counted>,<not counted>
     1.083687687,<not counted>,<not counted>
     1.093942743,<not counted>,<not counted>
     1.104252267,23923,2281
     1.114519589,11359,1271
     1.124693387,<not counted>,<not counted>
     1.134937718,<not counted>,<not counted>
     1.145189044,<not counted>,<not counted>
     1.155440471,<not counted>,<not counted>
     1.165620794,<not counted>,<not counted>
     1.175878360,<not counted>,<not counted>
     1.186096125,<not counted>,<not counted>
     1.196341516,<not counted>,<not counted>
     1.206667385,11276,1294
     1.216887648,<not counted>,<not counted>
     1.227067639,<not counted>,<not counted>
     1.237306279,<not counted>,<not counted>
     1.247570476,<not counted>,<not counted>
     1.257793581,<not counted>,<not counted>
     1.267997746,<not counted>,<not counted>
     1.278239307,<not counted>,<not counted>
     1.288458191,<not counted>,<not counted>
     1.298799533,<not counted>,<not counted>
     1.308955460,13056,1597
     1.319203132,<not counted>,<not counted>
     1.329397768,<not counted>,<not counted>
     1.339642303,<not counted>,<not counted>
     1.349894360,<not counted>,<not counted>
     1.360119569,<not counted>,<not counted>
     1.370371907,<not counted>,<not counted>
     1.380592328,1020230,25372
     1.390815974,766704,19839
     1.400974876,<not counted>,<not counted>
     1.411129396,11132,1262
     1.421298990,<not counted>,<not counted>
     1.431474782,<not counted>,<not counted>
     1.441610174,<not counted>,<not counted>
     1.451797524,379379,<not counted>
     1.461988034,578683,41783
     1.472254455,<not counted>,<not counted>
     1.482500343,<not counted>,<not counted>
     1.492730720,<not counted>,<not counted>
     1.502919425,<not counted>,<not counted>
     1.513177840,<not counted>,<not counted>
     1.523394596,<not counted>,<not counted>
     1.533631310,11179,1266
     1.543819769,<not counted>,<not counted>
     1.553983076,614734,26621
     1.564266634,<not counted>,<not counted>
     1.574500265,<not counted>,<not counted>
     1.584692499,<not counted>,<not counted>
     1.594945450,<not counted>,<not counted>
     1.605147024,<not counted>,<not counted>
     1.615409151,<not counted>,<not counted>
     1.625687408,<not counted>,46324
     1.635952655,<not counted>,<not counted>
     1.646209057,<not counted>,<not counted>
     1.656649781,<not counted>,<not counted>
     1.666904712,11128,1235
     1.677142748,<not counted>,<not counted>
     1.687340742,103617,12753
     1.697544118,1387545,45971
     1.707734047,243357,13299
     1.717979656,<not counted>,<not counted>
     1.728514473,<not counted>,<not counted>
     1.738755151,<not counted>,<not counted>
     1.748956169,<not counted>,<not counted>
     1.759133638,<not counted>,<not counted>
     1.769351727,534076,24420
     1.779619832,1402736,34109
     1.789839674,<not counted>,<not counted>
     1.800052644,<not counted>,<not counted>
     1.810322321,11118,1208
     1.820632875,<not counted>,<not counted>
     1.830848949,<not counted>,<not counted>
     1.841084241,18132,1835
     1.851339741,<not counted>,<not counted>
     1.861590925,<not counted>,<not counted>
     1.871847181,<not counted>,<not counted>
     1.882099366,<not counted>,<not counted>
     1.892338876,<not counted>,<not counted>
     1.902600843,<not counted>,<not counted>
     1.912859000,<not counted>,<not counted>
     1.923086685,39725,3821
     1.933346512,<not counted>,<not counted>
     1.943599763,<not counted>,<not counted>
     1.953855575,<not counted>,<not counted>
     1.964121411,11130,1223
     1.974466831,<not counted>,<not counted>
     1.984685357,<not counted>,<not counted>
     1.994919722,<not counted>,<not counted>
     2.005134003,<not counted>,<not counted>
     2.015298422,<not counted>,<not counted>
     2.025485618,<not counted>,<not counted>
     2.035724111,<not counted>,<not counted>
     2.045974961,<not counted>,<not counted>
     2.056273178,<not counted>,<not counted>
     2.066577837,<not counted>,<not counted>
     2.076813537,<not counted>,<not counted>
     2.087067829,<not counted>,<not counted>
     2.097326200,<not counted>,<not counted>
     2.107582462,<not counted>,<not counted>
     2.117810697,1242895,24414
     2.128015110,508387,17809
     2.138222994,11171,1275
     2.148422595,<not counted>,<not counted>
     2.158680274,<not counted>,<not counted>
     2.168888832,<not counted>,<not counted>
     2.179142984,<not counted>,<not counted>
     2.189394349,<not counted>,<not counted>
     2.199631800,126373,4128
     2.209870295,1604667,35723
     2.220108384,23781,2304
     2.230314576,<not counted>,<not counted>
     2.240505273,<not counted>,<not counted>
     2.250691475,<not counted>,<not counted>
     2.260925108,<not counted>,<not counted>
     2.271179669,<not counted>,<not counted>
     2.281436496,<not counted>,<not counted>
     2.291637807,660618,33564
     2.301870069,<not counted>,<not counted>
     2.312019618,<not counted>,<not counted>
     2.322161396,<not counted>,<not counted>
     2.332355702,11620,1268
     2.342649710,<not counted>,<not counted>
     2.352842824,<not counted>,<not counted>
     2.363031623,397893,12714
     2.373300881,288549,22557
     2.383575062,<not counted>,<not counted>
     2.393835404,<not counted>,<not counted>
     2.404112242,<not counted>,<not counted>
     2.414369723,<not counted>,<not counted>
     2.424623150,<not counted>,<not counted>
     2.434850050,1296292,31235
     2.445044260,3724047,43917
     2.455209611,4374118,84535
     2.465380878,5914722,55145
     2.475534993,7268834,17848
     2.485693687,8311959,29434
     2.495846895,8264251,31284
     2.505994543,6198230,122824
     2.516186393,11154853,121590
     2.526639349,10858266,132976
     2.536808590,12838593,69210
     2.546977386,10868502,41084
     2.557146663,12550680,68892
     2.567317659,12500386,82736
     2.577495105,10370714,116228
     2.587904156,10248474,97020
     2.598081739,10668151,113400
     2.608277034,9011273,137281
     2.618462121,10010501,67367
     2.628644325,9342652,90202
     2.638833043,5846925,39304
     2.649022510,10738746,230875
     2.659212437,9325171,171482
     2.669413681,12838070,260586
     2.679620066,9971562,128457
     2.689810030,9460570,88752
     2.700003346,9497408,114495
     2.710175936,6730100,54250
     2.720512002,13848235,241414
     2.730695459,13576053,227887
     2.740873845,12618298,140577
     2.751058924,11458557,69900
     2.761238445,10309298,62628
     2.771402174,11498180,65792
     2.781561049,11346332,74794
     2.791735050,11387140,62350
     2.801907171,10747907,55117
     2.812080681,11627084,41468
     2.822242266,11397941,38328
     2.832459733,11637282,35135
     2.842617607,10262304,49264
     2.852782883,11414497,46174
     2.862948281,9583010,33948
     2.873117831,10338290,46801
     2.883283768,11588631,36118
     2.893448968,11495331,36587
     2.903621244,10833402,50492
     2.913796389,11140838,36103
     2.923968483,11497289,37877
     2.934125017,11406917,36273
     2.944500282,9849458,66687
     2.954670312,11494158,37603
     2.964833278,9937459,31659
     2.975004809,11399479,36607
     2.985176695,11357884,36063
     2.995363444,11465885,39150
     3.005536226,11225562,37053
     3.015735588,8263786,72060
     3.025914549,10798220,93825
     3.036082744,9764808,29458
     3.046261444,10936625,36027
     3.056440619,10830823,35851
     3.066621362,10618470,35236
     3.076793011,11287001,38214
     3.086969180,10401570,35644
     3.097137831,10058925,101773
     3.107312070,11424814,34918
     3.117478473,11353341,35656
     3.127638836,11380363,36793
     3.137804869,11370531,37837
     3.147972048,10747252,36475
     3.158143510,8049852,97132
     3.168531668,9911588,34489
     3.178704119,8976859,31850
     3.188871343,10961597,35715
     3.199037422,11413425,37764
     3.209203822,11258812,38339
     3.219370382,11338933,39967
     3.229548088,8445364,53800
     3.239724750,10236525,77197
     3.249896994,11282206,36662
     3.260063947,11284949,38422
     3.270230805,10846176,35322
     3.280414620,8753303,30496
     3.290922836,8392613,31007
     3.301098810,6855878,28952
     3.315783752,8855800,38220
     3.325949439,8290995,30527
     3.336148550,8698341,32987
     3.346555422,6398594,89485
     3.356839164,8266365,99313
     3.367083178,8544585,29505
     3.379178237,9119951,34537
     3.389500893,11182406,35253
     3.399677550,10919508,34466
     3.409916889,10698700,37293
     3.420109334,6920262,156389
     3.430275396,11039932,35887
     3.440505362,11219177,35546
     3.450653930,11205815,36472
     3.460805882,11183820,35494
     3.470955509,11221093,34985
     3.501446529,20665525,75052
     3.513437370,6977265,28302
     3.525448205,7157841,30616
     3.535632958,8247798,29103
     3.545820800,7811428,30052
     3.556008329,8471101,29115
     3.566182202,10428914,35870
     3.576349763,11120549,37713
     3.586518321,11070612,36427
     3.596690341,8893369,31204
     3.606864238,10794584,37255
     3.617039983,11230630,38472
     3.627208613,11112074,37595
     3.637413718,10832931,37425
     3.647609872,8489512,31032
     3.657803263,6106343,148492
     3.667987147,10381847,45111
     3.678148796,10910260,36642
     3.688510463,11140907,34275
     3.698687375,9183956,29338
     3.708867550,10404452,34559
     3.719060055,9142158,30337
     3.729251998,6596973,143419
     3.739425154,10266943,47900
     3.749597177,11177237,36079
     3.759761489,11336929,31327
     3.769922951,11108546,34512
     3.780085877,11060010,35092
     3.790252650,10987368,36262
     3.800492688,9725842,32318
     3.810668334,10877685,37303
     3.820834018,11017794,37720
     3.830999165,11322049,38006
     3.841162253,11138691,37163
     3.851322929,11203639,37170
     3.861484254,10819483,36998
     3.871650582,10957377,37017
     3.881817653,11160389,38004
     3.891983723,11227940,32845
     3.902153361,10346334,37115
     3.912513337,8908842,31263
     3.922685743,11157321,35958
     3.932851989,11177962,38137
     3.943008506,11061251,37378
     3.953178507,10911535,37045
     3.963348799,11190569,34092
     3.973505988,10838647,37257
     3.983669791,10810725,35573
     3.993849559,8316805,27702
     4.004050039,5997195,86927
     4.014254969,6393798,235265
