Timestamp,instructions,L1-dcache-load-misses
     0.100334655,147172841,1459113
     0.200567993,164933382,1938644
     0.300746112,315218207,7517685
     0.402155875,387580794,8729692
     0.503095316,388432793,9115119
     0.604403478,439004222,9830392
     0.706426260,398639559,8541158
     0.806725369,354152835,7992398
     0.907011313,445476015,8498229
     1.007863391,457175810,9371591
     1.109410903,385765035,9266578
     1.209728373,394708099,9001347
     1.310039245,448146273,8816531
     1.411747033,448401653,7443925
     1.512112075,433318403,6667230
     1.612304355,51902214,692803
     1.712502233,406530,18412
     1.812704451,<not counted>,<not counted>
     1.912962138,60777,2065
     2.013166093,33789731,414148
     2.113338249,2693944,34885
     2.213556108,68629,2274
     2.313754097,<not counted>,<not counted>
     2.413965056,60127,2080
     2.514180631,6237727,104286
     2.614459968,6222217,72847
     2.714648771,18896739,286974
     2.814884398,11072953,157362
     2.915133452,6659263,82079
     3.015418034,8844729,96407
     3.115688348,9150971,94494
     3.215926200,8791041,96724
     3.316354971,180442891,996006
     3.416527862,465888914,4076995
     3.516723120,441042744,4869496
     3.616921774,498915168,5962265
     3.718539487,539917730,6230844
     3.818983355,477249907,6023937
     3.920702320,531853099,7609675
     4.021038436,521086659,7578427
     4.123540265,552468631,7212263
     4.231480991,564895135,8216862
     4.332845293,538028953,7892021
     4.433146397,509303360,7593058
     4.535782197,445512986,6814708
     4.636905031,527681259,7731267
     4.737690582,531392492,7959934
     4.838723018,516225887,7848740
     4.939011668,524116067,7719204
     5.039297583,488654641,7369938
     5.139667018,532401569,7984401
     5.239945007,530314366,7812327
     5.341619949,542888236,8101334
     5.443275594,502688693,8459136
     5.543563517,520488321,8049711
     5.645889419,515259174,7500347
     5.747041513,539532270,7892618
     5.849174005,539470538,7980355
     5.949491937,523696797,8297846
     6.049762851,517895545,8096855
     6.151053540,515974818,8071474
     6.253083438,516496804,7409920
     6.354395926,541275594,7844327
     6.454695350,537667901,7863665
     6.555000716,528067421,7789821
     6.655781035,505069167,7886553
     6.757430225,538839413,7935667
     6.859088427,510076459,7511283
     6.960226932,532420880,7937904
     7.061906544,546475993,8050926
     7.163502792,550268908,6243377
     7.263781800,523305235,4896227
     7.364063643,531416378,5014078
     7.465006854,497355080,5091667
     7.566148574,511752145,5640700
     7.667226669,534262801,4781242
     7.767509061,532335546,4563864
     7.867785625,444257864,7568909
     7.968332152,460091746,5749280
     8.068528538,331224134,5651715
     8.168836809,379627997,4190802
     8.269894582,326412676,3734189
     8.370186134,310449103,5293410
     8.471723184,344638222,6725520
     8.573132238,335565360,4255954
     8.674252505,316798129,4667531
     8.774547031,286040822,6015063
     8.874817945,279749336,5845210
     8.975173833,169848050,6648002
     9.076656603,283034872,6683971
     9.178022890,143157367,8547622
     9.279258834,270343889,9330991
     9.379569726,367683764,6441899
     9.479885178,217943812,9840681
     9.580996287,446192763,8524010
     9.682441244,288232213,8524230
     9.784082453,448251486,8450222
     9.885173412,474997638,8810976
     9.985483800,441098074,7844765
    10.085769579,508363932,7802948
    10.187514568,482565881,8683992
    10.287833700,467158670,7620948
    10.389432245,528946518,7424733
    10.489777264,476328031,8827147
    10.590046299,440306980,7844221
    10.691151093,491681730,7190654
    10.791952784,521674052,7605900
    10.893121821,460344540,8743649
    10.994733161,493865362,7671520
    11.096029910,529934547,7063479
    11.197552461,467783693,8942299
    11.297845179,457904570,7739035
    11.399514354,545731279,6595874
    11.501266382,480589536,9503206
    11.601590553,449130246,7870579
    11.701902552,520356583,6231550
    11.803244423,480883214,9158704
    11.903541382,453025001,7307242
    12.003852085,515655594,6858811
    12.105587177,509857000,8564680
    12.205904297,477963567,8157051
    12.307605305,486276931,7268787
    12.407905480,490408790,8231170
    12.509872379,476164667,7641060
    12.611473994,475819410,7467149
    12.713050491,511278709,7318751
    12.814641049,499010276,8296846
    12.914951684,479783803,7566396
    13.017911685,498283620,8095111
    13.118229546,498654197,7214958
    13.219977023,474546336,8482518
    13.321664237,463021509,6918186
    13.423439640,500536262,7696878
    13.525018588,484683972,8073902
    13.626451188,472433366,7518500
    13.727883764,329876709,5925989
    13.828158618,394028113,4821791
    13.929700196,399189736,6285859
    14.031342754,488609769,8374263
