Timestamp,instructions,l2_rqsts_miss
     1.000155302,3582701927,58749234
     2.000638130,2060114102,31240656
     3.000878386,76278450,1188659
     4.001081955,4288232257,23495000
     5.001468354,5325944235,17670184
     6.001873287,4928619923,16391585
     7.002628940,5331806235,18378199
     8.003041574,4677264090,31232800
     9.003432322,3226436580,50184344
    10.003841116,3894669934,59674056
    11.004232849,4850649187,47715834
    12.004893632,4862843621,48051539
    13.005288911,4924013556,48895382
    14.005670565,4903398973,48726366
    15.006056796,4966400283,47951439
    16.006447676,4930838192,49403699
    17.007146306,4882644735,50725287
    18.007563980,4800116178,48082233
    19.007997972,4886357321,48623453
    20.008406557,4851463903,49316708
    21.008806579,4889087647,50279161
    22.009551590,4875326012,50554809
    23.009947854,4837821705,49327439
    24.010354077,4863522451,48371729
    25.010727906,4836221823,48366574
    26.011119229,4910523691,47744573
    27.011823819,4922800775,49810967
    28.012209152,4885134034,48333636
    29.012631226,4770352605,49185239
    30.012996673,4819593006,47914749
    31.013332002,4914256043,48869163
    32.014002421,4796160293,50441028
    33.014383379,4780874365,49626659
    34.014807680,4953857870,48686649
    35.015196778,4892940008,50335376
    36.015573879,4904508629,50057098
    37.016114552,4849143371,49865981
    38.016489025,4857237884,49999629
    39.016880953,4840025333,48210634
    40.017214155,4700031465,46763679
    41.017585000,4734980934,47787502
    42.018203131,4793425675,48985977
    43.018592629,4790774092,46952774
    44.018979808,4374361663,45445062
    45.019337622,4846408833,50115968
    46.019736814,4869410978,47722281
    47.020439159,4878712291,48457204
    48.020845682,4692050673,49427632
    49.021225594,4719539699,55002693
    50.021621295,4735645545,47932340
    51.021837645,2919369444,70816453
    52.022646046,3950873608,55932312
    53.022824919,270670560,2307315
    54.022995871,4804825328,24278437
    55.023325729,5279361319,17560014
    56.023686215,5230289402,16038304
    57.024671840,5252806751,24649987
    58.025048414,4245803835,35917450
    59.025431268,3594062470,55554568
    60.025826019,4269708703,54450080
    61.026193474,4826875140,51735197
    62.026924893,4330955482,43906413
    63.027311049,4590029624,46004523
    64.027705834,4883038651,50829634
    65.028119004,4859255842,48963782
    66.028478947,4920469841,49369177
    67.029073890,4816560930,47164946
    68.029452098,4870661017,50107670
    69.029852518,4892167331,50715468
    70.030220219,4794119966,49149515
    71.030582269,4817114451,49443269
    72.031204634,4897225790,50004859
    73.031614494,4878894040,49123111
    74.032159392,4859843877,49143682
    75.032535330,4890092655,48911272
    76.032903381,4792529981,50516065
    77.033503675,4929897467,49116994
    78.033905566,4740154948,47887957
    79.034284864,4734360151,49593199
    80.034656416,4880978511,49245700
    81.035027343,4848111072,49750759
    82.035583587,4886517395,48610115
    83.035969700,4851354095,49321488
    84.037731631,4822417126,48346623
    85.038068240,4807730098,49444386
    86.038444207,4808342051,49076764
    87.039033671,4805929846,48819705
    88.039447494,4854846772,49168022
    89.039827783,4857509064,50963214
    90.040232440,4906706886,49966803
    91.040657246,4882990788,49323345
    92.041239059,4810837910,48751007
    93.041611556,4711189615,48168976
    94.041994515,4825036577,49448823
    95.042366637,4806428940,49059115
    96.042768589,4891030409,49265957
    97.043388240,4862916361,49491778
    98.043777874,4843278349,49518393
    99.044163804,4878243226,49100617
   100.044648212,3900582027,63788153
   100.930533409,1505434500,32227917
