Timestamp,instructions,LLC-load-misses
     0.100112215,152806650,58029
     0.200353524,169537859,240034
     0.300554322,357709859,953666
     0.401797133,392640325,957180
     0.503164389,390258729,1053749
     0.603475170,436068143,566293
     0.703775971,409884290,881295
     0.804496299,368985459,911122
     0.904798570,477785098,551730
     1.006125425,452427010,375059
     1.106505403,378886313,305941
     1.206808741,408134844,762389
     1.307614313,455572529,631860
     1.408805163,455141636,755380
     1.509084775,328785465,559552
     1.609287602,18662707,41527
     1.709561475,298459,7333
     1.809790992,25934,678
     1.910251381,9053351,19476
     2.010439360,24631467,51427
     2.110634936,<not counted>,<not counted>
     2.210846761,60118,1016
     2.311056688,12085286,32765
     2.411307861,2230203,14858
     2.511502523,12244896,33894
     2.611689797,8462324,20690
     2.711936025,8923311,18687
     2.812170391,1678548,8431
     2.912366053,219692019,110514
     3.012540084,224344793,70265
     3.112717672,235066646,255908
     3.212885196,485500499,249622
     3.313068120,542543473,297166
     3.413453478,520866455,525223
     3.514569476,534950344,493399
     3.614764701,524585013,555039
     3.716173189,560184319,452234
     3.817648591,510131567,410128
     3.919203894,548280527,390243
     4.019505653,528014850,385795
     4.120914717,524352471,599538
     4.221207743,559164544,466504
     4.321464280,523524272,628775
     4.421775125,496934500,465557
     4.523493506,533070830,547860
     4.625140162,530577492,458602
     4.726365423,529997141,538966
     4.827767196,534269598,499537
     4.928936152,528520012,478721
     5.030329821,496978413,466393
     5.130640864,538294689,479219
     5.231307596,528192294,572758
     5.331642392,513172313,834644
     5.432468016,535135375,459918
     5.533559121,528386087,489646
     5.634598193,498374068,463750
     5.735274137,532014724,504031
     5.836696922,538151284,524807
     5.937365447,508997891,695952
     6.038803038,503030762,934651
     6.140163145,533786990,649565
     6.241538307,519584113,700585
     6.341900062,535860023,680488
     6.443175174,530071848,830233
     6.543518166,527117193,728716
     6.645794701,546554960,808165
     6.747055378,497651402,1582158
     6.847358830,479264578,1928084
     6.947675641,495491976,1214663
     7.048037677,486313992,1562539
     7.148228443,492301229,1308956
     7.249554821,455711609,1630664
     7.350861111,483291126,1294334
     7.451555176,441163691,1356639
     7.552293712,456396052,1447986
     7.652604811,468541258,1921259
     7.754809082,446279420,2570030
     7.855964637,301199147,4537214
     7.956264901,380532804,2938161
     8.056553381,271824250,3763225
     8.157396015,343467538,3062099
     8.258793378,415467042,1603803
     8.360181849,362218383,3560208
     8.460505451,407419293,2418326
     8.562122093,381591014,2644584
     8.662461607,344909504,2347696
     8.762757946,330227225,2491078
     8.863881991,295154130,2605034
     8.964664672,268361918,3189676
     9.066179558,315607068,3393963
     9.166508783,241404390,3880283
     9.267773952,433535817,1401383
     9.368331230,450236557,2233160
     9.468634450,349511141,3091908
     9.570843905,446555960,1249428
     9.671295656,407720803,1506489
     9.771589368,453546044,2008074
     9.871885932,368986197,2556007
     9.972254626,451690294,519611
    10.073692452,512106783,701268
    10.175112971,493286497,1629441
    10.276482280,483918659,282212
    10.377728034,466571574,365866
    10.478262218,515378372,392304
    10.578570870,466692146,311664
    10.680964405,451681865,370215
    10.781271126,508913397,502867
    10.882576432,517091459,339532
    10.983353162,455318003,280074
    11.083667478,496571330,515465
    11.185060852,531648823,319002
    11.286609152,450868274,326310
    11.388195396,466460525,535685
    11.489322199,532620779,426908
    11.590555782,452797424,280439
    11.691573309,446951940,461327
    11.791887140,540195191,526053
    11.894361220,461076547,346861
    11.995344764,437136930,434752
    12.096452710,520184661,582416
    12.197171294,509508456,284589
    12.297485098,442274528,355226
    12.398803768,519603404,544054
    12.500198590,515065511,334874
    12.600502304,434732088,327630
    12.700801086,501046537,583452
    12.802120743,524861124,384301
    12.902421091,432519116,369442
    13.002713988,425777402,2157317
    13.103914115,422636910,2530117
    13.205176091,419251566,2948349
    13.305504395,417624058,3087245
    13.405801877,487093687,634686
    13.508088152,472660219,219027
    13.608419069,472384929,424185
    13.708600930,491156580,315695
    13.808790817,497481148,240581
    13.908981616,378822469,1866885
    14.009194753,404576432,2686077
    14.109713203,361929951,3036686
    14.210084444,345118086,3468111
    14.310278697,245868173,3232365
    14.410531263,131998703,5647291
    14.510725938,132758789,5389199
    14.598974753,55771384,963249
