Timestamp,instructions,LLC-load-misses
     0.100117530,152007754,57282
     0.200358841,170079139,213273
     0.300527844,202181279,454436
     0.400705866,316082934,579003
     0.500899707,319005676,386924
     0.601075967,315719949,477608
     0.701396819,420422799,312121
     0.801576043,330423485,252235
     0.901749453,385228918,446876
     1.001925879,360850862,434381
     1.102155376,83430,2806
     1.202338852,227525,4197
     1.302610408,<not counted>,<not counted>
     1.402833448,6370,593
     1.503059454,8837578,15647
     1.603252735,60010,979
     1.703507231,473661,6921
     1.803689912,184899,2989
     1.903934644,12133130,32842
     2.004202950,60368,989
     2.104469302,87306,1825
     2.204670685,8816880,15112
     2.304894091,<not counted>,<not counted>
     2.405105784,9097961,21704
     2.505334253,<not counted>,<not counted>
     2.605536776,12184996,32333
     2.705773731,84227,1561
     2.805986610,97135,1972
     2.906222766,3516763,10224
     3.006416543,178542571,63749
     3.106571154,229519729,35771
     3.206759097,233233762,216712
     3.306932079,339391019,159205
     3.407574382,412400214,223528
     3.507772555,428233954,409359
     3.607945807,505568517,309557
     3.708122085,537086098,394070
     3.808292286,507134008,528718
     3.908471813,507391726,477539
     4.008655595,520974027,504092
     4.108824852,509605519,468626
     4.209004822,478033824,619198
     4.309425505,531535403,455351
     4.409603992,491897893,649421
     4.509775907,518763231,483224
     4.609954924,490278989,453129
     4.710405613,500728306,457754
     4.811153311,477520144,421595
     4.911327090,525852770,445265
     5.011506206,525664131,483669
     5.111691973,503555581,815973
     5.212015467,486536799,905915
     5.312193500,408926188,1166462
     5.412370622,449620955,1141618
     5.512545649,423528518,1312044
     5.612732290,370835643,2770391
     5.712931488,277319446,3107695
     5.813472711,281207845,1847252
     5.913648294,193786511,2157553
     6.013824925,248569431,1760241
     6.114006638,200380499,2192314
     6.214719175,215726299,2296969
     6.314890126,130592138,2564711
     6.415418921,128410502,3294365
     6.515605675,104997784,2783572
     6.615796765,237525388,2972719
     6.715986388,276395807,1868250
     6.816168387,412538662,1193179
     6.916377184,419862572,468552
     7.016560732,481576909,170360
     7.116746099,380148293,188597
     7.216927716,493615257,157950
     7.317326879,445184114,195159
     7.417507890,453636627,134504
     7.517688929,455837323,232636
     7.617880817,426026128,140106
     7.718069890,487960846,195026
     7.818247992,347508915,226466
     7.918430789,494759391,140761
     8.018605139,433914013,233960
     8.118792330,451646945,149357
     8.219089656,456962495,249030
     8.319284437,378282918,186735
     8.419473764,471428908,206219
     8.519663843,405797214,209659
     8.619836298,486962673,187929
     8.720035191,433964155,226336
     8.820225086,441189319,178357
     8.920416035,448561785,210552
     9.020650030,453748008,161262
     9.120898053,441617232,228520
     9.221073667,403060463,210586
     9.321251345,437831104,204174
     9.421430416,447106346,188176
     9.521622498,401946766,303240
     9.621808241,456507135,160161
     9.721996854,466146673,225761
     9.822191351,419112613,222289
     9.922369910,486210239,214733
    10.022552373,441176310,236104
    10.122739137,466445059,150368
    10.222913450,434320383,291698
    10.323112386,429905078,148580
    10.423295886,476599578,274447
    10.523478657,401304742,318429
    10.623667852,498384243,206303
    10.723857928,445031022,247530
    10.824041817,432201487,161088
    10.924226565,448386770,298846
    11.024414594,414578562,151343
    11.124594987,485074504,263952
    11.224778832,363998910,287688
    11.324958802,489453950,184825
    11.425422324,436837017,263705
    11.525606389,435338012,165449
    11.625789684,452837668,318240
    11.725973406,420951356,183846
    11.826153901,482164115,331637
    11.926336278,404012498,286943
    12.026557188,474920655,251858
    12.127267150,439011119,367533
    12.227452792,435276579,252330
    12.327640233,457797131,357770
    12.427825739,425945514,199259
    12.528007149,468181132,263803
    12.628184635,408200767,337400
    12.728357868,466762581,315788
    12.828534461,433532619,324182
    12.928717575,437801160,186632
    13.028894656,459507470,314799
    13.129332227,434540213,220905
    13.229727725,467240437,261565
    13.329909532,416801170,259725
    13.430093202,458587612,200750
    13.530277650,457929917,247903
    13.630489298,440999268,221575
    13.730678739,454116910,247393
    13.830856842,440686386,230303
    13.931040598,438084988,235282
