Timestamp,branches,branch-misses
     1.000130801,629397779,17892898
     2.000372547,8443005,330035
     3.000543879,446950481,3651735
     4.000874826,764110850,3753175
     5.001057128,770035982,3485189
     6.001250184,646957708,4667772
     7.001453094,392630299,6016069
     8.011762874,861272422,9061450
     9.012142098,774665095,7899727
    10.012349954,934211943,8722930
    11.012547367,881894379,8469249
    12.012723196,979309756,9247937
    13.012918912,1024603008,8797537
    14.013119083,1000496621,9127742
    15.013314454,1050551421,9182555
    16.013514230,1000532914,9012704
    17.013717834,1041211364,9343983
    18.013907544,1041433957,8903320
    19.014096715,1054563696,9405173
    20.014290508,960139395,8749743
    21.014482155,1042277934,9171865
    22.014680421,1046100336,9476609
    23.014860293,1065938497,9276586
    24.015054657,983450568,8695010
    25.015240818,1042405753,9299985
    26.015433199,1003808547,8749249
    27.015674376,1011665413,9078769
    28.015858100,1052291105,9033573
    29.016051422,957247413,8870174
    30.016229444,1064481657,9286742
    31.016427983,1050302976,9290708
    32.016623495,1048118933,9090652
    33.016814611,1063016962,9361670
    34.017012080,1000359442,8796783
    35.017203382,1053698160,9384337
    36.017402569,1039214656,9182592
    37.017601847,1046807759,9061979
    38.017803680,985517111,9014655
    39.018024316,1037095731,8815536
    40.018232018,972828829,9096452
    41.018432444,1041685219,8848969
    42.018619234,1033454710,9144033
    43.018821043,1026615399,9117370
    44.019015690,1008533653,9058031
    45.019212049,1008054293,9096698
    46.019415123,1040015372,9178541
    47.019899049,1016442785,9131257
    48.020101600,1031789291,9259576
    49.020304211,1065631635,9194208
    50.020498678,1057389856,9337790
    51.020695015,1067273944,9184194
    52.020885498,1010956837,9058092
    53.021082943,1034628006,9144242
    54.021285882,1025340350,8710018
    55.021476749,1018629621,9313697
    56.021666088,1040108816,9155907
    57.021856566,978826635,8997537
    58.022047908,1049212420,9173091
    59.022249052,1017044176,9279779
    60.022444949,1034294553,8994238
    61.022657242,1058111016,9286934
    62.022852571,1029488840,9190661
    63.023041510,1062059932,9034305
    64.023270490,1023177414,9195309
    65.023606272,1013730384,8986519
    66.023799489,1014532416,9099959
    67.023995427,1016152643,8889776
    68.024190730,1012413008,8960204
    69.024377259,992196606,9150026
    70.024573616,1014695764,9017661
    71.024770592,1032373347,9149100
    72.024971680,1013685546,9209451
    73.025213903,1010040457,8913047
    74.026327055,1038600468,9235576
    75.026524271,1045797360,8912061
    76.026731552,950750414,8798945
    77.026926984,992418867,8919756
    78.027132544,1005513297,9011533
    79.027333605,1032719114,9109060
    80.027742356,1016236668,8943782
    81.027928822,1003191546,9019806
    82.028123902,1009766089,9185455
    83.028366172,990604342,8709955
    84.028558801,970536076,9194630
    85.028754241,1067579522,9021544
    86.028955430,1034909380,9273456
    87.029158973,1023985753,9263518
    88.029353329,1019684046,8704072
    89.029548964,1006754895,9135974
    90.029747622,1032466033,8795496
    91.029976330,998946356,9120961
    92.030170580,1008636705,8856495
    93.030367257,976121392,9131976
    94.030562002,978815238,9017901
    95.030759706,1032260150,9180238
    96.030967154,1053239044,9139755
    97.031170256,885199990,8374466
    98.031377812,1065279947,9284408
    99.031851264,1028459701,9084066
   100.032048176,1049822942,9113508
   101.032238577,1036420209,9293483
   102.032433714,1022505186,9022698
   103.032630272,997748224,9096478
   104.032831881,1053754233,9192262
   105.033054672,1017089691,9036978
   106.033247233,986067398,9707617
   107.033443051,1030728003,9991926
   108.033636077,1032501276,9141883
   109.033842949,1020293586,9144056
   110.034040528,1011682269,9209903
   111.034243151,1057337325,9028519
   112.034431944,1043478055,9360777
   113.034630851,1053614935,9247863
   114.034826504,1044263827,9328806
   115.035137263,1028326280,9084783
   116.035333463,1027246527,9003284
   117.035919185,961666629,8816425
   118.036116759,993918131,9165576
   119.036308798,879377701,8717995
   120.036512081,1032709947,9230533
   121.036730987,1053464986,9208051
   122.036918690,1023992804,9287668
   123.037109025,1039635622,9355537
   124.037301683,1071738333,9127398
   125.037493935,1055349214,9355740
   126.037684076,1050003101,9335603
   127.037872637,1072847539,9144442
   128.038065313,1033245589,9131534
   129.038268128,1021975328,9150049
   130.038483948,1069367443,9141491
   131.038684198,1005945639,9124324
   132.038884903,1039488533,9115527
   133.039080828,1035324915,9290745
   134.039283726,1052085372,9378813
   135.039761874,1055690901,9185702
   136.039959472,1046970925,9423057
   137.040160517,1038460555,9339356
   138.040357592,1052314593,9017530
   139.040548637,1051619360,9093012
   140.040740838,986130448,8972766
   141.040933233,1053886315,9104568
   142.041125340,1061233633,9201304
   143.041321942,1043783710,9263208
   144.041529641,702855020,7591052
   145.041746224,862640295,8780597
   146.041937572,780477102,8321819
   147.042137186,975405035,9238876
   148.042324706,1015262602,9044189
   149.042519867,947970006,8885606
   150.042726410,997552177,9223250
   151.042936911,1003755043,8889752
   152.043123769,1005895402,9088922
   153.043307218,1001047740,9234378
   154.043494429,1046861585,9097965
   155.043688420,931888161,8854710
   156.043952650,1007388597,9220751
   157.044508171,1039058672,9192797
   158.044700936,1031320396,9253152
   159.044896564,1042413403,9302508
   160.045096075,1057976235,9350792
   161.045300758,1070989799,9215252
   162.045540924,1038010415,9170756
   163.045750274,1039861672,9311632
   164.045942945,1019121772,8918121
   165.046138160,729579641,8107963
   166.046336024,923703593,8688854
   167.046534152,918236236,8942736
   168.046735118,855238561,8432009
   169.046942491,968683114,9160853
   170.047165297,992278541,8977718
   171.047365081,842864502,8561863
   172.047651758,899038181,8970953
   173.047852710,1023220525,9318289
   174.048046060,959661928,9083266
   175.048595708,926917899,8531844
   176.048788655,739867634,8482559
   177.048988259,927505753,8816856
   178.049181518,869773891,8533466
   179.049370877,1016868559,9054013
   180.049560892,928865253,8747312
   181.049764660,829149626,8255126
   182.049976842,882095186,8813885
   183.053632422,936281775,8612584
   184.053825122,787711443,8064835
   185.054012328,894348314,8791377
   186.054202243,848157667,8338559
   187.054390250,975083479,9177926
   188.054581653,984348001,8832752
   189.054810579,1007949983,9471030
   190.055007632,881799378,8323056
   191.055206467,984474225,9108893
   192.055411030,1060456969,9347347
   193.055736308,1046181448,9365956
   194.055940054,1049611172,8989371
   195.056129774,1065572735,9267635
   196.056325947,1050320369,9396344
   197.056517587,1038806142,9366017
   198.056717908,1027660566,9121915
   199.056920226,1050490210,9281182
   200.057106643,1034186028,9450958
   201.057305982,1062199934,9530887
   202.057496694,1050800431,9506482
   203.057683070,1050160136,9068626
   204.057874888,866602904,8428816
   205.058058935,567461511,6890015
   206.060401695,935620295,8859011
   207.061074260,561475396,7181634
   208.062120432,539466855,6158508
   209.063735190,605354197,7170767
   210.064722428,734477108,7903183
   211.065875604,743023991,8034689
   212.066073596,618389497,7017477
   213.066281494,739731806,7862613
   214.066533093,951195817,8863562
   215.067140549,911065716,8815825
   216.067340383,825796040,8350473
   217.067670180,764739926,8088532
   218.067867308,713714819,7930574
   219.068067333,699250821,7431014
   220.068260917,813481556,8633804
   221.068454084,853648887,8203915
   222.068660187,1064645297,9435848
   223.068945047,679482786,7691287
   224.071712402,588921124,6683021
   225.075758335,547275393,7044945
   226.079430118,757856782,7657081
   227.079818111,618163178,7230096
   228.080208562,566720802,6689974
   229.083752821,555584966,6533482
   230.087570523,574825986,7145779
   231.087762593,527585410,6904033
   232.088133572,581929212,6718318
   233.088486459,547796063,6869866
   234.095503187,504320695,6253955
   235.097051870,508619328,6534814
   236.097256277,567912845,7062290
   237.097621931,604217990,6914240
   238.098005708,578985263,7364144
   239.098386083,541464967,6619370
   240.102611713,574820573,6970187
   241.102861077,683755379,7640121
   242.103064890,738938969,7863216
