Timestamp,instructions,L1-dcache-load-misses
    11.423358594,460382195,3920527
    11.523533017,438423333,3502267
    11.623846794,440711508,4435025
    11.724024728,482720754,3562802
    11.824211876,405105601,4316376
    11.924397955,482829435,3677573
    12.024579918,432231872,3775039
    12.124913703,453859883,4120039
    12.225105958,444402372,3484946
    12.325299805,263573304,4879962
    12.425491602,347125817,3409616
    12.525721826,462140020,3931854
    12.625899363,429354444,3563548
    12.726085553,443055384,4581159
    12.826270618,480048218,3400014
    12.926475435,406580031,4261601
    13.026660698,490984526,3542036
    13.126844529,421383493,3558507
    13.227028729,441107684,4316683
    13.327208383,436958665,3418474
    13.427394461,325986205,4276940
    13.527552188,443202205,3715683
    13.627744437,416645999,4386813
    13.727925862,479438014,3399152
    13.828113253,429690044,4350806
    13.928301006,487421834,3803190
    14.028478089,422116587,3646979
    14.128676300,434851637,4086973
    14.228862594,421666231,3483762
    14.329061150,385828385,4108747
    14.430182044,251992180,3323274
    14.530512281,393633405,3815239
    14.630721782,443706342,3817328
    14.730907617,435698751,4152900
    14.831100200,442166739,3458492
    14.931288293,437916203,4335737
    15.031473437,475282148,3648475
    15.131669964,403789687,4004400
    15.232154468,471472963,3930650
    15.332332827,446074860,3772734
    15.432517513,430279454,4284620
    15.532705242,420077854,3302897
    15.632886081,432147371,4247378
    15.733064375,401911151,3649770
    15.833253752,408683506,4140431
    15.933437526,473159148,3627694
    16.033640960,422397681,4045852
    16.133821940,447455016,4086546
    16.234001530,415500021,3459326
    16.334193054,412249603,4546002
    16.435233169,308804534,3773013
    16.535910354,343743589,3564935
    16.636117476,306905704,3558266
    16.736301650,320797294,2884196
    16.837009465,350917813,3846510
    16.937295702,339918087,3469302
    17.037479789,339415411,3473253
    17.138593152,365717319,3478388
    17.238832414,338044472,3175487
    17.339018130,349318137,3413566
    17.439217036,334377461,3361842
    17.539399322,319564266,3522339
    17.639585977,297885831,3371532
    17.739983172,255100762,4750738
    17.840170346,268656246,4196917
    17.940480344,394258675,2793912
    18.040664023,245825109,4563816
    18.141379554,265040242,3588310
    18.241573899,277435853,4381294
    18.341762866,230498555,4309168
    18.441953811,249930372,3516489
    18.542132434,273314501,4320280
    18.642312565,233659682,4723122
    18.742489961,260175060,3416430
    18.842893110,281154578,4264214
    18.943065887,229225405,4380191
    19.043247522,248560406,3504445
    19.143436492,278134907,4051680
    19.243656091,234792618,4625544
    19.343850346,252204601,3413713
    19.445076815,283916359,4182893
    19.545893972,228092518,4423146
    19.650780707,260716464,3615742
    19.751323189,280617976,4050657
    19.851500091,237786647,4714619
    19.951690520,252244093,3441697
    20.052308096,282450207,4232308
    20.152477669,259257922,4470084
    20.252651913,468286372,3424462
    20.352834969,424009970,4054857
    20.453006967,458741139,3594341
    20.553198139,407354494,3872034
    20.653381250,454488330,3790531
    20.753573691,440119412,3931895
    20.853760617,443573020,4136489
    20.953938131,455642294,3596448
    21.054120689,411675406,3816941
    21.154308997,454338536,3789768
    21.254495666,438404078,3754339
    21.354666130,384070093,4051065
    21.454847011,453449590,3779048
    21.555029898,413283164,4152106
    21.655217901,448927900,3739957
    21.755404537,430543585,3713886
    21.855583572,444092562,3830184
    21.955931177,446623578,3782681
    22.056857034,427007002,4214001
    22.157038111,470869411,3713964
    22.257217069,404332891,4422971
    22.357390832,458808529,3814749
    22.457590660,375987710,3621818
    22.557775715,445732239,3993526
    22.657956820,446078966,3466827
    22.758206688,406446910,4358841
    22.858383750,471252217,3436328
    22.958569513,408552277,4340597
    23.059303427,453171567,3632960
    23.159500167,419526720,3923895
    23.259686146,460854699,3787738
    23.359927660,434745689,3441184
    23.460118738,425531285,4190534
    23.560296328,448853881,3331491
    23.660478089,393257489,4385870
    23.760663757,478558596,3401282
    23.860849776,406111862,4101566
    23.961029692,480663087,3805030
    24.061295382,425883346,3411545
    24.161476623,441722258,4331582
    24.261652625,445548428,3507980
    24.361833479,396342075,4361925
    24.462025734,481849212,3370246
    24.563015411,410100530,4132567
    24.663187310,459377061,3711171
    24.763366066,417122657,3685723
    24.863540070,448023422,4201737
    24.963792762,447082727,3617408
    25.063996799,414842402,4151911
    25.164183829,467970749,3599406
    25.264364144,420611095,4010609
    25.364544329,461197704,3930468
    25.464725991,423862179,3666150
    25.564905977,437934603,4260555
    25.665111422,447393422,3389403
    25.765304624,429077357,3752219
    25.865495849,450757262,3750632
    25.965684813,453857689,3817782
    26.066320361,423342182,4069751
    26.166495481,459833212,3632367
    26.266677307,425465273,4320212
    26.366864116,452699336,3915490
    26.467035841,434547896,3543425
    26.567226816,424218749,4050411
    26.667403831,452554022,3571469
    26.767592638,410487823,4083259
    26.867933286,462107667,3620759
    26.968118983,428653836,4351206
    27.068427291,439780950,3811137
    27.169229606,448655122,3513768
    27.269711659,439246777,4232571
    27.369879172,468439269,3721842
    27.470068421,394837499,4266085
    27.570240025,480072508,3577265
    27.670429269,424728546,3870178
    27.770599363,428554523,3905607
    27.870816565,424352404,3514311
    27.971002419,437528649,4214682
    28.071182711,454422768,3625944
    28.171373082,407343080,4406577
    28.271548277,467594428,3376628
    28.371951301,409475872,4083259
    28.472141001,460797607,3877822
    28.572328575,408252869,3664648
    28.672515523,457702498,4146686
    28.772701628,456936976,3451119
    28.872908847,426311972,4210735
    28.973097048,461191930,3413995
    29.073289278,436641733,3825777
    29.173474728,458057578,3971966
    29.273656545,429683480,3663471
    29.374096306,430836361,4311883
    29.474292780,248518991,7400673
    29.574487285,275388459,7857602
    29.674650923,251695833,6976731
    29.774816875,238038814,1691905
    29.874981665,206492139,1844307
    29.975159157,214483509,2128605
    30.075321186,193212924,1614790
    30.175463509,222397153,2168233
    30.275607663,92434081,4005587
    30.376000521,68228490,4726991
    30.476204353,88745947,5624485
    30.539737425,9287661,227070
