Timestamp,instructions,cycles
     0.100149288,145150784,128997089
     0.200368950,154705147,140782639
     0.300550819,237835794,257951814
     0.400744237,309804979,257333408
     0.500923362,321500104,258168803
     0.601103003,324599764,257212813
     0.701283429,410229449,256853498
     0.801481995,325522152,256261173
     0.901665797,375281012,256280212
     1.001856599,307748027,218696688
     1.102040890,43656554,33658352
     1.202274420,297415,927602
     1.302512499,59998,182516
     1.402778237,60862,256753
     1.503007644,18012453,14245865
     1.603255434,60500,197066
     1.703507802,24285551,22503732
     1.803722206,182269,546420
     1.903930660,60169,199639
     2.004158220,60508,241768
     2.104371484,17550901,12851763
     2.204576818,61423,270792
     2.304804425,358748856,195487236
     2.404995125,455069629,256848310
     2.505181077,416473611,255104659
     2.605361884,471364949,256669615
     2.705540600,486765941,256124304
     2.805718150,506713658,256812678
     2.905896379,467695811,256278808
     3.007115844,498398144,258463504
     3.107294205,511391597,256248060
     3.207477381,473734928,256515927
     3.307741561,520946484,257445758
     3.407923543,482907362,257508408
     3.508111305,460084038,255666786
     3.608296115,514139507,257542996
     3.708471428,515713481,257504650
     3.808657265,470210630,256340791
     3.908846178,482643485,256406869
     4.009022071,518788379,256545740
     4.109208182,473093837,255876239
     4.209403640,506815293,256674397
     4.309584129,505876708,256610325
     4.409768827,454102652,257196276
     4.510056431,413514130,256576669
     4.610243930,422839686,256086384
     4.710422667,434482567,256304862
     4.810602649,361760356,256696996
     4.911118438,280186072,256605476
     5.011293236,254280804,256265102
     5.111470509,199556718,255887845
     5.211641772,218028758,255879284
     5.311813296,229376000,256262600
     5.411993362,204148185,256632104
     5.512168915,112283873,256093799
     5.612348980,103620745,256433471
     5.712541911,113627518,257078832
     5.812737505,225820341,255849251
     5.912927153,300122692,255511050
     6.013115256,400435510,255703498
     6.113305217,428453784,255636043
     6.213569191,474143133,256084693
     6.313763340,408453061,256171882
     6.413969319,481454155,256614697
     6.514156734,404698202,255986949
     6.614347218,477612888,255723944
     6.714538429,455738507,256576063
     6.814730343,425602183,256731122
     6.915118462,482089359,256621001
     7.015298984,428876764,256079827
     7.115480378,431639068,254787129
     7.215666721,422879201,255507814
     7.315837675,456326398,256220625
     7.416236556,443080212,257197353
     7.516422963,419853861,257158645
     7.616613904,461856154,255446403
     7.716984341,424164704,257107350
     7.817160081,437204462,256693890
     7.917346213,447685169,255965905
     8.017624268,441634438,255946739
     8.117811312,435425298,255458552
     8.218000130,443485575,255360624
     8.318191058,406652215,256110551
     8.418379177,465384715,256002598
     8.518563971,382163696,256358313
     8.618755949,478399755,256160060
     8.719096814,435958662,256011280
     8.819285973,462028239,256833902
     8.919468580,416658591,256068764
     9.019645726,440885382,256187844
     9.119834053,469655301,256480821
     9.220023660,395353300,255248535
     9.320207361,491233738,255923137
     9.420388438,421760560,256085127
     9.520594480,436669948,256161414
     9.620766055,440744552,256167173
     9.720951046,446945028,256669442
     9.821139699,465901978,256531812
     9.921323250,433217976,256743923
    10.021513973,466679190,255973011
    10.121704183,412627003,254995259
    10.222122235,375857365,254595724
    10.322312533,441339485,256069002
    10.422506129,436577651,255988635
    10.522672333,457473644,256059961
    10.622850212,431370923,256511087
    10.723300239,419092778,255532285
    10.823479659,442779897,256562722
    10.923666285,433846704,257047917
    11.023992685,450449751,256623486
    11.124171503,396429085,256040428
    11.224359334,246993488,255110880
    11.324849610,300605538,256056737
    11.425022539,244025928,189483424
    11.525199834,233856612,126188154
    11.625375385,125667270,126581228
    11.725552952,76299439,124125804
    11.825742946,89127995,125343038
    11.925948891,17543479,21817544
    11.939427431,5000948,5845257
