Timestamp,instructions,LLC-load-misses
     1.000132846,3232570291,6306818
     2.000567149,2411385311,3553944
     3.000806419,36143837,75539
     4.000971955,640344035,416231
     5.001179693,4455215441,3397526
     6.001554053,4854279478,4686593
     7.004149950,4906489353,4987998
     8.004516369,5055967907,5645741
     9.004888879,4547555069,19259708
    10.005231548,2759474706,28724047
    11.005433113,3200812647,25918807
    12.005787012,4469857274,4580720
    13.011650086,4619279447,3829663
    14.012020388,4624808370,4169784
    15.012404239,4511062580,4308268
    16.012762304,4503668875,4347176
    17.013131482,4556260849,4432396
    18.013739814,4475524602,4366419
    19.014118750,4574952123,4551474
    20.014492929,4636053151,4433923
    21.014874591,4522391456,4487486
    22.015254523,4627621981,4452584
    23.015950470,4558081391,4596816
    24.016333732,4446279535,4560500
    25.016684497,4582898162,4815151
    26.018469043,4508947827,4935823
    27.018851401,3858471411,4729391
    28.019759886,4558632721,4681311
    29.020155642,4477061566,4834811
    30.020622459,4443415476,5008534
    31.020995099,4287624478,5200959
    32.021363870,4555604178,5548645
    33.023548140,4530823213,4484585
    34.023900582,4467446902,4867619
    35.024264964,4492325938,4522264
    36.024640601,4404004962,4644944
    37.025015487,4486373680,4738819
    38.025658006,4606918605,4783265
    39.026028033,4483444738,4596109
    40.026484122,4583801776,4686040
    41.028769260,4524390681,4783456
    42.029145804,4463627344,4639935
    43.029850912,4495552157,4774816
    44.030231006,4555218518,4889297
    45.030610183,4498818815,4770965
    46.030986040,3703518182,4543313
    47.031366808,4165006691,4838147
    48.032098288,4492375034,4865849
    49.032460226,4441219960,4723587
    50.032833776,4565330449,4884019
    51.033220820,4037730918,4711612
    52.033600626,4789120910,4856494
    53.034178830,4802093419,4923592
    54.034551167,4748315053,4845634
    55.034880131,4763343860,6774398
    56.035283263,4760946786,4689756
    57.035699761,4776908460,4257047
    58.036288914,4721800079,4405721
    59.036656883,4761351399,4626902
    60.037013890,4782893296,4580223
    61.037386171,4713268145,4760691
    62.037779637,4850063322,4924041
    63.038363254,4861917872,4733812
    64.038740430,4758237273,4618561
    65.039127936,4694823589,4787140
    66.039602951,4715497210,4598192
    67.039991813,4802944065,4945868
    68.040553347,4801810520,4816730
    69.040931124,4442824411,4778095
    70.041312061,4851858033,4910456
    71.041744853,4834272089,4847790
    72.042099720,4900010846,4843492
    73.042707071,4893725684,5025658
    74.043111047,4828215211,5055353
    75.043591795,4632374919,5105750
    76.043996952,4731220000,5319597
    77.044209796,4781700837,6899796
    78.045241041,4838614121,6167773
    79.045793008,4854882601,4642915
    80.046113721,4870224331,4523793
    81.046506835,4875569286,4542053
    82.046883006,4886093521,4733768
    83.061514233,4843430887,4794284
    84.061719711,3843330344,4929026
    85.062093135,3671732293,4713977
    86.062481022,4461662235,5233766
    87.062871981,4232526312,5571848
    88.063432600,4312526903,4963334
    89.063805174,4731404690,4970540
    90.064178134,4125908495,4913477
    91.064740076,4394167415,5115777
    92.065050589,4117832559,5322553
    93.065612445,4592494007,5015657
    94.066001657,4875680162,4932631
    95.066391059,4403638970,5589901
    96.066751754,4310606866,5477955
    97.067118896,4658029737,5219462
    98.067717847,4641958799,5169266
    99.068107969,4456969861,5429478
   100.068481898,4852246937,5012455
   101.068847884,4494763897,5847272
   102.069221946,4535655095,6277367
   103.069849526,4863212136,4204953
