Timestamp,instructions,l2_rqsts_miss
     0.100114748,152963317,1848838
     0.200355208,172826939,1919236
     0.300786772,338976602,7585396
     0.402497429,391942766,7229785
     0.503115029,366821737,7458563
     0.603763516,427230433,6621037
     0.703957011,394862324,6351043
     0.804265824,382451966,7308100
     0.905118871,466685353,5734006
     1.005404753,446946822,6402240
     1.106424506,311649427,7397223
     1.207551781,385395906,7982442
     1.308343861,401011533,5728627
     1.409641934,469861027,5368367
     1.510019734,442417770,4575725
     1.610275134,113104229,1192035
     1.710472478,414041,31972
     1.810698399,<not counted>,<not counted>
     1.910946468,9107562,103706
     2.011202758,27213085,295630
     2.111383068,<not counted>,<not counted>
     2.211609454,128363,13133
     2.311926063,<not counted>,<not counted>
     2.412160681,10179543,194654
     2.512402831,13772466,235072
     2.613055902,23462408,328606
     2.713258133,260935,22050
     2.813508715,199313,16228
     2.913755576,8823057,90642
     3.013930040,26189266,277460
     3.114078083,85419882,616566
     3.214246958,371299911,1836742
     3.314432950,393314228,2921210
     3.414621369,426132758,4108203
     3.514822979,497309326,1862617
     3.615028604,531225366,2308809
     3.715397457,551798768,2475187
     3.816737032,513333697,2864588
     3.917092836,497212962,5007749
     4.017360700,555352306,3278413
     4.118669506,523425436,1906679
     4.218968794,520836732,1727270
     4.319741175,528570233,1233025
     4.420144299,532484652,1360104
     4.520421689,527371508,1545804
     4.621835753,541863999,1465862
     4.722136462,500128210,1498733
     4.822403852,541225983,1125120
     4.923167154,527377997,1722587
     5.024238744,518893755,1943686
     5.125310655,539423088,1499417
     5.225602124,536734751,1188248
     5.327921193,498304039,1967260
     5.429160154,526017031,1168882
     5.529454511,540363906,1182533
     5.630737330,527637435,1786399
     5.732152783,502753709,2104674
     5.833548425,510373589,2461332
     5.934341010,510827562,1106375
     6.035704125,541802736,1167310
     6.136009648,518874821,1169649
     6.236311637,518264480,1209004
     6.337121244,534529626,1240147
     6.437409092,510720197,2109083
     6.538733328,495991976,2081279
     6.639033093,547148592,1456144
     6.739326557,538511545,2528484
     6.840280752,538693405,1839581
     6.941128820,543403978,1864123
     7.041413013,535272582,2022447
     7.142679319,494447607,2197140
     7.243029526,546138403,1650778
     7.343310598,538890996,1758764
     7.444472284,529605936,3466403
     7.545038097,464173395,6032112
     7.645345180,477874895,3287622
     7.746619636,406351581,3055991
     7.846928213,424775551,3373672
     7.947187982,391442647,3197265
     8.047531138,412398695,3074604
     8.156069869,445190562,4058181
     8.257460186,403935060,4448932
     8.358552134,302979860,5939624
     8.459226680,305996328,4858927
     8.560282930,274997270,4956547
     8.661443864,216735146,5036335
     8.762223230,236646988,4983161
     8.862515299,204893985,5562796
     8.963815890,270480258,6149411
     9.065116907,368578086,6287193
     9.166618658,346205201,5365648
     9.266913781,293734704,6068152
     9.369517113,416367753,5925782
     9.470744723,330701498,6225898
     9.572119256,378510970,6722754
     9.672447822,399459639,6812709
     9.772766988,376323013,7078526
     9.873119165,478921992,4944848
     9.973421605,454084987,7209231
    10.074784281,565675788,3572513
    10.176165558,467253427,4857208
    10.276463337,451783491,6320426
    10.378071682,559505095,3681451
    10.479207183,482939071,4314417
    10.580363705,449458923,7290757
    10.687140585,602948418,3694991
    10.788239794,477602249,3733473
    10.889137137,418815576,7481395
    10.990056966,559740995,3806578
    11.091055971,500866195,3432405
    11.191958476,424348778,7660512
    11.292255501,556462069,3499750
    11.393999137,508574142,3537991
    11.495392489,417837050,7593100
    11.597023518,546911201,3922318
    11.697338368,516844613,3312067
    11.797605252,419867763,6769162
    11.897962466,513200824,4429980
    11.999930536,533751430,3690179
    12.100345381,442981139,5690425
    12.202732059,487203501,5872612
    12.304106633,526739290,3582557
    12.405278528,464278967,4828272
    12.505604792,472640515,6332785
    12.606894054,558045547,3267290
    12.707281077,465922724,5020486
    12.808826777,456048727,6359233
    12.909158310,519251232,3327527
    13.009757545,484778420,4800033
    13.111094520,475454750,5677382
    13.211391099,511776997,4764999
    13.311594080,493853057,4673121
    13.411903609,462458477,5285242
    13.512260303,496460255,5374865
    13.612624221,520553537,4119485
    13.713028462,404615409,7352505
    13.814284758,395086989,7978250
    13.915109322,393550237,7408876
    14.016142175,338275395,9484685
    14.116446413,377250579,5873535
    14.216796681,436916766,4907164
    14.316990531,351458383,5734406
    14.417297178,297876370,5238049
    14.517494678,186948459,8212184
    14.617667649,84267851,4659297
    14.718018573,93845695,4215239
    14.818210612,<not counted>,<not counted>
    14.900715334,4665374,142403
