Timestamp,instructions,cycles
     0.100134875,135929472,123606825
     0.200368962,169502943,134976268
     0.300575087,329145153,442115471
     0.400886368,348670768,452593641
     0.502409299,376610851,485252576
     0.602710049,431229425,501521947
     0.703006275,390226129,507123564
     0.804160396,390898486,505936042
     0.905579543,448732539,500550646
     1.006941172,461279411,509707486
     1.108019688,350480821,469098639
     1.209156539,359823663,473513296
     1.309848383,434435643,497656726
     1.411537545,475889122,510959914
     1.511834322,436256703,453996939
     1.612101129,107558883,74757191
     1.712327461,526345,1629741
     1.812577244,<not counted>,<not counted>
     1.912833087,60238,199365
     2.013053452,35829033,35181153
     2.113257601,<not counted>,<not counted>
     2.213453350,60623,180274
     2.313688978,<not counted>,<not counted>
     2.413873704,60106,176457
     2.514096485,<not counted>,<not counted>
     2.614301244,60146,208158
     2.714500415,21303079,21851428
     2.814760873,6985501,5952801
     2.915036447,12229315,12169557
     3.015307605,84260,281284
     3.115539674,17768658,14418892
     3.215718554,97611,464520
     3.315942484,17535192,13147531
     3.416163069,2845040,2723522
     3.516348368,12257077,10039213
     3.616553207,280268537,145326470
     3.716746626,518957014,384698894
     3.818244257,469365858,395856929
     3.919610171,523474681,401654356
     4.019936032,541527539,506095453
     4.121448557,554808670,506720893
     4.224185104,520978539,506073545
     4.325606402,521391158,510070513
     4.426936263,548946215,510167694
     4.527926608,511612920,475598999
     4.629305274,496255459,486379608
     4.730115498,479436391,459335633
     4.831063550,522766864,494925179
     4.932608725,525603903,514002458
     5.034384198,537756381,514981980
     5.147554467,571051515,548251408
     5.249111133,527242201,508769763
     5.349841104,526134710,506905888
     5.450139781,520571145,505247142
     5.551956355,521096051,505653265
     5.652754707,532833360,507036137
     5.754209304,515158658,513391875
     5.855514610,521872285,511413563
     5.955832979,536032701,509622810
     6.056117525,534684810,510578465
     6.159037216,497519985,494152640
     6.260596153,518584561,509239335
     6.362034016,518205192,510335537
     6.462896671,531644657,507308448
     6.563875693,520739197,505499304
     6.665396699,462128020,442437464
     6.765788530,467234657,446106333
     6.866262058,512977016,489045011
     6.967674624,516649566,511915199
     7.067984874,532388961,507345174
     7.169408417,514286791,487056225
     7.269781912,458909888,433784136
     7.372698894,543782573,518273740
     7.473005146,551355713,510207460
     7.574475702,509020922,486333790
     7.674852960,526736520,505866160
     7.775134919,490609683,470388129
     7.876171524,519330194,510525248
     7.977368482,530087138,511786767
     8.077669718,459634888,508320164
     8.177975068,428128734,454904875
     8.279568188,409146328,507039625
     8.379897197,448591602,506722013
     8.481368250,384435010,514039086
     8.582897755,398742863,510611795
     8.683201943,351661530,506926525
     8.784863989,335833196,513218452
     8.886331544,316902727,500805296
     8.986683472,272432747,499778099
     9.088221613,270440022,511036009
     9.189372730,257063774,501435946
     9.289690615,226730204,503254482
     9.390035544,235398551,506089736
     9.491584908,313053138,509679290
     9.592936506,184576372,479769781
     9.693736620,387437960,495534507
     9.794042877,285900849,504192915
     9.895566152,365320679,505316138
     9.995948200,347350749,499563432
    10.096247340,425979032,502618685
    10.197321572,492697700,496661425
    10.298474722,429884522,503237709
    10.399222582,470923476,504109667
    10.500689613,521506132,500863829
    10.601894095,416481084,428172385
    10.702264431,357332200,390686823
    10.802502144,289834524,299669228
    10.904152774,400634362,417773600
    11.004790896,503865357,509833978
    11.106015265,492108505,505632075
    11.207540745,376107562,397946611
    11.307853798,447329008,462444798
    11.408141764,511259913,504120218
