Timestamp,instructions,L1-dcache-load-misses
     0.100148601,136388357,1516628
     0.200341002,169007433,2047250
     0.300529147,341344688,7998655
     0.400909500,394218740,8646580
     0.501215125,387249785,9338647
     0.601592799,439567607,9885278
     0.701896674,400450468,8557048
     0.803037732,368436915,8659432
     0.903623107,458085360,8427593
     1.004933688,458752613,9422621
     1.106368854,368138138,8009167
     1.207628851,342730004,8626426
     1.307923481,451196941,8701065
     1.408224143,454994859,7585105
     1.508801390,399401885,6271091
     1.608999911,83214356,1818873
     1.709201353,519760,23712
     1.809447190,<not counted>,<not counted>
     1.909683817,6188226,69835
     2.009892096,28917473,470822
     2.110919451,24345816,471615
     2.211130391,385943,50715
     2.311423084,170517,6606
     2.411691296,61135,2075
     2.511972214,7334901,118493
     2.612198737,18796768,525951
     2.712401455,15546062,196064
     2.812588197,225089774,1094831
     2.912768870,225629103,2347644
     3.012939781,228443643,1729098
     3.113114466,239993009,2029599
     3.213287217,419609362,2381258
     3.330790185,518121097,6142128
     3.431115400,487356693,5321050
     3.532478757,538656752,7608268
     3.633778581,510662388,7150164
     3.735071909,538799778,6390153
     3.836254709,522699035,6969120
     3.937642262,538964216,7716205
     4.039083046,531570185,7931041
     4.139684159,481835218,7321925
     4.239977387,532601892,7899047
     4.340261260,520473187,8056631
     4.440594662,501298373,7745281
     4.540877364,534582517,8088755
     4.641935931,515585605,8555334
     4.742779147,519652105,8046879
     4.843517556,541811447,8068994
     4.944602598,521219848,7995645
     5.045535191,516359265,7727949
     5.145817386,530091483,8070381
     5.246355867,501559671,8300312
     5.346676326,537750239,8314224
     5.448763420,526054351,8408194
     5.549651657,538589759,8079213
     5.651167140,513166486,7792561
     5.751460841,522854941,7974228
     5.851726180,513133754,8183176
     5.952957732,535258648,7871956
     6.053585953,532745058,7933917
     6.153876154,514974004,8174048
     6.254395829,512340813,7459141
     6.354740315,536796748,6670815
     6.455968977,517930394,6921033
     6.556550503,538535449,6631963
     6.657464895,524504749,7251021
     6.759006058,532944354,6631915
     6.859563417,515462908,6234214
     6.959839698,539382632,5671285
     7.062059139,502464384,8415127
     7.162668052,508294413,4822787
     7.264134807,458713616,5321544
     7.365924897,484311574,5083372
     7.467181927,441263125,5159628
     7.567471865,455939118,5128901
     7.668767173,425878970,6856828
     7.769571310,431045027,3940511
     7.871060780,333550163,6702584
     7.971697063,381290557,5378560
     8.072554448,302497743,4526021
     8.172832612,266154305,5294667
     8.273987718,305232343,6204182
     8.375748440,250720926,7175649
     8.476815444,334645776,6361155
     8.577606584,367570491,5769497
     8.677928956,271994803,6911530
     8.779647099,315868677,7135325
     8.880046476,294957429,7077075
     8.980985825,307721956,8528271
     9.081598645,384040284,5711885
     9.181910486,296449281,8212909
     9.283479746,409635767,10114789
     9.385223037,460900017,7103102
     9.485588629,419353048,7880972
     9.585873450,481574472,9593830
     9.687479135,383717173,8421733
     9.788664774,513365668,6966548
     9.888967766,498197694,8617209
     9.990586908,427409297,8727032
    10.092459768,540549132,7137058
    10.193287131,477861458,9359478
    10.294843338,450336322,7581428
    10.395851473,557790390,6331044
    10.496742249,495060662,9322740
    10.597048888,436057183,8212946
    10.698633836,556832756,6149404
    10.798987804,497180797,9643456
    10.899276014,428585765,7891015
    11.000511680,547855985,6113945
    11.100814000,510054591,8982198
    11.202373945,440422938,8527355
    11.302728003,526860326,6225635
    11.403006241,514864920,8573541
    11.503941758,449565940,8458379
    11.605047471,507029478,6782410
    11.705635040,529457162,7652099
    11.805943492,457577985,8963905
    11.907582569,517929182,6686556
    12.008554229,531041588,7997959
    12.109784064,466795153,8342847
    12.211160653,493808924,7463845
    12.312504871,520042366,7559720
    12.413611523,481093334,8783473
    12.513938507,494930839,7384102
    12.615315583,510526042,7981562
    12.715659410,471329027,8384243
    12.815941223,483904836,7246660
    12.917382196,514215501,7299026
    13.017689962,483799715,8718630
    13.119114129,454337621,8141326
    13.220407346,427604798,9679819
    13.321562297,369393627,9658007
    13.422902356,435504951,9662326
    13.523212865,440913711,8920081
    13.625675230,458470838,5674632
    13.725978353,439423094,5777408
    13.827351888,425235258,7833566
    13.928557204,328807611,8131314
    14.028772558,260668140,8748864
    14.128989894,219790012,8257228
    14.229365416,309933766,7439324
    14.329540574,249033950,5650523
    14.429714908,71235046,4756308
    14.529888127,82459600,5584975
    14.608761221,58429116,2538094
