Timestamp,instructions,LLC-load-misses
    19.471161629,488643275,1887179
    19.572197687,430568917,2682523
    19.673786634,435842874,2260214
    19.780661701,389722166,3809994
    19.881010605,286764956,3660470
    19.981293610,343731597,3234714
    20.082493088,330912628,2694408
    20.182788033,289546489,3284006
    20.284271148,335793255,2899719
    20.384816280,251592221,3595455
    20.486127735,267597131,3557508
    20.587252710,222495260,4559891
    20.688624150,233060071,4182509
    20.788944347,299125715,3463202
    20.890572642,214815089,5515065
    20.992127487,327586084,3333812
    21.093748133,358072431,1646677
    21.195200977,450796151,3080083
    21.296639562,364121486,2960962
    21.396970924,423631336,1324834
    21.497268616,551222059,342408
    21.608921874,474127529,1939418
    21.710309358,475870406,325450
    21.811350873,504766269,401264
    21.912637155,503542450,324466
    22.012928801,467570327,364501
    22.113211932,505592805,478883
    22.213544630,450207248,347885
    22.315030489,470508241,434823
    22.415292047,523594750,395102
    22.516755207,482807836,289755
    22.617056597,464534143,419292
    22.717356732,525883126,414810
    22.818076528,447518866,332852
    22.919451420,416280426,763766
    23.019768582,429176361,2644919
    23.120097416,430532290,2448346
    23.226690031,410487189,3999094
    23.327062184,368400080,3334454
    23.428688790,293290691,3462617
    23.529061970,328989741,3599886
    23.629415651,244161467,5512445
    23.729792257,174288349,5616355
    23.830017258,83462167,3641544
    23.930294327,52401873,1107926
    24.030472800,<not counted>,<not counted>
    24.130651793,<not counted>,<not counted>
    24.230907078,<not counted>,<not counted>
    24.251491786,4896037,32020
