# started on Sun Mar 11 01:14:21 2018

     0.100119244,145918309,,instructions,95712709,96.00,1.16,insn per cycle
     0.100119244,125521638,,cycles,83655038,83.90,,,,
     0.200323439,179058680,,instructions,99500149,92.98,1.32,insn per cycle
     0.200323439,144952139,,cycles,93491238,87.35,,,,
     0.300500543,274691616,,instructions,135048472,96.21,1.53,insn per cycle
     0.300500543,268084683,,cycles,131042722,93.35,,,,
     0.400678474,335301706,,instructions,151783765,97.44,1.67,insn per cycle
     0.400678474,262475915,,cycles,148779393,95.50,,,,
     0.500864987,333504493,,instructions,160894202,97.55,1.57,insn per cycle
     0.500864987,259502640,,cycles,157691532,95.60,,,,
     0.601129081,300157006,,instructions,166326911,97.23,1.37,insn per cycle
     0.601129081,256668726,,cycles,160980732,94.10,,,,
     0.701311949,395905994,,instructions,167830073,95.72,1.76,insn per cycle
     0.701311949,257004859,,cycles,162679619,92.78,,,,
     0.801492818,333677995,,instructions,169448373,94.93,1.46,insn per cycle
     0.801492818,256820208,,cycles,163940417,91.84,,,,
     0.901673981,389844009,,instructions,171119009,94.57,1.68,insn per cycle
     0.901673981,256184667,,cycles,165336855,91.37,,,,
     1.001920480,287629168,,instructions,168186412,94.37,1.26,insn per cycle
     1.001920480,195332075,,cycles,160501190,90.06,,,,
     1.102100275,60509,,instructions,152918903,94.37,0.00,insn per cycle
     1.102100275,183645,,cycles,145932337,90.06,,,,
     1.202279470,293588,,instructions,140260018,94.37,0.00,insn per cycle
     1.202279470,847396,,cycles,133855666,90.06,,,,
     1.302517915,60491,,instructions,129491589,94.37,0.00,insn per cycle
     1.302517915,206394,,cycles,123579880,90.07,,,,
     1.402745588,60666,,instructions,120261840,94.37,0.00,insn per cycle
     1.402745588,209753,,cycles,114772396,90.07,,,,
     1.502965302,17658076,,instructions,113303235,94.42,0.12,insn per cycle
     1.502965302,13199316,,cycles,108179754,90.15,,,,
     1.603297846,280761,,instructions,106298002,94.43,0.00,insn per cycle
     1.603297846,976881,,cycles,101476693,90.14,,,,
     1.703526313,12263983,,instructions,100800411,94.47,0.09,insn per cycle
     1.703526313,11767110,,cycles,96262708,90.21,,,,
     1.803784020,85772,,instructions,95222044,94.47,0.00,insn per cycle
     1.803784020,338081,,cycles,90936435,90.22,,,,
     1.904049699,60622,,instructions,90221202,94.47,0.00,insn per cycle
     1.904049699,175293,,cycles,86161151,90.22,,,,
     2.004320314,60415,,instructions,85723374,94.47,0.00,insn per cycle
     2.004320314,201904,,cycles,81866326,90.22,,,,
     2.104538089,12793012,,instructions,82158428,94.38,0.12,insn per cycle
     2.104538089,10582465,,cycles,78485049,90.16,,,,
     2.204707779,59976,,instructions,78431001,94.38,0.00,insn per cycle
     2.204707779,193096,,cycles,74924594,90.16,,,,
     2.304883122,165634306,,instructions,78023821,94.20,1.58,insn per cycle
     2.304883122,88995888,,cycles,74153087,89.53,,,,
     2.405157935,235624974,,instructions,78468635,93.90,2.23,insn per cycle
     2.405157935,125664401,,cycles,74259830,88.86,,,,
     2.505334508,204579758,,instructions,79166758,93.98,1.92,insn per cycle
     2.505334508,124729888,,cycles,74176041,88.06,,,,
     2.605527876,257265913,,instructions,79374007,93.54,2.40,insn per cycle
     2.605527876,125522957,,cycles,74411531,87.69,,,,
     2.705697450,265982784,,instructions,80012278,93.33,2.46,insn per cycle
     2.705697450,136961627,,cycles,74784763,87.23,,,,
     2.805871303,262766676,,instructions,80719628,93.29,2.40,insn per cycle
     2.805871303,136441943,,cycles,75250868,86.97,,,,
     2.906035022,331715309,,instructions,84289745,93.20,2.90,insn per cycle
     2.906035022,256501016,,cycles,78595443,86.90,,,,
     3.006212694,486160110,,instructions,87489816,92.97,4.08,insn per cycle
     3.006212694,255562216,,cycles,81852954,86.98,,,,
     3.106394737,460353533,,instructions,90229288,92.51,3.73,insn per cycle
     3.106394737,256396364,,cycles,84904063,87.05,,,,
     3.206577594,514744501,,instructions,93416637,92.72,4.03,insn per cycle
     3.206577594,257055704,,cycles,88084567,87.43,,,,
     3.306771029,528665528,,instructions,95878362,92.40,4.02,insn per cycle
     3.306771029,256706579,,cycles,90633316,87.34,,,,
     3.406952249,491339262,,instructions,98183590,92.09,3.63,insn per cycle
     3.406952249,256783713,,cycles,92974730,87.21,,,,
     3.507128337,478862004,,instructions,100243140,91.72,3.45,insn per cycle
     3.507128337,255844153,,cycles,95296869,87.19,,,,
     3.607303083,495327382,,instructions,102300539,91.49,3.49,insn per cycle
     3.607303083,255639221,,cycles,97539919,87.23,,,,
     3.707482781,505689850,,instructions,104622932,91.60,3.49,insn per cycle
     3.707482781,256653860,,cycles,99619920,87.22,,,,
     3.808299557,525514298,,instructions,106646002,91.53,3.55,insn per cycle
     3.808299557,258241637,,cycles,101688867,87.28,,,,
     3.908474566,500303340,,instructions,108534241,91.46,3.32,insn per cycle
     3.908474566,257454344,,cycles,103479487,87.20,,,,
     4.008653022,432769292,,instructions,110432919,91.49,2.82,insn per cycle
     4.008653022,256040735,,cycles,105303507,87.24,,,,
     4.108833217,415781711,,instructions,112209493,91.51,2.67,insn per cycle
     4.108833217,254543579,,cycles,106614830,86.94,,,,
     4.209054825,511196104,,instructions,114213114,91.75,3.23,insn per cycle
     4.209054825,257164166,,cycles,108464050,87.13,,,,
