# started on Sun Mar 11 03:02:48 2018

     0.010128187,13744903,,instructions,9488131,100.00,1.11,insn per cycle
     0.010128187,12337275,,cycles,8701455,91.62,,,,
     0.020359839,11439656,,instructions,9864944,100.00,0.89,insn per cycle
     0.020359839,13267577,,cycles,9471794,95.97,,,,
     0.030554152,17736367,,instructions,9974641,100.00,1.37,insn per cycle
     0.030554152,13252058,,cycles,9712503,97.34,,,,
     0.040733811,15368759,,instructions,10026426,100.00,1.18,insn per cycle
     0.040733811,13233666,,cycles,9829313,98.02,,,,
     0.050897507,14951182,,instructions,10053702,100.00,1.14,insn per cycle
     0.050897507,13212136,,cycles,9896091,98.42,,,,
     0.061063703,14563693,,instructions,10072441,100.00,1.11,insn per cycle
     0.061063703,13215442,,cycles,9941031,98.68,,,,
     0.071236737,15023130,,instructions,10086696,100.00,1.15,insn per cycle
     0.071236737,13224632,,cycles,9974127,98.87,,,,
     0.081415546,16816530,,instructions,10098177,100.00,1.28,insn per cycle
     0.081415546,13231802,,cycles,9999665,99.01,,,,
     0.091586747,17345154,,instructions,10106340,100.00,1.32,insn per cycle
     0.091586747,13222302,,cycles,10018704,99.13,,,,
     0.101750958,16793236,,instructions,10112034,100.00,1.28,insn per cycle
     0.101750958,13212790,,cycles,10033202,99.21,,,,
     0.111912157,15398654,,instructions,10116393,100.00,1.17,insn per cycle
     0.111912157,13208835,,cycles,10044773,99.28,,,,
     0.122082429,10335416,,instructions,10120881,100.00,0.79,insn per cycle
     0.122082429,13220957,,cycles,10055213,99.34,,,,
     0.132254658,16535187,,instructions,10124789,100.00,1.26,insn per cycle
     0.132254658,13223192,,cycles,10064157,99.40,,,,
     0.142405732,15987356,,instructions,10126514,100.00,1.21,insn per cycle
     0.142405732,13195200,,cycles,10070312,99.44,,,,
     0.152591258,17374245,,instructions,10182739,100.00,1.31,insn per cycle
     0.152591258,14006667,,cycles,10130244,99.48,,,,
     0.162744242,22975634,,instructions,10209085,98.80,1.71,insn per cycle
     0.162744242,16357984,,cycles,10159843,98.32,,,,
