# started on Sun Mar 11 01:19:38 2018

     0.010126682,9992015,,instructions,9562581,100.00,,,,
     0.010126682,8078,,LLC-load-misses,9570578,100.00,,,,
     0.020352040,10983698,,instructions,9874527,100.00,,,,
     0.020352040,8182,,LLC-load-misses,9880195,100.00,,,,
     0.030583602,9429241,,instructions,9942443,100.00,,,,
     0.030583602,6588,,LLC-load-misses,9945004,100.00,,,,
     0.040726699,16937252,,instructions,9992456,100.00,,,,
     0.040726699,7170,,LLC-load-misses,9994466,100.00,,,,
     0.050877862,14807030,,instructions,10024362,100.00,,,,
     0.050877862,7543,,LLC-load-misses,10025764,100.00,,,,
     0.061036919,15062497,,instructions,10046670,100.00,,,,
     0.061036919,6052,,LLC-load-misses,10047883,100.00,,,,
     0.071178472,14726237,,instructions,10060196,100.00,,,,
     0.071178472,5913,,LLC-load-misses,10061189,100.00,,,,
     0.081321803,16364664,,instructions,10070410,100.00,,,,
     0.081321803,6583,,LLC-load-misses,10071368,100.00,,,,
     0.091492596,15671874,,instructions,10081408,100.00,,,,
     0.091492596,8612,,LLC-load-misses,10082381,100.00,,,,
     0.101664325,17833422,,instructions,10090542,100.00,,,,
     0.101664325,3700,,LLC-load-misses,10091292,100.00,,,,
     0.111814085,16989843,,instructions,10095916,100.00,,,,
     0.111814085,5105,,LLC-load-misses,10096590,100.00,,,,
     0.121964730,17594929,,instructions,10100400,100.00,,,,
     0.121964730,6368,,LLC-load-misses,10101037,100.00,,,,
     0.132120925,16716233,,instructions,10104687,100.00,,,,
     0.132120925,6467,,LLC-load-misses,10105245,100.00,,,,
     0.142278794,15934296,,instructions,10108418,100.00,,,,
     0.142278794,6329,,LLC-load-misses,10108983,100.00,,,,
     0.152437564,18074271,,instructions,10145267,100.00,,,,
     0.152437564,34758,,LLC-load-misses,10126807,99.81,,,,
     0.162726395,18026186,,instructions,10060310,97.59,,,,
     0.162726395,34016,,LLC-load-misses,9653362,93.64,,,,
     0.172873070,23469120,,instructions,10167566,97.75,,,,
     0.172873070,19262,,LLC-load-misses,9784461,94.07,,,,
     0.183005868,17386467,,instructions,10242747,97.89,,,,
     0.183005868,19882,,LLC-load-misses,9880925,94.43,,,,
     0.193173507,12476131,,instructions,10145376,96.68,,,,
     0.193173507,43282,,LLC-load-misses,9802249,93.41,,,,
     0.203328712,15473806,,instructions,10293269,96.47,,,,
     0.203328712,53842,,LLC-load-misses,9968443,93.41,,,,
     0.213507554,27291737,,instructions,10871970,96.80,,,,
     0.213507554,62970,,LLC-load-misses,10563214,94.04,,,,
     0.223774596,29509684,,instructions,11384213,97.08,,,,
     0.223774596,37349,,LLC-load-misses,11088858,94.55,,,,
     0.233948717,28374823,,instructions,11807043,97.30,,,,
     0.233948717,41170,,LLC-load-misses,11524558,94.96,,,,
     0.244125003,30927105,,instructions,12018548,96.10,,,,
     0.244125003,54115,,LLC-load-misses,11686923,93.44,,,,
     0.254305956,29106762,,instructions,12214210,95.11,,,,
     0.254305956,68006,,LLC-load-misses,11794733,91.84,,,,
     0.264482759,27240506,,instructions,12319122,93.72,,,,
     0.264482759,45872,,LLC-load-misses,11915259,90.64,,,,
     0.274770427,25764150,,instructions,12562487,93.47,,,,
     0.274770427,53006,,LLC-load-misses,12025871,89.47,,,,
     0.285056968,29268353,,instructions,12862454,93.83,,,,
     0.285056968,56884,,LLC-load-misses,12344957,90.05,,,,
     0.295222436,30607892,,instructions,12969673,93.01,,,,
     0.295222436,60734,,LLC-load-misses,12469600,89.42,,,,
     0.305399453,28373042,,instructions,13108428,92.54,,,,
     0.305399453,78241,,LLC-load-misses,12492562,88.19,,,,
     0.315568534,35862376,,instructions,13220071,91.99,,,,
     0.315568534,39231,,LLC-load-misses,12594139,87.63,,,,
     0.325748663,34486839,,instructions,13448478,92.35,,,,
     0.325748663,39067,,LLC-load-misses,12746081,87.52,,,,
     0.335925707,27620220,,instructions,13543475,91.85,,,,
     0.335925707,54893,,LLC-load-misses,12862397,87.22,,,,
     0.346412164,27977282,,instructions,13658090,91.45,,,,
     0.346412164,60292,,LLC-load-misses,12874392,86.20,,,,
     0.356587000,33468639,,instructions,13732414,90.97,,,,
     0.356587000,61859,,LLC-load-misses,12857895,85.17,,,,
     0.366878437,34729970,,instructions,13817557,90.59,,,,
     0.366878437,59016,,LLC-load-misses,12967342,85.01,,,,
     0.377047211,25806954,,instructions,13929708,90.51,,,,
     0.377047211,94681,,LLC-load-misses,12989838,84.40,,,,
     0.387224201,28692333,,instructions,14061468,90.56,,,,
     0.387224201,50921,,LLC-load-misses,13146670,84.67,,,,
     0.397411142,37554175,,instructions,14124798,90.22,,,,
     0.397411142,31376,,LLC-load-misses,13233469,84.53,,,,
     0.407576518,36376882,,instructions,14257318,90.39,,,,
     0.407576518,32757,,LLC-load-misses,13287803,84.24,,,,
     0.417749183,50967339,,instructions,14259176,89.74,,,,
     0.417749183,5030,,LLC-load-misses,13313294,83.79,,,,
     0.427913453,42999785,,instructions,14286100,89.32,,,,
     0.427913453,25829,,LLC-load-misses,13267989,82.95,,,,
     0.438085230,30824021,,instructions,14351828,89.15,,,,
     0.438085230,45239,,LLC-load-misses,13357110,82.96,,,,
     0.448253548,28229914,,instructions,14347679,88.59,,,,
