# started on Sun Mar 11 04:31:08 2018

     0.010119668,21868282,,instructions,9863967,100.00,,,,
     0.010119668,20197,,LLC-load-misses,9870307,100.00,,,,
     0.020301981,23589617,,instructions,10022912,100.00,,,,
     0.020301981,16926,,LLC-load-misses,10026156,100.00,,,,
     0.030411253,25966465,,instructions,10044040,100.00,,,,
     0.030411253,55774,,LLC-load-misses,10045658,100.00,,,,
     0.040539841,29963695,,instructions,10065000,100.00,,,,
     0.040539841,33305,,LLC-load-misses,10066256,100.00,,,,
     0.050674051,30360098,,instructions,10078727,100.00,,,,
     0.050674051,47345,,LLC-load-misses,10079762,100.00,,,,
     0.060805528,36657002,,instructions,10087514,100.00,,,,
     0.060805528,28192,,LLC-load-misses,10088314,100.00,,,,
     0.070943748,33242971,,instructions,10094613,100.00,,,,
     0.070943748,29528,,LLC-load-misses,10095340,100.00,,,,
     0.081330266,30770418,,instructions,10130920,100.00,,,,
     0.081330266,38016,,LLC-load-misses,10131663,100.00,,,,
     0.091452284,17701930,,instructions,10129962,100.00,,,,
     0.091452284,60993,,LLC-load-misses,10130538,100.00,,,,
     0.101571927,36208190,,instructions,10128889,100.00,,,,
     0.101571927,19686,,LLC-load-misses,10129425,100.00,,,,
     0.111703974,47653033,,instructions,10129178,100.00,,,,
     0.111703974,11059,,LLC-load-misses,10129641,100.00,,,,
     0.121841826,34348971,,instructions,10128893,100.00,,,,
     0.121841826,23181,,LLC-load-misses,10129301,100.00,,,,
     0.131967051,29667729,,instructions,10155942,100.00,,,,
     0.131967051,38264,,LLC-load-misses,10156320,100.00,,,,
     0.142095631,28605539,,instructions,10153857,100.00,,,,
     0.142095631,45097,,LLC-load-misses,10154298,100.00,,,,
     0.152221452,37104082,,instructions,10149856,100.00,,,,
     0.152221452,11543,,LLC-load-misses,10150158,100.00,,,,
     0.162341879,33467082,,instructions,10164595,100.00,,,,
     0.162341879,35161,,LLC-load-misses,10164912,100.00,,,,
     0.172467157,30949332,,instructions,10162235,100.00,,,,
     0.172467157,33079,,LLC-load-misses,10162551,100.00,,,,
     0.182590667,30642519,,instructions,10160088,100.00,,,,
     0.182590667,55398,,LLC-load-misses,10160381,100.00,,,,
     0.192709974,35174416,,instructions,10157917,100.00,,,,
     0.192709974,14848,,LLC-load-misses,10158186,100.00,,,,
     0.202828578,53784982,,instructions,10155942,100.00,,,,
     0.202828578,10703,,LLC-load-misses,10156180,100.00,,,,
     0.212953234,38658650,,instructions,10154392,100.00,,,,
     0.212953234,26942,,LLC-load-misses,10154652,100.00,,,,
     0.223075885,46218515,,instructions,10152950,100.00,,,,
     0.223075885,12134,,LLC-load-misses,10153178,100.00,,,,
     0.233196164,48343722,,instructions,10151524,100.00,,,,
     0.233196164,11613,,LLC-load-misses,10151732,100.00,,,,
     0.243306297,33780301,,instructions,10149807,100.00,,,,
     0.243306297,3806,,LLC-load-misses,10149984,100.00,,,,
     0.253428936,34921905,,instructions,10148729,100.00,,,,
     0.253428936,5312,,LLC-load-misses,10148879,100.00,,,,
     0.263528734,32224318,,instructions,10146792,100.00,,,,
     0.263528734,4357,,LLC-load-misses,10146971,100.00,,,,
     0.273643014,32094990,,instructions,10145559,100.00,,,,
     0.273643014,21766,,LLC-load-misses,10145737,100.00,,,,
     0.283766398,33725584,,instructions,10144134,100.00,,,,
     0.283766398,49078,,LLC-load-misses,10144355,100.00,,,,
     0.293903027,36059782,,instructions,10143901,100.00,,,,
     0.293903027,40875,,LLC-load-misses,10144086,100.00,,,,
     0.304029358,37915911,,instructions,10143301,100.00,,,,
     0.304029358,27017,,LLC-load-misses,10143487,100.00,,,,
     0.314155030,47732551,,instructions,10142749,100.00,,,,
     0.314155030,11382,,LLC-load-misses,10142897,100.00,,,,
     0.324270304,41037986,,instructions,10141852,100.00,,,,
     0.324270304,27247,,LLC-load-misses,10142020,100.00,,,,
     0.334395180,38963732,,instructions,10141325,100.00,,,,
     0.334395180,25658,,LLC-load-misses,10141487,100.00,,,,
     0.344517345,43165952,,instructions,10140746,100.00,,,,
     0.344517345,17267,,LLC-load-misses,10140905,100.00,,,,
     0.354665828,40070052,,instructions,10140927,100.00,,,,
     0.354665828,13217,,LLC-load-misses,10141107,100.00,,,,
     0.364791717,36561344,,instructions,10140497,100.00,,,,
     0.364791717,28764,,LLC-load-misses,10140666,100.00,,,,
     0.374919464,34529136,,instructions,10140156,100.00,,,,
     0.374919464,16981,,LLC-load-misses,10140309,100.00,,,,
     0.385081438,13464832,,instructions,10013889,100.00,,,,
     0.385081438,22139,,LLC-load-misses,10013889,100.00,,,,
     0.395206805,<not counted>,,instructions,9757122,100.00,,,,
     0.395206805,<not counted>,,LLC-load-misses,9757122,100.00,,,,
     0.405388600,<not counted>,,instructions,9513194,100.00,,,,
     0.405388600,<not counted>,,LLC-load-misses,9513194,100.00,,,,
     0.415543488,<not counted>,,instructions,9281165,100.00,,,,
     0.415543488,<not counted>,,LLC-load-misses,9281165,100.00,,,,
     0.425771735,<not counted>,,instructions,9060185,100.00,,,,
     0.425771735,<not counted>,,LLC-load-misses,9060185,100.00,,,,
     0.436000080,<not counted>,,instructions,8849483,100.00,,,,
     0.436000080,<not counted>,,LLC-load-misses,8849483,100.00,,,,
     0.446148283,<not counted>,,instructions,8648358,100.00,,,,
     0.446148283,<not counted>,,LLC-load-misses,8648358,100.00,,,,
     0.456389838,<not counted>,,instructions,8456172,100.00,,,,
     0.456389838,<not counted>,,LLC-load-misses,8456172,100.00,,,,
     0.466633203,<not counted>,,instructions,8272343,100.00,,,,
     0.466633203,<not counted>,,LLC-load-misses,8272343,100.00,,,,
     0.476877106,<not counted>,,instructions,8096335,100.00,,,,
     0.476877106,<not counted>,,LLC-load-misses,8096335,100.00,,,,
     0.487122202,<not counted>,,instructions,7927662,100.00,,,,
     0.487122202,<not counted>,,LLC-load-misses,7927662,100.00,,,,
     0.497368453,<not counted>,,instructions,7765873,100.00,,,,
     0.497368453,<not counted>,,LLC-load-misses,7765873,100.00,,,,
     0.507612301,<not counted>,,instructions,7610555,100.00,,,,
     0.507612301,<not counted>,,LLC-load-misses,7610555,100.00,,,,
     0.517851702,<not counted>,,instructions,7461329,100.00,,,,
     0.517851702,<not counted>,,LLC-load-misses,7461329,100.00,,,,
     0.528091938,113335,,instructions,7324821,100.00,,,,
     0.528091938,1853,,LLC-load-misses,7324821,100.00,,,,
     0.538337319,<not counted>,,instructions,7186617,100.00,,,,
     0.538337319,<not counted>,,LLC-load-misses,7186617,100.00,,,,
     0.548574880,<not counted>,,instructions,7053531,100.00,,,,
     0.548574880,<not counted>,,LLC-load-misses,7053531,100.00,,,,
     0.558748378,<not counted>,,instructions,6925285,100.00,,,,
     0.558748378,<not counted>,,LLC-load-misses,6925285,100.00,,,,
     0.568992304,<not counted>,,instructions,6801619,100.00,,,,
     0.568992304,<not counted>,,LLC-load-misses,6801619,100.00,,,,
     0.579237727,<not counted>,,instructions,6682293,100.00,,,,
     0.579237727,<not counted>,,LLC-load-misses,6682293,100.00,,,,
     0.589477779,<not counted>,,instructions,6567081,100.00,,,,
     0.589477779,<not counted>,,LLC-load-misses,6567081,100.00,,,,
     0.599718735,<not counted>,,instructions,6455774,100.00,,,,
     0.599718735,<not counted>,,LLC-load-misses,6455774,100.00,,,,
     0.609957105,<not counted>,,instructions,6348178,100.00,,,,
     0.609957105,<not counted>,,LLC-load-misses,6348178,100.00,,,,
     0.620193980,<not counted>,,instructions,6244110,100.00,,,,
     0.620193980,<not counted>,,LLC-load-misses,6244110,100.00,,,,
     0.630421595,<not counted>,,instructions,6143398,100.00,,,,
     0.630421595,<not counted>,,LLC-load-misses,6143398,100.00,,,,
     0.640661326,<not counted>,,instructions,6045884,100.00,,,,
     0.640661326,<not counted>,,LLC-load-misses,6045884,100.00,,,,
     0.650906174,<not counted>,,instructions,5951417,100.00,,,,
     0.650906174,<not counted>,,LLC-load-misses,5951417,100.00,,,,
     0.661156733,<not counted>,,instructions,5859857,100.00,,,,
     0.661156733,<not counted>,,LLC-load-misses,5859857,100.00,,,,
     0.671403743,<not counted>,,instructions,5771071,100.00,,,,
     0.671403743,<not counted>,,LLC-load-misses,5771071,100.00,,,,
     0.681667270,<not counted>,,instructions,5684936,100.00,,,,
     0.681667270,<not counted>,,LLC-load-misses,5684936,100.00,,,,
     0.691910345,<not counted>,,instructions,5601334,100.00,,,,
     0.691910345,<not counted>,,LLC-load-misses,5601334,100.00,,,,
     0.702157044,<not counted>,,instructions,5520155,100.00,,,,
     0.702157044,<not counted>,,LLC-load-misses,5520155,100.00,,,,
     0.712395148,<not counted>,,instructions,5441295,100.00,,,,
     0.712395148,<not counted>,,LLC-load-misses,5441295,100.00,,,,
     0.722634137,<not counted>,,instructions,5364657,100.00,,,,
     0.722634137,<not counted>,,LLC-load-misses,5364657,100.00,,,,
     0.732870034,<not counted>,,instructions,5290148,100.00,,,,
     0.732870034,<not counted>,,LLC-load-misses,5290148,100.00,,,,
     0.743110173,<not counted>,,instructions,5217680,100.00,,,,
     0.743110173,<not counted>,,LLC-load-misses,5217680,100.00,,,,
     0.753357547,<not counted>,,instructions,5147171,100.00,,,,
     0.753357547,<not counted>,,LLC-load-misses,5147171,100.00,,,,
     0.763563145,<not counted>,,instructions,5078542,100.00,,,,
     0.763563145,<not counted>,,LLC-load-misses,5078542,100.00,,,,
     0.773812204,<not counted>,,instructions,5011719,100.00,,,,
     0.773812204,<not counted>,,LLC-load-misses,5011719,100.00,,,,
     0.784062828,<not counted>,,instructions,4946632,100.00,,,,
     0.784062828,<not counted>,,LLC-load-misses,4946632,100.00,,,,
     0.794274561,<not counted>,,instructions,4883214,100.00,,,,
     0.794274561,<not counted>,,LLC-load-misses,4883214,100.00,,,,
     0.804434676,<not counted>,,instructions,4821401,100.00,,,,
     0.804434676,<not counted>,,LLC-load-misses,4821401,100.00,,,,
     0.814581915,<not counted>,,instructions,4761133,100.00,,,,
     0.814581915,<not counted>,,LLC-load-misses,4761133,100.00,,,,
     0.824678618,<not counted>,,instructions,4702354,100.00,,,,
     0.824678618,<not counted>,,LLC-load-misses,4702354,100.00,,,,
     0.834772675,<not counted>,,instructions,4645008,100.00,,,,
     0.834772675,<not counted>,,LLC-load-misses,4645008,100.00,,,,
     0.844864887,<not counted>,,instructions,4589044,100.00,,,,
     0.844864887,<not counted>,,LLC-load-misses,4589044,100.00,,,,
     0.854966320,<not counted>,,instructions,4534413,100.00,,,,
     0.854966320,<not counted>,,LLC-load-misses,4534413,100.00,,,,
     0.865073717,<not counted>,,instructions,4481067,100.00,,,,
     0.865073717,<not counted>,,LLC-load-misses,4481067,100.00,,,,
     0.875219737,8042868,,instructions,4506028,100.00,,,,
     0.875219737,13060,,LLC-load-misses,4506177,100.00,,,,
     0.885472889,513403,,instructions,4464075,100.00,,,,
     0.885472889,3487,,LLC-load-misses,4464075,100.00,,,,
     0.895592434,<not counted>,,instructions,4413347,100.00,,,,
     0.895592434,<not counted>,,LLC-load-misses,4413347,100.00,,,,
     0.905760225,<not counted>,,instructions,4363759,100.00,,,,
     0.905760225,<not counted>,,LLC-load-misses,4363759,100.00,,,,
     0.915929111,<not counted>,,instructions,4315273,100.00,,,,
     0.915929111,<not counted>,,LLC-load-misses,4315273,100.00,,,,
     0.926086266,<not counted>,,instructions,4267852,100.00,,,,
     0.926086266,<not counted>,,LLC-load-misses,4267852,100.00,,,,
     0.936248461,<not counted>,,instructions,4221462,100.00,,,,
     0.936248461,<not counted>,,LLC-load-misses,4221462,100.00,,,,
     0.946414977,<not counted>,,instructions,4176070,100.00,,,,
     0.946414977,<not counted>,,LLC-load-misses,4176070,100.00,,,,
     0.956579957,<not counted>,,instructions,4131644,100.00,,,,
