# started on Sun Mar 11 03:48:35 2018

     0.100108032,153534695,,instructions,99212970,100.00,,,,
     0.100108032,1508716,,L1-dcache-load-misses,99219928,100.00,,,,
     0.200298372,180513007,,instructions,103900064,96.97,,,,
     0.200298372,2075240,,L1-dcache-load-misses,101313585,94.54,,,,
     0.300674981,359831456,,instructions,191901745,95.89,,,,
     0.300674981,8733435,,L1-dcache-load-misses,182152634,91.01,,,,
     0.400863650,392594895,,instructions,234783290,94.73,,,,
     0.400863650,8466199,,L1-dcache-load-misses,223472957,90.16,,,,
     0.501167486,389416408,,instructions,260935788,94.23,,,,
     0.501167486,9415401,,L1-dcache-load-misses,245738606,88.74,,,,
     0.602540427,399951566,,instructions,276572114,94.81,,,,
     0.602540427,8978237,,L1-dcache-load-misses,263421692,90.30,,,,
     0.702855053,387420366,,instructions,288692340,94.71,,,,
     0.702855053,8510857,,L1-dcache-load-misses,274181617,89.95,,,,
     0.803742698,403545816,,instructions,297671792,94.33,,,,
     0.803742698,8576073,,L1-dcache-load-misses,282783894,89.57,,,,
     0.904196537,458251705,,instructions,305104670,94.17,,,,
     0.904196537,8739037,,L1-dcache-load-misses,288360831,88.96,,,,
     1.006423673,437421468,,instructions,311553387,94.04,,,,
     1.006423673,9383026,,L1-dcache-load-misses,294400836,88.83,,,,
     1.106796116,370523764,,instructions,316888093,94.02,,,,
     1.106796116,9204260,,L1-dcache-load-misses,299550203,88.85,,,,
     1.209941731,360040821,,instructions,317809850,93.86,,,,
     1.209941731,8179096,,L1-dcache-load-misses,300836237,88.73,,,,
     1.311144626,454870652,,instructions,322095856,93.81,,,,
     1.311144626,8845966,,L1-dcache-load-misses,304681694,88.71,,,,
     1.412685202,476575802,,instructions,325511210,93.72,,,,
     1.412685202,7899705,,L1-dcache-load-misses,307637702,88.56,,,,
     1.512969645,398038318,,instructions,320525236,93.44,,,,
     1.512969645,5434454,,L1-dcache-load-misses,303038597,88.33,,,,
     1.613216567,28558979,,instructions,301227795,93.31,,,,
     1.613216567,296678,,L1-dcache-load-misses,284408518,88.08,,,,
     1.713431060,289198,,instructions,283576058,93.31,,,,
     1.713431060,10302,,L1-dcache-load-misses,267746150,88.09,,,,
     1.813676499,<not counted>,,instructions,267821832,93.31,,,,
