# started on Sat Mar 10 23:32:18 2018

     1.000139927,1322281533,,instructions,722084576,100.00,,,,
     1.000139927,1195974,,LLC-load-misses,722084576,100.00,,,,
     2.000446526,8662745,,instructions,364538043,100.00,,,,
     2.000446526,16225,,LLC-load-misses,364538043,100.00,,,,
     3.000630574,290252683,,instructions,277788170,95.44,,,,
     3.000630574,168040,,LLC-load-misses,270937131,93.08,,,,
     4.000805649,2444643871,,instructions,386102383,82.45,,,,
     4.000805649,2041656,,LLC-load-misses,335733396,71.69,,,,
     5.000994660,2488030381,,instructions,461265903,80.27,,,,
     5.000994660,2668851,,LLC-load-misses,374429585,65.16,,,,
     6.001153796,1534073707,,instructions,504511606,78.16,,,,
     6.001153796,9344296,,LLC-load-misses,401372910,62.18,,,,
     7.001329961,1501808723,,instructions,542338580,77.91,,,,
     7.001329961,7532471,,LLC-load-misses,420747475,60.44,,,,
     8.001512255,2268053293,,instructions,561658984,76.51,,,,
     8.001512255,689635,,LLC-load-misses,433693380,59.08,,,,
     9.001667298,2251692322,,instructions,586043580,76.74,,,,
     9.001667298,791591,,LLC-load-misses,445539003,58.34,,,,
    10.001867693,2219185601,,instructions,597721682,75.92,,,,
    10.001867693,931454,,LLC-load-misses,453596865,57.62,,,,
    11.002020767,2187151667,,instructions,613712001,76.09,,,,
    11.002020767,838499,,LLC-load-misses,461169481,57.17,,,,
    12.002195888,2245938231,,instructions,620843159,75.46,,,,
    12.002195888,808700,,LLC-load-misses,466632902,56.72,,,,
    13.002356549,2258103813,,instructions,632506404,75.63,,,,
    13.002356549,842376,,LLC-load-misses,471320629,56.35,,,,
    14.002538751,2226520190,,instructions,637469861,75.17,,,,
    14.002538751,856770,,LLC-load-misses,475763336,56.10,,,,
    15.002714293,2234753524,,instructions,646935180,75.39,,,,
    15.002714293,920717,,LLC-load-misses,479667106,55.90,,,,
    16.002883706,2238307108,,instructions,650433046,75.02,,,,
    16.002883706,839508,,LLC-load-misses,482592748,55.66,,,,
    17.003056278,2240797771,,instructions,657324994,75.14,,,,
    17.003056278,1206258,,LLC-load-misses,485415704,55.49,,,,
    18.003202645,2228766621,,instructions,660114755,74.86,,,,
    18.003202645,711314,,LLC-load-misses,487725782,55.31,,,,
    19.003369332,2252692651,,instructions,665539517,74.95,,,,
    19.003369332,724765,,LLC-load-misses,490168608,55.20,,,,
    20.003685356,2228833309,,instructions,668204158,74.78,,,,
    20.003685356,740166,,LLC-load-misses,492181786,55.08,,,,
    21.003869887,2237712844,,instructions,672164329,74.80,,,,
    21.003869887,716695,,LLC-load-misses,494000724,54.97,,,,
    22.004038645,2218945663,,instructions,674468048,74.67,,,,
    22.004038645,853038,,LLC-load-misses,495992174,54.91,,,,
    23.004178286,2229206675,,instructions,678479151,74.77,,,,
    23.004178286,875580,,LLC-load-misses,497652237,54.84,,,,
    24.004366972,2256683348,,instructions,679688354,74.58,,,,
    24.004366972,849051,,LLC-load-misses,498875166,54.74,,,,
    25.004549957,2233755087,,instructions,683037038,74.66,,,,
    25.004549957,850828,,LLC-load-misses,500255676,54.68,,,,
    26.004727528,2215340741,,instructions,684570235,74.56,,,,
    26.004727528,888911,,LLC-load-misses,501450570,54.62,,,,
    27.004900959,2246983887,,instructions,687047997,74.58,,,,
    27.004900959,873406,,LLC-load-misses,502667221,54.57,,,,
    28.005084295,2237163313,,instructions,688626824,74.53,,,,
    28.005084295,806776,,LLC-load-misses,503667151,54.51,,,,
    29.005263138,2226499607,,instructions,690517157,74.52,,,,
    29.005263138,1234124,,LLC-load-misses,504809794,54.48,,,,
    30.005439113,2255646961,,instructions,692402262,74.53,,,,
    30.005439113,704486,,LLC-load-misses,505926138,54.46,,,,
    31.005616269,2251637742,,instructions,693666400,74.48,,,,
    31.005616269,768399,,LLC-load-misses,506842896,54.42,,,,
    32.005789819,2216843699,,instructions,695383190,74.49,,,,
    32.005789819,831611,,LLC-load-misses,507574368,54.37,,,,
    33.005969723,2175532067,,instructions,696425220,74.44,,,,
    33.005969723,888687,,LLC-load-misses,508451711,54.35,,,,
    34.006153978,2231577899,,instructions,698019733,74.46,,,,
    34.006153978,826259,,LLC-load-misses,509097437,54.31,,,,
    35.006328502,2262305055,,instructions,698641400,74.39,,,,
    35.006328502,879617,,LLC-load-misses,509711742,54.27,,,,
    36.006506602,2217820629,,instructions,700303706,74.43,,,,
    36.006506602,873508,,LLC-load-misses,510292123,54.24,,,,
    37.006681401,2238393774,,instructions,700722236,74.35,,,,
    37.006681401,782076,,LLC-load-misses,510840098,54.20,,,,
    38.006868686,2186862208,,instructions,702142239,74.38,,,,
    38.006868686,860799,,LLC-load-misses,511051097,54.14,,,,
    39.007044757,2227175093,,instructions,702379816,74.29,,,,
    39.007044757,864793,,LLC-load-misses,511427747,54.10,,,,
    40.007233108,2242205634,,instructions,703898530,74.35,,,,
    40.007233108,884085,,LLC-load-misses,511903193,54.07,,,,
    41.007405502,2229295487,,instructions,704081263,74.27,,,,
    41.007405502,1206830,,LLC-load-misses,512363305,54.04,,,,
    42.007624860,2174394384,,instructions,705491572,74.32,,,,
    42.007624860,779619,,LLC-load-misses,512797769,54.02,,,,
    43.007807491,2240013671,,instructions,705810699,74.26,,,,
    43.007807491,743976,,LLC-load-misses,513301352,54.00,,,,
    44.007996603,2252408417,,instructions,707293136,74.33,,,,
    44.007996603,812160,,LLC-load-misses,513869565,54.00,,,,
    45.008163233,2255743839,,instructions,707029230,74.22,,,,
    45.008163233,883111,,LLC-load-misses,514069839,53.96,,,,
    46.008324120,2224757246,,instructions,708669873,74.31,,,,
    46.008324120,839194,,LLC-load-misses,514670270,53.97,,,,
    47.008471208,2271676023,,instructions,708551735,74.22,,,,
    47.008471208,750864,,LLC-load-misses,514917747,53.94,,,,
    48.008656099,2205865445,,instructions,709879170,74.28,,,,
    48.008656099,833050,,LLC-load-misses,515345553,53.93,,,,
    49.008834728,2260094720,,instructions,709662240,74.19,,,,
    49.008834728,842366,,LLC-load-misses,515574027,53.90,,,,
    50.009005842,2245029291,,instructions,711301847,74.30,,,,
    50.009005842,870735,,LLC-load-misses,516514710,53.95,,,,
    51.009182100,2339016503,,instructions,716964937,74.82,,,,
    51.009182100,821438,,LLC-load-misses,525997154,54.89,,,,
    52.009352488,2373081828,,instructions,722410115,75.33,,,,
    52.009352488,793998,,LLC-load-misses,535114801,55.80,,,,
    53.009516380,2268849288,,instructions,727649617,75.81,,,,
    53.009516380,1311533,,LLC-load-misses,543888178,56.67,,,,
    54.009690619,2369151218,,instructions,732694608,76.28,,,,
    54.009690619,689986,,LLC-load-misses,552336151,57.50,,,,
    55.009866642,2370006795,,instructions,737557138,76.73,,,,
    55.009866642,752459,,LLC-load-misses,560477930,58.31,,,,
    56.010040339,2380206303,,instructions,742245977,77.16,,,,
    56.010040339,765250,,LLC-load-misses,568328897,59.08,,,,
    57.010203075,2289241614,,instructions,746770104,77.58,,,,
    57.010203075,791417,,LLC-load-misses,575904195,59.83,,,,
    58.010383323,2384073834,,instructions,751137970,77.98,,,,
    58.010383323,787083,,LLC-load-misses,583218034,60.54,,,,
    59.010556739,2369579475,,instructions,755357960,78.36,,,,
    59.010556739,822332,,LLC-load-misses,590284120,61.24,,,,
    60.010728693,2341743345,,instructions,759437490,78.74,,,,
    60.010728693,828063,,LLC-load-misses,597114880,61.91,,,,
    61.010911019,2381994855,,instructions,763383046,79.10,,,,
    61.010911019,810818,,LLC-load-misses,603721469,62.56,,,,
    62.011090968,2314285276,,instructions,767201483,79.45,,,,
    62.011090968,864983,,LLC-load-misses,610115091,63.18,,,,
    63.011254387,2337458223,,instructions,770898596,79.79,,,,
    63.011254387,839145,,LLC-load-misses,616305664,63.79,,,,
    64.011450556,2306736826,,instructions,774480725,80.11,,,,
    64.011450556,846714,,LLC-load-misses,622303304,64.37,,,,
    65.011649377,2322497532,,instructions,777952409,80.43,,,,
    65.011649377,1274939,,LLC-load-misses,628116164,64.94,,,,
    66.011837948,2347358490,,instructions,781318574,80.74,,,,
    66.011837948,734408,,LLC-load-misses,633752581,65.49,,,,
    67.012031591,2369660592,,instructions,784584741,81.03,,,,
    67.012031591,735803,,LLC-load-misses,639221230,66.02,,,,
    68.012239050,2334827071,,instructions,787755059,81.32,,,,
    68.012239050,781291,,LLC-load-misses,644529237,66.54,,,,
    69.012424046,2112104464,,instructions,790831744,81.60,,,,
    69.012424046,774616,,LLC-load-misses,649681657,67.04,,,,
    70.012591671,2286851457,,instructions,793821474,81.87,,,,
    70.012591671,749853,,LLC-load-misses,654687819,67.52,,,,
    71.012792704,2303409912,,instructions,796727638,82.13,,,,
    71.012792704,781402,,LLC-load-misses,659553617,67.99,,,,
    72.013022023,2199868934,,instructions,799553018,82.39,,,,
    72.013022023,898834,,LLC-load-misses,664284197,68.45,,,,
    73.013218434,2343038155,,instructions,802300807,82.64,,,,
    73.013218434,850812,,LLC-load-misses,668884971,68.90,,,,
    74.013404133,2292430285,,instructions,804974196,82.88,,,,
    74.013404133,927404,,LLC-load-misses,673361271,69.33,,,,
    75.013602347,2323554993,,instructions,807576603,83.11,,,,
    75.013602347,899472,,LLC-load-misses,677718535,69.75,,,,
    76.013781790,2343137934,,instructions,810110020,83.34,,,,
    76.013781790,1371622,,LLC-load-misses,681960592,70.16,,,,
    77.013947264,2366949410,,instructions,812577731,83.57,,,,
    77.013947264,693279,,LLC-load-misses,686092580,70.56,,,,
    78.014117406,2350050735,,instructions,814982062,83.78,,,,
    78.014117406,737140,,LLC-load-misses,690118514,70.95,,,,
    79.014321899,2324506667,,instructions,817325255,83.99,,,,
    79.014321899,815396,,LLC-load-misses,694042892,71.32,,,,
    80.014512252,2369466459,,instructions,819610994,84.20,,,,
    80.014512252,787496,,LLC-load-misses,697869038,71.69,,,,
    81.014685432,2339328930,,instructions,821839639,84.40,,,,
    81.014685432,786873,,LLC-load-misses,701600672,72.05,,,,
    82.014859034,2305926032,,instructions,824013785,84.59,,,,
    82.014859034,850732,,LLC-load-misses,705241148,72.40,,,,
    83.015026869,2369229545,,instructions,826135621,84.79,,,,
    83.015026869,793080,,LLC-load-misses,708793978,72.74,,,,
    84.015198670,2373813172,,instructions,828206682,84.97,,,,
    84.015198670,787437,,LLC-load-misses,712261960,73.08,,,,
    85.015372870,2336971582,,instructions,830229338,85.15,,,,
    85.015372870,766677,,LLC-load-misses,715648671,73.40,,,,
    86.015532627,2298924884,,instructions,832204017,85.33,,,,
    86.015532627,1015582,,LLC-load-misses,718955705,73.72,,,,
    87.015692991,2297764028,,instructions,834133915,85.50,,,,
    87.015692991,1025688,,LLC-load-misses,722187285,74.03,,,,
    88.015851873,2297932488,,instructions,836019903,85.67,,,,
    88.015851873,1297319,,LLC-load-misses,725345390,74.33,,,,
    89.016023810,2332772540,,instructions,837863669,85.84,,,,
    89.016023810,876099,,LLC-load-misses,728432696,74.63,,,,
    90.016190030,2306716790,,instructions,839665922,86.00,,,,
    90.016190030,736158,,LLC-load-misses,731450845,74.91,,,,
    91.016371696,2309045718,,instructions,841429063,86.16,,,,
    91.016371696,773792,,LLC-load-misses,734403167,75.20,,,,
    92.016542907,2357050364,,instructions,843153905,86.31,,,,
    92.016542907,749854,,LLC-load-misses,737291337,75.47,,,,
    93.016715331,2317944472,,instructions,844841824,86.46,,,,
    93.016715331,844097,,LLC-load-misses,740117563,75.74,,,,
    94.016887965,2351694970,,instructions,846493710,86.61,,,,
    94.016887965,845754,,LLC-load-misses,742883534,76.01,,,,
    95.017045696,2328495960,,instructions,848110763,86.75,,,,
    95.017045696,816276,,LLC-load-misses,745591238,76.26,,,,
    96.017243719,2347941283,,instructions,849693478,86.89,,,,
    96.017243719,860403,,LLC-load-misses,748241848,76.52,,,,
    97.017418906,2319612524,,instructions,851244259,87.03,,,,
    97.017418906,908489,,LLC-load-misses,750838523,76.77,,,,
    98.017598928,2339414493,,instructions,852763286,87.17,,,,
    98.017598928,987598,,LLC-load-misses,753382100,77.01,,,,
    99.017774298,2231619556,,instructions,854251731,87.30,,,,
    99.017774298,3059223,,LLC-load-misses,755874396,77.25,,,,
   100.017936772,2358867847,,instructions,855710406,87.43,,,,
   100.017936772,648593,,LLC-load-misses,758316853,77.48,,,,
   101.018141320,2329129329,,instructions,857140215,87.56,,,,
   101.018141320,1013964,,LLC-load-misses,760710945,77.71,,,,
   102.018313244,2317466733,,instructions,858541768,87.68,,,,
   102.018313244,971933,,LLC-load-misses,763057880,77.93,,,,
   103.018482816,2303565164,,instructions,859916222,87.80,,,,
   103.018482816,1285989,,LLC-load-misses,765359363,78.15,,,,
   104.018657644,2315069899,,instructions,861264456,87.92,,,,
   104.018657644,1259495,,LLC-load-misses,767616800,78.36,,,,
   105.018828630,2315356688,,instructions,862586824,88.04,,,,
   105.018828630,915510,,LLC-load-misses,769831047,78.57,,,,
   106.018975749,2302602298,,instructions,863883699,88.15,,,,
   106.018975749,809199,,LLC-load-misses,772002975,78.78,,,,
   107.019159171,2326614741,,instructions,865156648,88.27,,,,
