# started on Sat Mar 10 23:40:29 2018

     0.100138106,149473234,,instructions,76111094,76.40,1.20,insn per cycle
     0.100138106,124274484,,cycles,76117854,76.40,,,,
     0.200328107,172387970,,instructions,78167259,78.24,1.38,insn per cycle
     0.200328107,126120965,,cycles,73930861,74.00,,,,
     0.300481202,172106178,,instructions,79625906,79.26,1.37,insn per cycle
     0.300481202,126843873,,cycles,74300209,73.96,,,,
     0.400662970,174128062,,instructions,76750510,76.45,1.39,insn per cycle
     0.400662970,125221893,,cycles,73737602,73.45,,,,
     0.500846213,179903153,,instructions,79008190,78.75,1.43,insn per cycle
     0.500846213,125719379,,cycles,75794784,75.54,,,,
     0.601006377,168003817,,instructions,79662245,79.43,1.34,insn per cycle
     0.601006377,125963060,,cycles,76317602,76.09,,,,
     0.701175603,202167256,,instructions,79327837,79.11,1.61,insn per cycle
     0.701175603,124951841,,cycles,75885275,75.68,,,,
     0.801354566,108944994,,instructions,73364755,77.47,0.92,insn per cycle
     0.801354566,69729156,,cycles,70351641,74.29,,,,
     0.901621797,<not counted>,,instructions,65213116,77.47,,,,
     0.901621797,<not counted>,,cycles,62534792,74.29,,,,
     1.001806495,<not counted>,,instructions,58691804,77.47,,,,
     1.001806495,<not counted>,,cycles,56281312,74.29,,,,
     1.102057203,225669,,instructions,53416266,77.49,0.00,insn per cycle
     1.102057203,574620,,cycles,51224910,74.31,,,,
     1.202295741,<not counted>,,instructions,48964910,77.49,,,,
     1.202295741,<not counted>,,cycles,46956167,74.31,,,,
     1.302499004,115501,,instructions,45229881,77.50,0.00,insn per cycle
     1.302499004,315004,,cycles,43375656,74.32,,,,
     1.402709333,<not counted>,,instructions,41999175,77.50,,,,
     1.402709333,<not counted>,,cycles,40277395,74.32,,,,
     1.502879063,<not counted>,,instructions,39199230,77.50,,,,
     1.502879063,<not counted>,,cycles,37592235,74.32,,,,
     1.603124019,8509013,,instructions,37250745,77.74,0.14,insn per cycle
     1.603124019,4064725,,cycles,35582841,74.51,,,,
     1.703377821,<not counted>,,instructions,35059525,77.74,,,,
     1.703377821,<not counted>,,cycles,33489732,74.51,,,,
     1.803559427,<not counted>,,instructions,33111773,77.74,,,,
     1.803559427,<not counted>,,cycles,31629192,74.51,,,,
     1.904077079,213214,,instructions,31438522,77.77,0.00,insn per cycle
     1.904077079,2198559,,cycles,30033971,74.30,,,,
     2.004299139,<not counted>,,instructions,29866596,77.77,,,,
     2.004299139,<not counted>,,cycles,28532273,74.30,,,,
     2.104491600,<not counted>,,instructions,28444377,77.77,,,,
     2.104491600,<not counted>,,cycles,27173593,74.30,,,,
     2.204649201,<not counted>,,instructions,27151451,77.77,,,,
     2.204649201,<not counted>,,cycles,25938430,74.30,,,,
     2.304876448,<not counted>,,instructions,25970953,77.77,,,,
     2.304876448,<not counted>,,cycles,24810672,74.30,,,,
     2.405135470,<not counted>,,instructions,24888830,77.77,,,,
     2.405135470,<not counted>,,cycles,23776894,74.30,,,,
     2.505377439,<not counted>,,instructions,23893277,77.77,,,,
     2.505377439,<not counted>,,cycles,22825818,74.30,,,,
     2.605577188,<not counted>,,instructions,22974304,77.77,,,,
     2.605577188,<not counted>,,cycles,21947902,74.30,,,,
     2.705822388,13445469,,instructions,22490298,77.66,0.38,insn per cycle
     2.705822388,11131150,,cycles,21501910,74.25,,,,
     2.806016920,88993,,instructions,21700632,77.67,0.00,insn per cycle
     2.806016920,294991,,cycles,20747544,74.26,,,,
     2.906321553,<not counted>,,instructions,20952335,77.67,,,,
     2.906321553,<not counted>,,cycles,20032112,74.26,,,,
     3.006587420,<not counted>,,instructions,20253924,77.67,,,,
     3.006587420,<not counted>,,cycles,19364375,74.26,,,,
     3.106772531,8489964,,instructions,19870463,77.91,0.27,insn per cycle
     3.106772531,6380205,,cycles,18891076,74.07,,,,
     3.206945265,<not counted>,,instructions,19249511,77.91,,,,
     3.206945265,<not counted>,,cycles,18300730,74.07,,,,
     3.307175199,<not counted>,,instructions,18666192,77.91,,,,
     3.307175199,<not counted>,,cycles,17746162,74.07,,,,
     3.407464226,<not counted>,,instructions,18117186,77.91,,,,
     3.407464226,<not counted>,,cycles,17224216,74.07,,,,
     3.507754540,<not counted>,,instructions,17599553,77.91,,,,
     3.507754540,<not counted>,,cycles,16732096,74.07,,,,
     3.607962897,<not counted>,,instructions,17110676,77.91,,,,
     3.607962897,<not counted>,,cycles,16267315,74.07,,,,
     3.708182851,<not counted>,,instructions,16648225,77.91,,,,
     3.708182851,<not counted>,,cycles,15827658,74.07,,,,
     3.808409170,<not counted>,,instructions,16210114,77.91,,,,
     3.808409170,<not counted>,,cycles,15411141,74.07,,,,
     3.908637569,3549688,,instructions,15920589,78.04,0.14,insn per cycle
     3.908637569,3788835,,cycles,15142103,74.23,,,,
     4.008844915,46534429,,instructions,15977178,78.14,1.85,insn per cycle
     4.008844915,26994507,,cycles,15118488,73.94,,,,
     4.109023397,249321307,,instructions,17640474,78.78,9.05,insn per cycle
     4.109023397,125558513,,cycles,16603714,74.15,,,,
     4.209177442,180659686,,instructions,19509705,80.48,6.04,insn per cycle
     4.209177442,125192960,,cycles,18113064,74.72,,,,
     4.309368699,236902096,,instructions,21100548,81.13,7.37,insn per cycle
     4.309368699,125950613,,cycles,19462698,74.83,,,,
     4.409539456,268491111,,instructions,22404006,80.90,7.84,insn per cycle
     4.409539456,125518673,,cycles,20711737,74.79,,,,
     4.509707823,255925987,,instructions,23366951,79.74,7.05,insn per cycle
     4.509707823,125783911,,cycles,21801836,74.40,,,,
     4.609865698,253567588,,instructions,24771925,80.32,6.63,insn per cycle
     4.609865698,126695176,,cycles,23154796,75.07,,,,
     4.710034606,254543058,,instructions,26035998,80.56,6.34,insn per cycle
     4.710034606,126486224,,cycles,24368093,75.40,,,,
     4.810205503,240923509,,instructions,27081733,80.29,5.75,insn per cycle
     4.810205503,125671966,,cycles,25365573,75.20,,,,
     4.910376130,239694902,,instructions,27921903,79.58,5.50,insn per cycle
     4.910376130,125668833,,cycles,26240765,74.79,,,,
     5.010543377,251283486,,instructions,28807599,79.17,5.55,insn per cycle
     5.010543377,125461464,,cycles,27240033,74.86,,,,
     5.110712959,258204951,,instructions,29968829,79.63,5.51,insn per cycle
     5.110712959,125784320,,cycles,28275493,75.13,,,,
     5.210881403,223559088,,instructions,30854796,79.44,4.62,insn per cycle
     5.210881403,126005674,,cycles,29117208,74.97,,,,
     5.311048885,251206502,,instructions,31785131,79.47,5.04,insn per cycle
     5.311048885,126100195,,cycles,29930173,74.84,,,,
     5.411222146,259861406,,instructions,32828455,79.86,5.07,insn per cycle
     5.411222146,126451525,,cycles,30859135,75.07,,,,
     5.511382741,260812927,,instructions,33769168,80.06,4.96,insn per cycle
     5.511382741,125955788,,cycles,31397712,74.43,,,,
     5.611551930,239067073,,instructions,34732492,80.37,4.43,insn per cycle
     5.611551930,126725821,,cycles,32189346,74.48,,,,
     5.711902103,256924793,,instructions,35742764,80.83,4.65,insn per cycle
     5.711902103,126836475,,cycles,33172395,75.02,,,,
     5.812083630,255693426,,instructions,36784114,81.41,4.53,insn per cycle
     5.812083630,126215014,,cycles,33913330,75.06,,,,
     5.912227413,242877800,,instructions,37654844,81.66,4.22,insn per cycle
     5.912227413,125370135,,cycles,34627397,75.09,,,,
     6.012490775,256188444,,instructions,38565006,82.02,4.36,insn per cycle
     6.012490775,125694282,,cycles,35253241,74.98,,,,
     6.112653312,238620452,,instructions,39378579,82.23,3.99,insn per cycle
     6.112653312,125351896,,cycles,35990110,75.16,,,,
     6.212825098,225612134,,instructions,40165952,82.43,3.71,insn per cycle
     6.212825098,125528467,,cycles,36571208,75.05,,,,
     6.312990721,215548723,,instructions,40991611,82.73,3.48,insn per cycle
     6.312990721,126347837,,cycles,37324853,75.33,,,,
     6.413169551,234141627,,instructions,41666604,82.78,3.72,insn per cycle
     6.413169551,126599080,,cycles,37870625,75.23,,,,
     6.513345476,211240451,,instructions,42171573,82.52,3.31,insn per cycle
     6.513345476,125257496,,cycles,38396216,75.13,,,,
     6.613542607,139982157,,instructions,42709798,82.38,2.16,insn per cycle
     6.613542607,125048230,,cycles,39004568,75.23,,,,
     6.713709397,115476390,,instructions,43386716,82.53,1.76,insn per cycle
     6.713709397,126132489,,cycles,39641510,75.41,,,,
