# started on Sat Mar 10 23:26:15 2018

     1.000156333,1319352604,,instructions,540404484,71.08,,,,
     1.000156333,18239066,,L1-dcache-load-misses,396097542,52.10,,,,
     2.000516626,5488374,,instructions,271656722,70.89,,,,
     2.000516626,96712,,L1-dcache-load-misses,199503251,52.06,,,,
     3.000718462,22678182,,instructions,186213484,70.95,,,,
     3.000718462,264960,,L1-dcache-load-misses,135854912,51.76,,,,
     4.000889375,1384079993,,instructions,282856901,83.18,,,,
     4.000889375,9366580,,L1-dcache-load-misses,245089952,72.08,,,,
     5.001062803,2515232358,,instructions,426194469,90.31,,,,
     5.001062803,16526168,,L1-dcache-load-misses,395980875,83.90,,,,
     6.001260986,2298411171,,instructions,521832658,93.19,,,,
     6.001260986,16744414,,L1-dcache-load-misses,496655997,88.69,,,,
     7.001549036,1030958559,,instructions,590148152,94.75,,,,
     7.001549036,22308101,,L1-dcache-load-misses,568566990,91.29,,,,
     8.001698380,2202840415,,instructions,641366739,95.73,,,,
     8.001698380,19308632,,L1-dcache-load-misses,622483362,92.91,,,,
     9.001877300,2195483262,,instructions,681226719,96.40,,,,
     9.001877300,19241675,,L1-dcache-load-misses,664441488,94.03,,,,
    10.002058478,2154773156,,instructions,713103602,96.89,,,,
    10.002058478,19140840,,L1-dcache-load-misses,697996830,94.84,,,,
    11.002238667,2191770180,,instructions,739196064,97.26,,,,
    11.002238667,19645025,,L1-dcache-load-misses,725462700,95.46,,,,
    12.002422941,2268610166,,instructions,760935535,97.56,,,,
    12.002422941,19699259,,L1-dcache-load-misses,748346618,95.94,,,,
    13.002601999,2281939576,,instructions,779324793,97.79,,,,
    13.002601999,19274500,,L1-dcache-load-misses,767704248,96.33,,,,
    14.002776233,2251688191,,instructions,795084557,97.99,,,,
    14.002776233,19231395,,L1-dcache-load-misses,784294032,96.66,,,,
    15.002947754,2285221300,,instructions,808752265,98.15,,,,
    15.002947754,19409705,,L1-dcache-load-misses,798681079,96.93,,,,
    16.003135503,2277648379,,instructions,820647578,98.29,,,,
    16.003135503,19316238,,L1-dcache-load-misses,811205810,97.16,,,,
    17.003306529,2309527482,,instructions,831204144,98.41,,,,
    17.003306529,19538827,,L1-dcache-load-misses,822317777,97.35,,,,
    18.003457878,2310959038,,instructions,840586723,98.51,,,,
    18.003457878,20227713,,L1-dcache-load-misses,832194142,97.53,,,,
    19.003641279,2355089018,,instructions,848983614,98.60,,,,
    19.003641279,19891091,,L1-dcache-load-misses,841032653,97.68,,,,
    20.003798173,2328609800,,instructions,856539499,98.68,,,,
    20.003798173,19687374,,L1-dcache-load-misses,848986145,97.81,,,,
    21.003960420,2297133100,,instructions,863374494,98.75,,,,
    21.003960420,19583052,,L1-dcache-load-misses,856180813,97.93,,,,
    22.004128062,2327179519,,instructions,869589263,98.82,,,,
    22.004128062,19467889,,L1-dcache-load-misses,862722518,98.04,,,,
    23.004293954,2348858050,,instructions,875261981,98.88,,,,
    23.004293954,19482898,,L1-dcache-load-misses,868693811,98.13,,,,
    24.004443175,2339979822,,instructions,880462697,98.93,,,,
    24.004443175,19557512,,L1-dcache-load-misses,874168177,98.22,,,,
    25.004615097,2278178861,,instructions,885232309,98.98,,,,
    25.004615097,19185730,,L1-dcache-load-misses,879189582,98.30,,,,
    26.004781671,2290188548,,instructions,889651245,99.02,,,,
    26.004781671,19302635,,L1-dcache-load-misses,883840937,98.37,,,,
    27.004935393,2274204765,,instructions,893741767,99.06,,,,
    27.004935393,19309182,,L1-dcache-load-misses,888146638,98.44,,,,
    28.005093699,2270831660,,instructions,897539786,99.10,,,,
    28.005093699,19271897,,L1-dcache-load-misses,892144544,98.50,,,,
    29.005281448,2224014122,,instructions,901076090,99.13,,,,
    29.005281448,20434054,,L1-dcache-load-misses,895866869,98.56,,,,
    30.005451031,2293834611,,instructions,904377381,99.16,,,,
    30.005451031,19947362,,L1-dcache-load-misses,899341777,98.61,,,,
    31.005623966,2319270592,,instructions,907466209,99.19,,,,
    31.005623966,19719609,,L1-dcache-load-misses,902593045,98.66,,,,
    32.005800552,2315237745,,instructions,910361700,99.22,,,,
    32.005800552,19659056,,L1-dcache-load-misses,905640827,98.71,,,,
    33.005992785,2301771047,,instructions,913081699,99.25,,,,
    33.005992785,19484539,,L1-dcache-load-misses,908503894,98.75,,,,
    34.006139366,2320210976,,instructions,915640682,99.27,,,,
    34.006139366,19449091,,L1-dcache-load-misses,911197483,98.79,,,,
    35.006316899,2297292359,,instructions,918053277,99.29,,,,
    35.006316899,19405149,,L1-dcache-load-misses,913737048,98.83,,,,
    36.006495989,2299328194,,instructions,920333016,99.31,,,,
    36.006495989,19371460,,L1-dcache-load-misses,916136688,98.86,,,,
    37.006668510,2287688748,,instructions,922489726,99.33,,,,
    37.006668510,19274196,,L1-dcache-load-misses,918406800,98.89,,,,
    38.006840458,2297836090,,instructions,924532123,99.35,,,,
    38.006840458,19576028,,L1-dcache-load-misses,920556643,98.93,,,,
    39.007014025,2322354091,,instructions,926470185,99.37,,,,
    39.007014025,19329060,,L1-dcache-load-misses,922596657,98.96,,,,
    40.007182538,2343384563,,instructions,928311276,99.39,,,,
    40.007182538,19368519,,L1-dcache-load-misses,924534570,98.98,,,,
    41.007337466,2265857708,,instructions,930060993,99.40,,,,
    41.007337466,19967432,,L1-dcache-load-misses,926376389,99.01,,,,
    42.007506754,2338927100,,instructions,931728863,99.42,,,,
    42.007506754,19754265,,L1-dcache-load-misses,928131999,99.04,,,,
    43.007660324,2288649472,,instructions,933318431,99.43,,,,
    43.007660324,19587442,,L1-dcache-load-misses,929805259,99.06,,,,
    44.008024992,2313672284,,instructions,934840637,99.45,,,,
    44.008024992,19655871,,L1-dcache-load-misses,931407267,99.08,,,,
    45.008176093,2237737606,,instructions,936291050,99.46,,,,
    45.008176093,19243676,,L1-dcache-load-misses,932933979,99.10,,,,
    46.008330430,2290156144,,instructions,937678479,99.47,,,,
    46.008330430,19503135,,L1-dcache-load-misses,934394382,99.12,,,,
    47.008496529,2278070449,,instructions,939006432,99.48,,,,
    47.008496529,19402066,,L1-dcache-load-misses,935792219,99.14,,,,
    48.008666655,2323721195,,instructions,940279183,99.50,,,,
