# started on Sun Mar 11 01:18:03 2018

     0.100186607,141802568,,instructions,98783353,100.00,,,,
     0.100186607,1830580,,l2_rqsts_miss,98796254,100.00,,,,
     0.200433203,149537643,,instructions,101799012,100.00,,,,
     0.200433203,1677375,,l2_rqsts_miss,101730909,99.93,,,,
     0.301561473,238703305,,instructions,126924891,95.94,,,,
     0.301561473,4759315,,l2_rqsts_miss,124260147,93.89,,,,
     0.401741872,322169062,,instructions,140064379,93.23,,,,
     0.401741872,4964609,,l2_rqsts_miss,133028407,88.54,,,,
     0.501923150,315825621,,instructions,147812150,91.95,,,,
     0.501923150,4414651,,l2_rqsts_miss,136995703,85.22,,,,
     0.602508318,335811049,,instructions,151699810,90.41,,,,
     0.602508318,4388438,,l2_rqsts_miss,139360029,83.05,,,,
     0.702681756,404377388,,instructions,156380523,90.64,,,,
     0.702681756,3904402,,l2_rqsts_miss,144659929,83.85,,,,
     0.802858124,322368791,,instructions,158127947,89.83,,,,
     0.802858124,5683259,,l2_rqsts_miss,145355894,82.57,,,,
     0.903040133,385832843,,instructions,158613260,88.73,,,,
     0.903040133,4013102,,l2_rqsts_miss,145467461,81.38,,,,
     1.003224946,330588742,,instructions,159137072,89.27,,,,
     1.003224946,2847065,,l2_rqsts_miss,146905218,82.41,,,,
     1.103410669,940355,,instructions,144809959,89.28,,,,
     1.103410669,52559,,l2_rqsts_miss,133689375,82.43,,,,
     1.203643495,291116,,instructions,132818379,89.29,,,,
     1.203643495,24105,,l2_rqsts_miss,122624510,82.43,,,,
     1.303884889,60500,,instructions,122620276,89.29,,,,
     1.303884889,<not counted>,,l2_rqsts_miss,113191855,82.43,,,,
     1.404095424,7729302,,instructions,114286503,89.32,,,,
     1.404095424,65491,,l2_rqsts_miss,105532392,82.48,,,,
     1.504346631,10194689,,instructions,107348341,89.39,,,,
     1.504346631,153460,,l2_rqsts_miss,99177043,82.58,,,,
     1.604514043,12035283,,instructions,101183956,89.44,,,,
     1.604514043,186462,,l2_rqsts_miss,93523364,82.67,,,,
     1.704761068,121141,,instructions,95245958,89.43,,,,
     1.704761068,13403,,l2_rqsts_miss,88035989,82.66,,,,
     1.805185053,85445,,instructions,89973527,89.43,,,,
     1.805185053,7216,,l2_rqsts_miss,83164112,82.66,,,,
     1.905365117,3722488,,instructions,85504779,89.46,,,,
     1.905365117,74129,,l2_rqsts_miss,79053754,82.71,,,,
     2.005576344,9063289,,instructions,81642002,89.49,,,,
     2.005576344,107676,,l2_rqsts_miss,75513528,82.77,,,,
     2.105747649,8379785,,instructions,78107866,89.53,,,,
     2.105747649,125479,,l2_rqsts_miss,72271224,82.84,,,,
     2.205934519,114158398,,instructions,76819838,89.81,,,,
     2.205934519,654152,,l2_rqsts_miss,71248869,83.30,,,,
     2.306101330,237656666,,instructions,77834725,90.33,,,,
     2.306101330,1056476,,l2_rqsts_miss,72505978,84.14,,,,
     2.406272340,213911341,,instructions,78772044,90.79,,,,
     2.406272340,2380481,,l2_rqsts_miss,73665325,84.91,,,,
     2.506446112,244429210,,instructions,79967339,91.25,,,,
     2.506446112,1057323,,l2_rqsts_miss,75064896,85.65,,,,
     2.606600700,276032621,,instructions,80743567,91.63,,,,
     2.606600700,531127,,l2_rqsts_miss,76036008,86.28,,,,
     2.706775060,375833253,,instructions,84136454,92.07,,,,
     2.706775060,1376460,,l2_rqsts_miss,79451283,86.93,,,,
     2.807836592,483494167,,instructions,87786050,92.07,,,,
     2.807836592,1850785,,l2_rqsts_miss,82547522,86.57,,,,
     2.908018935,438563279,,instructions,90827986,91.77,,,,
     2.908018935,2520033,,l2_rqsts_miss,84838734,85.72,,,,
     3.008197726,522992115,,instructions,93679551,91.53,,,,
     3.008197726,1046324,,l2_rqsts_miss,86791836,84.80,,,,
     3.108380042,500924722,,instructions,96483237,91.44,,,,
