# started on Sat Mar 10 23:41:23 2018

     0.100142826,30743343,,branches,54830689,55.04,,,,
     0.100142826,1180297,,branch-misses,48004496,48.18,3.84,of all branches
     0.200339793,33864415,,branches,51143682,51.19,,,,
     0.200339793,1118583,,branch-misses,51532444,51.58,3.46,of all branches
     0.300496696,39235921,,branches,49092722,48.85,,,,
     0.300496696,969349,,branch-misses,46407168,46.18,2.80,of all branches
     0.400663569,36723519,,branches,46543288,46.36,,,,
     0.400663569,913701,,branch-misses,44556434,44.38,2.60,of all branches
     0.500836117,40464939,,branches,52599465,52.42,,,,
     0.500836117,830562,,branch-misses,47768167,47.60,2.29,of all branches
     0.601005410,35322053,,branches,52274633,52.11,,,,
     0.601005410,931662,,branch-misses,46227587,46.08,2.58,of all branches
     0.701190890,47013097,,branches,50098571,49.95,,,,
     0.701190890,849152,,branch-misses,44373538,44.24,2.26,of all branches
     0.801423644,20640489,,branches,45929829,48.41,,,,
     0.801423644,585825,,branch-misses,41452951,43.69,1.65,of all branches
     0.901679931,<not counted>,,branches,40826515,48.41,,,,
     0.901679931,<not counted>,,branch-misses,36847068,43.67,,,,
     1.001939136,<not counted>,,branches,36743863,48.41,,,,
     1.001939136,<not counted>,,branch-misses,33162361,43.67,,,,
     1.102203091,<not counted>,,branches,33403512,48.41,,,,
     1.102203091,<not counted>,,branch-misses,30147601,43.67,,,,
     1.202454906,<not counted>,,branches,30619886,48.41,,,,
     1.202454906,<not counted>,,branch-misses,27635301,43.67,,,,
     1.302719281,369289,,branches,28337966,48.05,,,,
     1.302719281,27364,,branch-misses,25561854,43.35,0.13,of all branches
     1.402988160,<not counted>,,branches,26313826,48.05,,,,
     1.402988160,<not counted>,,branch-misses,23736008,43.35,,,,
     1.503238021,<not counted>,,branches,24559570,48.05,,,,
     1.503238021,<not counted>,,branch-misses,22153607,43.35,,,,
     1.603415710,<not counted>,,branches,23024597,48.05,,,,
     1.603415710,<not counted>,,branch-misses,20769007,43.35,,,,
     1.703560168,<not counted>,,branches,21670209,48.05,,,,
     1.703560168,<not counted>,,branch-misses,19547300,43.35,,,,
     1.803766083,<not counted>,,branches,20466309,48.05,,,,
     1.803766083,<not counted>,,branch-misses,18461339,43.35,,,,
     1.903920660,<not counted>,,branches,19389134,48.05,,,,
     1.903920660,<not counted>,,branch-misses,17489690,43.35,,,,
     2.004098725,<not counted>,,branches,18419678,48.05,,,,
     2.004098725,<not counted>,,branch-misses,16615205,43.35,,,,
     2.104263491,<not counted>,,branches,17542550,48.05,,,,
     2.104263491,<not counted>,,branch-misses,15824005,43.35,,,,
     2.204465268,2368491,,branches,17159788,48.39,,,,
     2.204465268,73784,,branch-misses,15407442,43.52,0.57,of all branches
     2.304654130,<not counted>,,branches,16413710,48.39,,,,
     2.304654130,<not counted>,,branch-misses,14737553,43.52,,,,
     2.404992564,<not counted>,,branches,15729805,48.36,,,,
     2.404992564,<not counted>,,branch-misses,14123488,43.39,,,,
     2.505212360,<not counted>,,branches,15100613,48.36,,,,
     2.505212360,<not counted>,,branch-misses,13558549,43.39,,,,
     2.605448030,<not counted>,,branches,14519820,48.36,,,,
     2.605448030,<not counted>,,branch-misses,13037066,43.39,,,,
     2.705695179,<not counted>,,branches,13982049,48.36,,,,
     2.705695179,<not counted>,,branch-misses,12554212,43.39,,,,
     2.805980337,2067174,,branches,13609028,48.32,,,,
     2.805980337,34222,,branch-misses,12232184,43.43,0.33,of all branches
     2.906226469,<not counted>,,branches,13139751,48.32,,,,
     2.906226469,<not counted>,,branch-misses,11810385,43.43,,,,
     3.006421583,<not counted>,,branches,12701759,48.32,,,,
     3.006421583,<not counted>,,branch-misses,11416705,43.43,,,,
     3.106585349,<not counted>,,branches,12292025,48.32,,,,
     3.106585349,<not counted>,,branch-misses,11048425,43.43,,,,
     3.206734233,<not counted>,,branches,11907899,48.32,,,,
     3.206734233,<not counted>,,branch-misses,10703161,43.43,,,,
     3.306932489,<not counted>,,branches,11547054,48.32,,,,
     3.306932489,<not counted>,,branch-misses,10378823,43.43,,,,
     3.407123156,<not counted>,,branches,11207435,48.32,,,,
     3.407123156,<not counted>,,branch-misses,10073564,43.43,,,,
     3.507456889,<not counted>,,branches,10887222,48.32,,,,
     3.507456889,<not counted>,,branch-misses,9785747,43.43,,,,
     3.607710004,17377,,branches,10595728,48.35,,,,
     3.607710004,2005,,branch-misses,9524850,43.46,0.02,of all branches
     3.707932621,<not counted>,,branches,10309357,48.35,,,,
     3.707932621,<not counted>,,branch-misses,9267422,43.46,,,,
