# started on Sun Mar 11 04:06:16 2018

     0.100119737,143996932,,instructions,99369082,100.00,,,,
     0.100119737,76289,,LLC-load-misses,99378004,100.00,,,,
     0.200333162,163363412,,instructions,100809588,98.06,,,,
     0.200333162,233829,,LLC-load-misses,100812799,97.94,,,,
     0.300500689,325752318,,instructions,173048786,92.22,,,,
     0.300500689,912487,,LLC-load-misses,167778441,89.37,,,,
     0.400871549,395789160,,instructions,218077045,90.95,,,,
     0.400871549,953002,,LLC-load-misses,211199092,88.05,,,,
     0.502474340,365443796,,instructions,246043661,92.12,,,,
     0.502474340,956633,,LLC-load-misses,235075924,87.99,,,,
     0.602845341,430130935,,instructions,265373537,92.30,,,,
     0.602845341,525616,,LLC-load-misses,252916423,87.96,,,,
     0.704522167,391038509,,instructions,279974491,92.53,,,,
     0.704522167,933793,,LLC-load-misses,266579441,88.23,,,,
     0.806303267,393342704,,instructions,292439828,92.97,,,,
     0.806303267,937919,,LLC-load-misses,277833889,88.43,,,,
     0.907700009,469939296,,instructions,299981195,92.70,,,,
     0.907700009,576891,,LLC-load-misses,285569738,88.34,,,,
     1.008636522,456894374,,instructions,306737434,92.73,,,,
     1.008636522,532988,,LLC-load-misses,291472357,88.19,,,,
     1.108936659,352094616,,instructions,311248797,93.09,,,,
     1.108936659,325752,,LLC-load-misses,295940244,88.59,,,,
     1.210727866,391142650,,instructions,316329778,93.14,,,,
     1.210727866,733173,,LLC-load-misses,300678646,88.60,,,,
     1.312340935,454207526,,instructions,320441562,93.14,,,,
     1.312340935,727884,,LLC-load-misses,303571014,88.29,,,,
     1.413708823,477982628,,instructions,324678840,93.33,,,,
     1.413708823,821735,,LLC-load-misses,306561866,88.18,,,,
     1.513999464,398535050,,instructions,322675448,93.12,,,,
     1.513999464,842313,,LLC-load-misses,304699251,87.98,,,,
     1.614230409,32498056,,instructions,304115021,93.15,,,,
     1.614230409,61863,,LLC-load-misses,287261719,88.04,,,,
     1.714445955,406612,,instructions,286321882,93.15,,,,
     1.714445955,7072,,LLC-load-misses,270459951,88.04,,,,
     1.814601297,<not counted>,,instructions,270415111,93.15,,,,
     1.814601297,<not counted>,,LLC-load-misses,255434398,88.04,,,,
     1.914763986,61579,,instructions,256194601,93.15,,,,
     1.914763986,1182,,LLC-load-misses,242002347,88.04,,,,
     2.014971615,35293338,,instructions,244913819,93.19,,,,
     2.014971615,65862,,LLC-load-misses,231406593,88.10,,,,
     2.115193538,322221,,instructions,233298737,93.19,,,,
     2.115193538,3275,,LLC-load-misses,220433933,88.11,,,,
     2.215399587,60115,,instructions,222706262,93.20,,,,
     2.215399587,1154,,LLC-load-misses,210426222,88.11,,,,
     2.315618146,<not counted>,,instructions,213023381,93.20,,,,
     2.315618146,<not counted>,,LLC-load-misses,201277256,88.11,,,,
     2.415841180,60221,,instructions,204157355,93.20,,,,
     2.415841180,996,,LLC-load-misses,192900651,88.11,,,,
     2.516105682,<not counted>,,instructions,195991060,93.20,,,,
     2.516105682,<not counted>,,LLC-load-misses,185184625,88.11,,,,
     2.616366002,60210,,instructions,188463138,93.20,,,,
     2.616366002,1143,,LLC-load-misses,178072335,88.11,,,,
     2.716635505,7759040,,instructions,181789523,93.20,,,,
     2.716635505,30681,,LLC-load-misses,171642102,88.00,,,,
     2.816816029,964305,,instructions,175319721,93.15,,,,
     2.816816029,4972,,LLC-load-misses,165534707,88.00,,,,
     2.917004354,<not counted>,,instructions,169274213,93.15,,,,
     2.917004354,<not counted>,,LLC-load-misses,159826614,88.00,,,,
     3.017229509,<not counted>,,instructions,163631739,93.15,,,,
     3.017229509,<not counted>,,LLC-load-misses,154499060,88.00,,,,
